run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.05322343111038208,10628.0,36,13,23,1,100,31,31,0,0,0,0,0,0,0,0,0,0,565
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.015564318746328354,1610.0,3,1,2,1,100,2,2,0,0,0,0,0,0,0,0,0,0,7
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.053545573726296425,2020.0,8,2,5,1,100,6,6,0,0,0,0,0,0,0,0,0,0,57
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.055738216266036034,7542.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.07859215140342712,25395.0,101,33,69,0,120,87,87,0,0,0,0,0,0,0,0,0,0,1610
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.011996442452073097,3323.0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,1005.5007331594825,6110.0,705599,234801,485427,2,400,654723,653016,0,0,0,0,0,3,0,0,0,1704,11294595
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,224.99347973056138,6528.0,117608,36743,82827,0,400,110835,110431,0,0,0,0,0,0,0,0,0,404,1854692
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.050709256902337074,699.0,3,1,2,0,100,2,2,0,0,0,0,0,0,0,0,0,0,22
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.03161282278597355,6656.0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,18.990333465859294,629.0,18009,9438,11289,0,400,15227,15199,0,0,0,0,0,2,0,0,0,26,367216
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.22362498380243778,426.0,746,285,479,54,400,683,683,0,0,0,0,0,0,0,0,0,0,14338
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,4.220567919313908,538.0,7497,3482,4748,0,364,6700,6691,0,0,0,0,0,0,0,0,0,9,144594
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.03391595743596554,937.0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,28.34055466018617,6942.0,21877,7064,15269,0,400,19900,19776,0,0,0,0,0,1,0,0,0,123,336031
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,284.38558841124177,69853.0,205360,76294,132835,4,400,186503,186498,0,0,0,0,0,2,0,0,0,3,3629719
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.031047746539115906,2085.0,1,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.0043639447540044785,2707.0,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.01786189340054989,1272.0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.4889721106737852,5046.0,2645,821,1835,0,334,2395,2388,0,0,0,0,0,0,0,0,0,7,42261
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,7.70196202583611,55209.0,11678,4374,7506,2,319,10642,10641,0,0,0,0,0,1,0,0,0,0,208665
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.034957678988575935,11461.0,24,12,13,4,100,20,20,0,0,0,0,0,0,0,0,0,0,391
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,219.43696023151278,21282.0,491695,112872,387067,0,649,453657,394860,0,0,0,0,0,1,0,0,0,58796,4159333
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,1150.414525533095,26524.0,515862,167722,352828,0,400,491935,491926,0,0,0,0,0,1,0,0,0,8,8889801
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,227.2162953466177,22141.0,272048,96527,178485,0,372,255577,255570,0,0,0,0,0,1,0,0,0,6,4826760
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,24.67706348001957,20749.0,29379,9681,20095,0,301,26858,26845,0,0,0,0,0,1,0,0,0,12,474071
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,49.26974884048104,21294.0,49656,16551,33788,0,378,46245,45952,0,0,0,0,0,1,0,0,0,292,813094
helsgaun32-ae2adfddd544,helsgaun32,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,198.49412402324378,22068.0,517532,129776,399478,973,729,468315,410847,0,0,0,0,0,0,0,0,0,57468,4995702
