run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.051390593871474266,10628.0,373,281,155,111,100,280,0,0,0,0,0,0,0,0,0,280,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.017255134880542755,1610.0,3,3,0,6,100,2,0,0,0,0,0,0,0,0,0,2,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.03409681096673012,2020.0,15,11,2,11,100,10,0,0,0,0,0,0,0,0,0,10,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.05172179453074932,7542.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.5027857590466738,25395.0,168561,112098,101529,5737,120,112097,0,0,0,0,0,0,0,0,0,112097,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.011554235592484474,3323.0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.04541699402034283,699.0,12,6,6,1,100,5,0,0,0,0,0,0,0,0,0,5,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.033890679478645325,6656.0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,12.912373749539256,629.0,3752656,2747059,1938093,434173,500,2747057,23,0,0,0,0,0,1,0,0,2747033,0,1472
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.1477119531482458,426.0,12374,10498,4845,4175,400,10502,46,0,0,0,0,0,0,0,0,10456,0,2686
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.9638388641178608,538.0,227840,178866,133280,8,364,178865,10,0,0,0,0,0,0,0,0,178855,0,640
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.03712763637304306,937.0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,157.99189675971866,6942.0,33008334,23632700,19002912,0,400,23632699,12,0,0,0,0,0,0,0,0,23632687,0,742
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,44.19276953674853,69853.0,4266580,3168334,2415153,89132,800,3168332,35,0,0,0,0,0,4,0,0,3168293,0,2240
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.042980220168828964,2085.0,1,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.041660960763692856,2707.0,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.039235400035977364,1272.0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.24045640043914318,5046.0,76397,56922,43131,716,334,56924,46,0,0,0,0,0,2,0,0,56876,0,2848
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,5.763298436999321,55209.0,1531203,1039547,902908,2080,684,1039545,38,0,0,0,0,0,1,0,0,1039506,0,2432
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.0418956708163023,11461.0,44,36,19,14,100,35,0,0,0,0,0,0,0,0,0,35,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,135.9044044725597,21282.0,35118404,25742905,20583560,1070,649,25742928,327,0,0,0,0,0,5,0,0,25742596,0,20026
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,798.0482090227306,22141.0,216802450,153781774,125923739,257746,745,153781772,119,0,0,0,0,0,0,0,0,153781653,0,7616
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,29.24972361512482,20749.0,7879434,5805899,4553987,1495,618,5805900,160,0,0,0,0,0,1,0,0,5805739,0,10126
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,128.85710633173585,21294.0,33956286,23596894,20206889,765,778,23596912,468,0,0,0,0,0,9,0,0,23596435,0,29393
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.16570373438298702,14379.0,400,260,237,2,333,259,1,0,0,0,0,0,3,0,0,255,0,64
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1.209531556814909,59030.0,142542,106259,82460,4,341,106258,35,0,0,0,0,0,1,0,0,106222,0,2240
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,284.7543079778552,58537.0,18417049,13631139,10568006,507402,400,13631138,159,0,0,0,0,0,0,0,0,13630979,0,10176
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,577.644664991647,108159.0,128030061,90290470,77192095,188093,361,90294867,59444,0,0,0,0,0,4,0,0,90235419,0,3610451
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,0.32489438727498055,1211.0,41977,32633,23491,62,400,32632,7,0,0,0,0,0,2,0,0,32623,0,448
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,3.9530129097402096,7910.0,900262,665615,516207,59,400,665614,20,0,0,0,0,0,0,0,0,665594,0,1256
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/st70.tsp,ok,1.7767605725675821,675.0,610690,440991,352940,2787,734,440990,23,0,0,0,0,0,2,0,0,440965,0,1453
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/swiss42.tsp,ok,0.05731867998838425,1273.0,8,4,2,6,100,3,0,0,0,0,0,0,0,0,0,3,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/u159.tsp,ok,409.8253706973046,42080.0,20109135,15271282,11503330,26,800,15271280,41,0,0,0,0,0,1,0,0,15271238,0,2624
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/tsplib/ulysses16.tsp,ok,0.0642032790929079,6859.0,1,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/national/wi29.tsp,ok,0.04237233102321625,27603.0,1,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
P33-1-64-43af8238b14d,P33>1%64,1,/home/wj/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
