run_id,strategy,label,instance,source,status,observed_repeats,expected_repeats,successful_repeats,timeouts,errors,result,result_consistent,wall_seconds,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_total,search_node_potential_iterations,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_zero_violation
P32-49f44a8c66c2,P32,P32,berlin52.tsp,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,1,1,1,0,0,7542.0,True,0.02518514357507229,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,bier127.tsp,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
P32-49f44a8c66c2,P32,P32,brazil58.tsp,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,1,1,1,0,0,25395.0,True,0.053270261734724045,88.0,26.0,62.0,0.0,120.0,82.0,82.0,0.0,1173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,brg180.tsp,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
P32-49f44a8c66c2,P32,P32,burma14.tsp,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,1,1,1,0,0,3323.0,True,0.008114388212561607,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,ch130.tsp,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,1,1,1,0,0,6110.0,True,286.81496934965253,205952.0,62812.0,143850.0,0.0,400.0,195829.0,194122.0,1707.0,3035962.0,0.0,0.0,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
P32-49f44a8c66c2,P32,P32,ch150.tsp,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,1,1,1,0,0,6528.0,True,120.09638583473861,60352.0,18041.0,42505.0,0.0,400.0,58114.0,57710.0,404.0,895438.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,d198.tsp,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
P32-49f44a8c66c2,P32,P32,dantzig42.tsp,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,1,1,1,0,0,699.0,True,0.027104808017611504,3.0,1.0,2.0,0.0,100.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,dj38.tsp,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,1,1,1,0,0,6656.0,True,0.0198777224868536,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,eil101.tsp,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,1,1,1,0,0,629.0,True,0.5506241209805012,695.0,154.0,548.0,0.0,400.0,379.0,352.0,27.0,5416.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P32-49f44a8c66c2,P32,P32,eil51.tsp,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,1,1,1,0,0,426.0,True,0.11640988104045391,429.0,135.0,298.0,51.0,400.0,411.0,411.0,0.0,6174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,eil76.tsp,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1,1,1,0,0,538.0,True,0.2606097925454378,454.0,135.0,328.0,0.0,364.0,304.0,295.0,9.0,5287.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,fri26.tsp,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,1,1,1,0,0,937.0,True,0.017687518149614334,1.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,gr120.tsp,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,1,1,1,0,0,6942.0,True,18.070503670722246,12407.0,3833.0,8620.0,0.0,400.0,11445.0,11321.0,124.0,179449.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P32-49f44a8c66c2,P32,P32,gr137.tsp,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,1,1,1,0,0,69853.0,True,70.11544584855437,51113.0,17260.0,34040.0,0.0,400.0,47121.0,47117.0,4.0,768553.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P32-49f44a8c66c2,P32,P32,gr17.tsp,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,1,1,1,0,0,2085.0,True,0.015113769099116325,1.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,gr21.tsp,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,1,1,1,0,0,2707.0,True,0.007610063999891281,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,gr24.tsp,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,1,1,1,0,0,1272.0,True,0.01428210735321045,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,gr48.tsp,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,1,1,1,0,0,5046.0,True,0.2632349580526352,1203.0,405.0,800.0,0.0,334.0,1124.0,1117.0,7.0,17868.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P32-49f44a8c66c2,P32,P32,gr96.tsp,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,1,1,1,0,0,55209.0,True,3.2561134677380323,5119.0,1765.0,3384.0,0.0,319.0,4732.0,4731.0,1.0,78352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
