run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.06446029618382454,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,53,21,27,17,1,1080,1037,48,14,75,0.000285296,1,1128,89,2.6669e-05,0.008404358,0,0,0,0,0,0,0.0,0.0,64,0.007101834,0,1,38,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,68,0.0008736780000000001,0.0,0,0,0,8.813899999999999e-05
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.03437175042927265,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,2,1,2,1,377,370,29,24,10,0.000130513,1,406,34,1.3131e-05,0.001428374,0,0,0,0,0,0,0.0,0.0,64,0.002243599,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,8.544999999999999e-06
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.02517668716609478,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,7,3,4,3,1,377,358,29,17,26,0.000129529,1,406,43,1.3234e-05,0.001349032,0,0,0,0,0,0,0.0,0.0,64,0.002436985,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0.00011027299999999999,0.0,0,0,0,1.6464e-05
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.035791996866464615,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.010557674,0,0,0,0,0,0,0.0,0.0,1,0.000212885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,117430.63,118282.0,118282.0,117430.63,0.007197798481594794,17977828,8410000,,,1,7874,6991,127,6,1004,0.000823602,1,8001,1010,6.0673e-05,0.103593273,0,,,,,,,,,0.02808315,,,,,,,,,,,,,,,,,,,,1630.415197,18.90938838,,,,110.750557
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.11792094074189663,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,13,5,8,1,1,1595,1539,58,23,87,0.0003131,1,1653,110,3.1736e-05,0.013797662,0,0,0,0,0,0,0.0,0.0,64,0.00947743,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0.000200785,0.0,0,0,0,7.052699999999997e-05
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.3055029474198818,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.055067326,0,0,0,0,0,0,0.0,0.0,64,0.055757827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.06538146734237671,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000159266,0,0,0,0,0,0,0.0,0.0,1,1.9155e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,37.29175480641425,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,371072,156101,235441,1755,1,8255,7816,130,14,555,0.000960052,1,8385,569,7.1692e-05,0.339557827,12,0,0,0,0,0,0.0,0.0,64,0.029870698,0,1,318751,163977,0,0,0,0,0,0,0,0,0,0,0,0,154774,0,639303,33.93496558599952,0.12282563799999995,0,0,0,2.127284337999884
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,34.15411847643554,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,245086,109985,151864,569,1,11025,10518,150,4,653,0.001209674,1,11175,657,8.1022e-05,0.340730501,12,0,0,0,0,0,0.0,0.0,64,0.040890863,0,1,219795,110967,0,0,0,0,0,0,0,0,0,0,0,0,108828,0,440630,31.369292394999807,0.140243967,0,0,0,1.638339787999959
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14572.88,15780.0,15780.0,14572.88,0.0764968314321927,7544614,3110000,,,1,19305,1075,198,0,18428,0.001681492,1,19503,18428,0.000361841,0.451016912,0,,,,,,,,,0.06891219,,,,,,,,,,,,,,,,,,,,1560.773581,82.56230635,,,,107.0640608
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.05094888061285019,699.0,696.959999997658,699.0,699.0,699.0,0.0,12,6,6,11,1,819,796,42,27,35,0.000251527,1,861,62,2.5814e-05,0.004762633,0,0,0,0,0,0,0.0,0.0,64,0.005804802,0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0.00019682899999999998,0.0,0,0,0,4.5632e-05
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.030177447944879532,6656.0,6655.999999981781,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.002419478,0,0,0,0,0,0,0.0,0.0,1,0.000118843,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.1548704169690609,629.0,627.3329762117957,629.0,629.0,629.0,0.0,758,497,357,889,1,4949,4875,101,47,123,0.000531839,1,5050,170,4.2929e-05,0.052922491,0,0,0,0,0,0,0.0,0.0,64,0.017308081,0,1,649,153,0,0,0,0,0,0,0,0,0,0,0,0,496,0,745,0.013359670999999993,0.0,0,0,0,0.0013455729999999996
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.07348968274891376,426.0,422.4399999987474,426.0,426.0,426.0,0.0,293,146,160,62,1,1224,1159,51,7,109,0.000254529,1,1275,116,1.9944e-05,0.007903214,0,0,0,0,0,0,0.0,0.0,64,0.008946171,0,1,265,132,0,0,0,0,0,0,0,0,0,0,0,0,133,0,1030,0.01142349800000001,0.00033316400000000005,0,0,0,0.00023651399999999998
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.09816874749958515,538.0,536.969999996869,538.0,538.0,538.0,0.0,6,6,0,9,1,2774,2755,76,61,31,0.00025926,1,2850,92,2.0998e-05,0.020893397,0,0,0,0,0,0,0.0,0.0,64,0.011589494,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,0,0,0,3.2817999999999996e-05
GAPMST-P32-LKH-gc0.0003-c38c4194abef,GAPMST-P32-LKH-gc0.0003,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.04958739131689072,937.0,936.9999999984229,937.0,937.0,937.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000663692,0,0,0,0,0,0,0.0,0.0,15,0.000330141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
