run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,branch_lift_first_reorders,branch_zero_gain_splits,branch_ascent_strong_probes,branch_ascent_strong_seconds,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.05410127714276314,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,11,2,7,0,1,1080,1037,48,14,75,0.000314666,0,0,0,0.0,0.007917776,0,0,0,0,0,0,0.0,0.0,64,0.007915533,0,1,1,0,0.021694064,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.0,105,0.000920748,4.9235e-05,0,0,0,8.655600000000003e-05
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.03897511214017868,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,1,2,1,1,377,370,29,24,10,0.000124367,0,0,0,0.0,0.001354848,0,0,0,0,0,0,0.0,0.0,64,0.002326513,0,1,1,0,0.013689749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3,2.0763e-05,0.0,0,0,0,8.055e-06
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.03702233545482159,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,8,2,4,5,1,377,358,29,17,26,0.000124904,0,0,0,0.0,0.001273978,0,0,0,0,0,0,0.0,0.0,64,0.002428305,0,1,1,0,0.012805706,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.0,42,0.00015715100000000001,3.7156e-05,0,0,0,1.8253000000000003e-05
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.045528680086135864,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.008378602,0,0,0,0,0,0,0.0,0.0,1,0.000213116,0,1,1,0,0.015478998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,358.34930074587464,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,572444,187499,386634,1067,1,7874,6991,127,6,1004,0.00080405,0,0,0,0.0,0.332180361,12,0,0,0,0,0,0.0,0.0,64,0.028255814,0,1,1,0,0.083910583,522468,522468,0,0,0,0,0,0,0,0,0,0,0,0,28,114,0,0.0,8726657,330.28722762298867,22.103398118000037,0,0,0,2.6930948129998877
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.10974203795194626,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,5,1,3,1,1,1595,1539,58,23,87,0.000308096,0,0,0,0.0,0.013252301,0,0,0,0,0,0,0.0,0.0,64,0.010127512,0,1,1,0,0.031250784,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,35,0.00027112400000000003,0.0,0,0,0,6.554299999999997e-05
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.28611827455461025,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.052696571,0,0,0,0,0,0,0.0,0.0,64,0.055371601,0,1,1,0,0.159852896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.011147595942020416,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000161639,0,0,0,0,0,0,0.0,0.0,1,1.8356e-05,0,1,1,0,0.001668813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,12.434454737231135,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,20252,6279,13972,9,1,8255,7816,130,14,555,0.000960322,0,0,0,0.0,0.092644574,0,0,0,0,0,0,0.0,0.0,64,0.030174975,0,1,1,0,0.084448498,18846,18846,0,0,0,0,0,0,0,0,0,0,0,0,16,63,0,0.0,306693,11.430437215000012,0.5874162660000002,0,0,0,0.11239787500000012
GAPMST-P32-LKH-BP-lift2-split2-8625e3037a75,GAPMST-P32-LKH-BP-lift2-split2,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,15.620064575225115,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,18891,5679,13209,6,1,11025,10518,150,4,653,0.001214701,0,0,0,0.0,0.122765119,0,0,0,0,0,0,0.0,0.0,64,0.041388413,0,1,1,0,0.177708611,18044,18044,0,0,0,0,0,0,0,0,0,0,0,0,21,63,0,0.0,282908,14.40510213999995,0.664386027,0,0,0,0.11023221600000005
