run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.04829448647797108,10628.0,31,11,20,1,100,26,26,0,0,0,0,0,0,0,0,0,0,409
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.016458507627248764,1610.0,3,1,2,1,100,2,2,0,0,0,0,0,0,0,0,0,0,7
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.03425774723291397,2020.0,8,2,5,1,100,6,6,0,0,0,0,0,0,0,0,0,0,48
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.03479118086397648,7542.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,1069.3272785320878,118282.0,902147,274747,629778,0,729,808947,808908,0,0,0,0,0,1,0,0,0,38,12751318
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.0707937590777874,25395.0,88,27,61,0,120,81,81,0,0,0,0,0,0,0,0,0,0,1228
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.012707259505987167,3323.0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,248.83346246741712,6110.0,184428,56123,128942,0,400,175536,173832,0,0,0,0,0,0,0,0,0,1704,2714691
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,90.73371335677803,6528.0,50100,15092,35171,0,400,47921,47517,0,0,0,0,0,0,0,0,0,404,741158
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.018154075369238853,699.0,3,1,2,0,100,2,2,0,0,0,0,0,0,0,0,0,0,17
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.01574544608592987,6656.0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.42791002430021763,629.0,588,125,468,0,400,289,263,0,0,0,0,0,0,0,0,0,26,4143
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.11090339720249176,426.0,411,130,284,47,400,376,376,0,0,0,0,0,0,0,0,0,0,5604
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.16117767803370953,538.0,281,76,207,0,364,156,146,0,0,0,0,0,1,0,0,0,9,2603
PPS32-1a1b0d4351c0,PPS32,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.023005302995443344,937.0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
