run_id,strategy,repeat,instance,status,wall_seconds,result,branches
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.07096399180591106,10628.0,447
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.020346036180853844,1610.0,5
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.020349454134702682,2020.0,40
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.028156965970993042,7542.0,1
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,8.106019578874111,25395.0,3019822
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,99.9624266307801,1950.0,2402250
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.007703259587287903,3323.0,1
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.022642798721790314,699.0,50
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.013244090601801872,6656.0,1
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,14.339141542091966,629.0,3398227
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.16353749483823776,426.0,1573
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1.1788706257939339,538.0,126002
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.017443807795643806,937.0,5
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,186.1871963646263,69853.0,13068269
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.014401469379663467,2085.0,28
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.007889784872531891,2707.0,4
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.008827582001686096,1272.0,5
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.2088552713394165,5046.0,33867
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,6.923036510124803,55209.0,1392096
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.031502990052103996,11461.0,17
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,9.528590992093086,20749.0,1943153
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.1399067137390375,14379.0,116
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,5.0298065934330225,59030.0,226874
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,timeout,1800.0,,
H2-ff4c35fde321,H2,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,55.34642369672656,58537.0,3565288
