strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
polyak-smoothed,1,polyak-smoothed,1,51088,51088
polyak-smoothed,2,polyak-smoothed,2,42193.777777777781,51088
polyak-smoothed,3,polyak-smoothed,3,47747.48438818565,51088
polyak-smoothed,4,polyak-smoothed,4,48872.628744223439,51088
polyak-smoothed,5,polyak-smoothed,5,50471.396372038638,51088
polyak-smoothed,6,polyak-smoothed,6,52159.105284491423,52159.105284491423
polyak-smoothed,7,polyak-smoothed,7,53059.273106419052,53059.273106419052
polyak-smoothed,8,polyak-smoothed,8,52340.416387513316,53059.273106419052
polyak-smoothed,9,polyak-smoothed,9,52205.455719131598,53059.273106419052
polyak-smoothed,10,polyak-smoothed,10,52218.443924635081,53059.273106419052
polyak-smoothed,11,polyak-smoothed,11,52440.84428779719,53059.273106419052
polyak-smoothed,12,polyak-smoothed,12,53307.361380179682,53307.361380179682
polyak-smoothed,13,polyak-smoothed,13,52333.022026268045,53307.361380179682
polyak-smoothed,14,polyak-smoothed,14,54207.614840661743,54207.614840661743
polyak-smoothed,15,polyak-smoothed,15,52567.826559781955,54207.614840661743
polyak-smoothed,16,polyak-smoothed,16,52818.130915456277,54207.614840661743
polyak-smoothed,17,polyak-smoothed,17,53118.745502618811,54207.614840661743
polyak-smoothed,18,polyak-smoothed,18,53893.483606441405,54207.614840661743
polyak-smoothed,19,polyak-smoothed,19,53623.529952655364,54207.614840661743
polyak-smoothed,20,polyak-smoothed,20,53741.094220165374,54207.614840661743
polyak-smoothed,21,polyak-smoothed,21,53981.110098451652,54207.614840661743
polyak-smoothed,22,polyak-smoothed,22,54395.336761519036,54395.336761519036
polyak-smoothed,23,polyak-smoothed,23,54399.289678184359,54399.289678184359
polyak-smoothed,24,polyak-smoothed,24,55206.778030444235,55206.778030444235
polyak-smoothed,25,polyak-smoothed,25,53559.961962978792,55206.778030444235
polyak-smoothed,26,polyak-smoothed,26,54218.342278258766,55206.778030444235
polyak-smoothed,27,polyak-smoothed,27,54988.339541351517,55206.778030444235
polyak-smoothed,28,polyak-smoothed,28,54473.038595604092,55206.778030444235
polyak-smoothed,29,polyak-smoothed,29,55055.29194315213,55206.778030444235
polyak-smoothed,30,polyak-smoothed,30,54121.220188587002,55206.778030444235
polyak-smoothed,31,polyak-smoothed,31,54958.383191851208,55206.778030444235
polyak-smoothed,32,polyak-smoothed,32,55122.396911651405,55206.778030444235
polyak-smoothed,33,polyak-smoothed,33,55611.112268452162,55611.112268452162
polyak-smoothed,34,polyak-smoothed,34,54215.487058735802,55611.112268452162
polyak-smoothed,35,polyak-smoothed,35,55281.282668830157,55611.112268452162
polyak-smoothed,36,polyak-smoothed,36,55276.83493553174,55611.112268452162
polyak-smoothed,37,polyak-smoothed,37,54387.728859027433,55611.112268452162
polyak-smoothed,38,polyak-smoothed,38,55144.989930004594,55611.112268452162
polyak-smoothed,39,polyak-smoothed,39,55788.502810417005,55788.502810417005
polyak-smoothed,40,polyak-smoothed,40,55137.212449378698,55788.502810417005
polyak-smoothed,41,polyak-smoothed,41,55202.052691466379,55788.502810417005
polyak-smoothed,42,polyak-smoothed,42,55298.16417189737,55788.502810417005
polyak-smoothed,43,polyak-smoothed,43,55352.516617047469,55788.502810417005
polyak-smoothed,44,polyak-smoothed,44,55942.963448662915,55942.963448662915
polyak-smoothed,45,polyak-smoothed,45,55299.220857696113,55942.963448662915
polyak-smoothed,46,polyak-smoothed,46,56163.286300408829,56163.286300408829
polyak-smoothed,47,polyak-smoothed,47,55819.25512500474,56163.286300408829
polyak-smoothed,48,polyak-smoothed,48,56685.698713336038,56685.698713336038
polyak-smoothed,49,polyak-smoothed,49,55485.325265349275,56685.698713336038
polyak-smoothed,50,polyak-smoothed,50,56123.99519104592,56685.698713336038
polyak-smoothed,51,polyak-smoothed,51,56645.999473532596,56685.698713336038
polyak-smoothed,52,polyak-smoothed,52,56079.54434442005,56685.698713336038
polyak-smoothed,53,polyak-smoothed,53,56675.979464310876,56685.698713336038
polyak-smoothed,54,polyak-smoothed,54,56026.084737250763,56685.698713336038
polyak-smoothed,55,polyak-smoothed,55,56405.733439087933,56685.698713336038
polyak-smoothed,56,polyak-smoothed,56,56072.719923093078,56685.698713336038
polyak-smoothed,57,polyak-smoothed,57,56592.207244668927,56685.698713336038
polyak-smoothed,58,polyak-smoothed,58,56411.717472698874,56685.698713336038
polyak-smoothed,59,polyak-smoothed,59,56513.532065820036,56685.698713336038
polyak-smoothed,60,polyak-smoothed,60,56876.64692768782,56876.64692768782
polyak-smoothed,61,polyak-smoothed,61,56413.367354144611,56876.64692768782
polyak-smoothed,62,polyak-smoothed,62,56669.650330956523,56876.64692768782
polyak-smoothed,63,polyak-smoothed,63,56757.650992494098,56876.64692768782
polyak-smoothed,64,polyak-smoothed,64,56496.96862287465,56876.64692768782
polyak-smoothed,65,polyak-smoothed,65,56758.494055038143,56876.64692768782
polyak-smoothed,66,polyak-smoothed,66,56547.733447601335,56876.64692768782
polyak-smoothed,67,polyak-smoothed,67,56239.789838255805,56876.64692768782
polyak-smoothed,68,polyak-smoothed,68,56578.312640392956,56876.64692768782
polyak-smoothed,69,polyak-smoothed,69,56268.890890942901,56876.64692768782
polyak-smoothed,70,polyak-smoothed,70,56355.012785495142,56876.64692768782
polyak-smoothed,71,polyak-smoothed,71,57017.483094556599,57017.483094556599
polyak-smoothed,72,polyak-smoothed,72,57007.052922604598,57017.483094556599
polyak-smoothed,73,polyak-smoothed,73,56446.699796592264,57017.483094556599
polyak-smoothed,74,polyak-smoothed,74,57075.29275317859,57075.29275317859
polyak-smoothed,75,polyak-smoothed,75,56684.900453013288,57075.29275317859
polyak-smoothed,76,polyak-smoothed,76,57307.951295954466,57307.951295954466
polyak-smoothed,77,polyak-smoothed,77,56593.768907758807,57307.951295954466
polyak-smoothed,78,polyak-smoothed,78,56823.558978584821,57307.951295954466
polyak-smoothed,79,polyak-smoothed,79,56675.977309493603,57307.951295954466
polyak-smoothed,80,polyak-smoothed,80,56375.621688077408,57307.951295954466
polyak-smoothed,81,polyak-smoothed,81,56988.492922265039,57307.951295954466
polyak-smoothed,82,polyak-smoothed,82,57319.463796663971,57319.463796663971
polyak-smoothed,83,polyak-smoothed,83,57105.602651624737,57319.463796663971
polyak-smoothed,84,polyak-smoothed,84,56952.860677321361,57319.463796663971
polyak-smoothed,85,polyak-smoothed,85,57006.744492918151,57319.463796663971
polyak-smoothed,86,polyak-smoothed,86,57247.329983276264,57319.463796663971
polyak-smoothed,87,polyak-smoothed,87,57181.153868902737,57319.463796663971
polyak-smoothed,88,polyak-smoothed,88,57159.296820495554,57319.463796663971
polyak-smoothed,89,polyak-smoothed,89,57258.713795073047,57319.463796663971
polyak-smoothed,90,polyak-smoothed,90,56987.008565464632,57319.463796663971
polyak-smoothed,91,polyak-smoothed,91,57166.017856056184,57319.463796663971
polyak-smoothed,92,polyak-smoothed,92,57027.194899453556,57319.463796663971
polyak-smoothed,93,polyak-smoothed,93,57266.865581364713,57319.463796663971
polyak-smoothed,94,polyak-smoothed,94,56570.540686301109,57319.463796663971
polyak-smoothed,95,polyak-smoothed,95,57235.320698177864,57319.463796663971
polyak-smoothed,96,polyak-smoothed,96,57521.602450361279,57521.602450361279
polyak-smoothed,97,polyak-smoothed,97,57679.366268220212,57679.366268220212
polyak-smoothed,98,polyak-smoothed,98,57739.212827123301,57739.212827123301
polyak-smoothed,99,polyak-smoothed,99,57740.247377214255,57740.247377214255
polyak-smoothed,100,polyak-smoothed,100,57696.708470392623,57740.247377214255
polyak-smoothed,101,polyak-smoothed,101,57632.83007999132,57740.247377214255
polyak-smoothed,102,polyak-smoothed,102,57658.097788769315,57740.247377214255
polyak-smoothed,103,polyak-smoothed,103,57413.020774952551,57740.247377214255
polyak-smoothed,104,polyak-smoothed,104,57768.844641423799,57768.844641423799
polyak-smoothed,105,polyak-smoothed,105,57478.594693237741,57768.844641423799
polyak-smoothed,106,polyak-smoothed,106,57649.803830235855,57768.844641423799
polyak-smoothed,107,polyak-smoothed,107,57816.42112689693,57816.42112689693
polyak-smoothed,108,polyak-smoothed,108,57695.980041307615,57816.42112689693
polyak-smoothed,109,polyak-smoothed,109,57881.727781505062,57881.727781505062
polyak-smoothed,110,polyak-smoothed,110,57393.11855044651,57881.727781505062
polyak-smoothed,111,polyak-smoothed,111,57662.225045175743,57881.727781505062
polyak-smoothed,112,polyak-smoothed,112,57499.421357452913,57881.727781505062
polyak-smoothed,113,polyak-smoothed,113,57626.880372644031,57881.727781505062
polyak-smoothed,114,polyak-smoothed,114,57736.676636475808,57881.727781505062
polyak-smoothed,115,polyak-smoothed,115,57892.911709049338,57892.911709049338
polyak-smoothed,116,polyak-smoothed,116,57354.834640144698,57892.911709049338
polyak-smoothed,117,polyak-smoothed,117,57477.9348580921,57892.911709049338
polyak-smoothed,118,polyak-smoothed,118,57045.815226638624,57892.911709049338
polyak-smoothed,119,polyak-smoothed,119,57656.078279133646,57892.911709049338
polyak-smoothed,120,polyak-smoothed,120,57482.969549288209,57892.911709049338
polyak-smoothed,121,polyak-smoothed,121,57644.442846178281,57892.911709049338
polyak-smoothed,122,polyak-smoothed,122,57618.128268649729,57892.911709049338
polyak-smoothed,123,polyak-smoothed,123,57554.996143471864,57892.911709049338
polyak-smoothed,124,polyak-smoothed,124,57754.153714743639,57892.911709049338
polyak-smoothed,125,polyak-smoothed,125,57477.973702998039,57892.911709049338
polyak-smoothed,126,polyak-smoothed,126,57773.311540882234,57892.911709049338
polyak-smoothed,127,polyak-smoothed,127,57252.056574717346,57892.911709049338
polyak-smoothed,128,polyak-smoothed,128,57273.375177655776,57892.911709049338
polyak-smoothed,129,polyak-smoothed,129,57714.108960617377,57892.911709049338
polyak-smoothed,130,polyak-smoothed,130,57790.714806095479,57892.911709049338
polyak-smoothed,131,polyak-smoothed,131,57812.981610442359,57892.911709049338
polyak-smoothed,132,polyak-smoothed,132,57794.217515024589,57892.911709049338
polyak-smoothed,133,polyak-smoothed,133,57931.223112773769,57931.223112773769
polyak-smoothed,134,polyak-smoothed,134,57882.240943066929,57931.223112773769
polyak-smoothed,135,polyak-smoothed,135,57998.590215181306,57998.590215181306
polyak-smoothed,136,polyak-smoothed,136,57702.791737451182,57998.590215181306
polyak-smoothed,137,polyak-smoothed,137,57905.709738505408,57998.590215181306
polyak-smoothed,138,polyak-smoothed,138,57420.652193680493,57998.590215181306
polyak-smoothed,139,polyak-smoothed,139,57712.94301802454,57998.590215181306
polyak-smoothed,140,polyak-smoothed,140,57795.496260367268,57998.590215181306
polyak-smoothed,141,polyak-smoothed,141,57887.563011687162,57998.590215181306
polyak-smoothed,142,polyak-smoothed,142,57940.669842563024,57998.590215181306
polyak-smoothed,143,polyak-smoothed,143,57839.616227966086,57998.590215181306
polyak-smoothed,144,polyak-smoothed,144,57926.111267781831,57998.590215181306
polyak-smoothed,145,polyak-smoothed,145,57751.870900368056,57998.590215181306
polyak-smoothed,146,polyak-smoothed,146,57856.684122160106,57998.590215181306
polyak-smoothed,147,polyak-smoothed,147,57860.13291930376,57998.590215181306
polyak-smoothed,148,polyak-smoothed,148,57937.029895488929,57998.590215181306
polyak-smoothed,149,polyak-smoothed,149,57938.030108238439,57998.590215181306
polyak-smoothed,150,polyak-smoothed,150,57982.062153617408,57998.590215181306
polyak-smoothed,151,polyak-smoothed,151,57934.796797372852,57998.590215181306
polyak-smoothed,152,polyak-smoothed,152,57974.732029546933,57998.590215181306
polyak-smoothed,153,polyak-smoothed,153,57873.311399505001,57998.590215181306
polyak-smoothed,154,polyak-smoothed,154,57935.269954024865,57998.590215181306
polyak-smoothed,155,polyak-smoothed,155,57922.58602162038,57998.590215181306
polyak-smoothed,156,polyak-smoothed,156,57966.615055116126,57998.590215181306
polyak-smoothed,157,polyak-smoothed,157,57872.045059178694,57998.590215181306
polyak-smoothed,158,polyak-smoothed,158,57954.098305332715,57998.590215181306
polyak-smoothed,159,polyak-smoothed,159,57903.645910703264,57998.590215181306
polyak-smoothed,160,polyak-smoothed,160,57972.903610037734,57998.590215181306
polyak-smoothed,161,polyak-smoothed,161,57978.69346403153,57998.590215181306
polyak-smoothed,162,polyak-smoothed,162,58041.875726741426,58041.875726741426
