instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P33>2%128:status,P33>2%128:successful_repeats,P33>2%128:result,P33>2%:status,P33>2%:successful_repeats,P33>2%:result,result_match,P33>2%128:matches_reference,P33>2%:matches_reference,P33>2%128:wall_vs_Concorde_relative_change,P33>2%:wall_vs_Concorde_relative_change,P33>2%128:wall_seconds,P33>2%:wall_seconds,relative_change:wall_seconds,P33>2%128:branches,P33>2%:branches,relative_change:branches,P33>2%128:nodes_expanded,P33>2%:nodes_expanded,P33>2%128:pruned_by_bound,P33>2%:pruned_by_bound,P33>2%128:pruned_infeasible,P33>2%:pruned_infeasible,P33>2%128:root_potential_iterations,P33>2%:root_potential_iterations,P33>2%128:search_node_potential_update_candidates,P33>2%:search_node_potential_update_candidates,P33>2%128:search_node_potential_updates_triggered,P33>2%:search_node_potential_updates_triggered,P33>2%128:search_node_potential_updates_skipped_total,P33>2%:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P33>2%128:search_node_potential_iterations,P33>2%:search_node_potential_iterations,P33>2%128:search_node_potential_updates_skipped_budget_exhausted,P33>2%:search_node_potential_updates_skipped_budget_exhausted,P33>2%128:search_node_potential_updates_skipped_depth_interval,P33>2%:search_node_potential_updates_skipped_depth_interval,P33>2%128:search_node_potential_updates_skipped_gap_above_maximum,P33>2%:search_node_potential_updates_skipped_gap_above_maximum,P33>2%128:search_node_potential_updates_skipped_gap_below_minimum,P33>2%:search_node_potential_updates_skipped_gap_below_minimum,P33>2%128:search_node_potential_updates_skipped_invalid_state,P33>2%:search_node_potential_updates_skipped_invalid_state,P33>2%128:search_node_potential_updates_skipped_numerically_unsafe,P33>2%:search_node_potential_updates_skipped_numerically_unsafe,P33>2%128:search_node_potential_updates_skipped_strategy_none,P33>2%:search_node_potential_updates_skipped_strategy_none,P33>2%128:search_node_potential_updates_skipped_update_depth_zero,P33>2%:search_node_potential_updates_skipped_update_depth_zero,P33>2%128:search_node_potential_updates_skipped_zero_iteration_limit,P33>2%:search_node_potential_updates_skipped_zero_iteration_limit,P33>2%128:search_node_potential_updates_skipped_zero_violation,P33>2%:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,28.420170245935115,16.210431873055413,1.1441087312996387,0.6692893076688051,-0.415012498935715,282120.0,130438.0,-0.5376506451155536,219227.0,105325.0,164940.0,72413.0,50.0,556.0,364.0,464.0,219226.0,105323.0,4.0,4.0,219222.0,105319.0,-0.5195783269927288,512.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,219221.0,105318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,-0.8022671586436094,-0.6132350432480587,0.005829291418194771,0.011402079835534096,0.9559975677224111,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,964.6968029270494,999.5374962774162,324.5227937977761,336.2310226224363,0.036078294185881044,23981872.0,23999443.0,0.0007326784164305433,16170127.0,16170127.0,14214948.0,14229142.0,85.0,70.0,800.0,800.0,16170125.0,16170125.0,3.0,4.0,16170122.0,16170121.0,-6.184245238127772e-08,384.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,16170122.0,16170121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,0.7510331667166554,1.1923033786898865,0.031785544008016586,0.03979567997157574,0.25200562751227173,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,3.969688441578122,2.4052389327431,0.042332181707024574,0.02900608256459236,-0.31479830722310465,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.389939521724377,1.0593954863961987,0.03241714835166931,0.027933647856116295,-0.13830644345748377,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,3.651051529888427,12.949927114740108,0.3578685037791729,1.0733571778982878,1.999306076291687,154424.0,484831.0,2.1396091281148006,111300.0,358789.0,91367.0,282944.0,302.0,1211.0,334.0,334.0,111299.0,358788.0,2.0,3.0,111297.0,358785.0,2.223671797083479,256.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,111295.0,358783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,39.84089559934222,44.388352324084494,8.227585462853312,9.143691446632147,0.11134566610276586,2490722.0,2490722.0,0.0,1672187.0,1672187.0,1488093.0,1488093.0,6435.0,6435.0,684.0,684.0,1672185.0,1672185.0,0.0,0.0,1672185.0,1672185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672184.0,1672184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.3973407527698183,0.2167195847413581,0.04367339238524437,0.03802814148366451,-0.1292606457447345,44.0,44.0,0.0,36.0,36.0,19.0,19.0,14.0,14.0,100.0,100.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,349.46700229772676,354.44432329239015,41.78815223276615,42.38162621483207,0.014201967551955352,11780411.0,11764483.0,-0.0013520750676695448,8463763.0,8463763.0,6853777.0,6847237.0,3518.0,3520.0,618.0,618.0,8463761.0,8463761.0,5.0,8.0,8463756.0,8463753.0,-3.544525621901329e-07,640.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,8463754.0,8463753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,4220.8201661282865,74.54855473763455,594.803681217134,10.643882662057877,-0.9821052172369251,163909963.0,2644580.0,-0.983865654340975,112643137.0,1747525.0,97193741.0,1574155.0,632.0,127.0,778.0,378.0,112643135.0,1747524.0,6.0,5.0,112643129.0,1747519.0,-0.9844862352855983,768.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,112643124.0,1747506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.2447612182783305,1.3450398351382584,0.18131265603005886,0.18941230699419975,0.044672286764130265,348.0,348.0,0.0,225.0,225.0,212.0,212.0,3.0,3.0,333.0,333.0,224.0,224.0,0.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,7.270244480714835,7.212480280245362,3.6245819851756096,3.599265795201063,-0.006984581967821035,660814.0,660814.0,0.0,487141.0,487141.0,383782.0,383782.0,84.0,84.0,341.0,341.0,487140.0,487140.0,0.0,0.0,487140.0,487140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487140.0,487140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.5813305395601279,-0.5732063042467561,0.48594942316412926,0.49537921883165836,0.019404891163630866,91741.0,91741.0,0.0,67911.0,67911.0,52854.0,52854.0,346.0,346.0,400.0,400.0,67910.0,67910.0,0.0,0.0,67910.0,67910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67907.0,67907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,1098.8296200674781,423.8832461744573,86.32748314365745,33.349803099408746,-0.6136826664584744,24725998.0,9139590.0,-0.6303651727222497,16622053.0,6577529.0,14299162.0,5298064.0,2941.0,793.0,400.0,400.0,16622052.0,6577528.0,6.0,6.0,16622046.0,6577522.0,-0.6042892673982493,768.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,16622043.0,6577522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,327.0205353055955,273.2896715361102,23.423215793445706,19.58641449175775,-0.163803353712071,8618313.0,8618315.0,2.320639782560363e-07,5632636.0,5632636.0,5132248.0,5132934.0,44851.0,44703.0,734.0,734.0,5632634.0,5632634.0,2.0,2.0,5632632.0,5632632.0,0.0,256.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,5632632.0,5632632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,0.31163979298654865,-0.38165077243931844,0.044418927282094955,0.020940512418746948,-0.5285678043110248,8.0,8.0,0.0,4.0,4.0,2.0,2.0,6.0,6.0,100.0,100.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,5817.577822147745,7124.827376614412,703.6839961223304,861.7794308718294,0.2246682255397141,29118868.0,38741116.0,0.33044718633979864,21805023.0,28704690.0,16338318.0,21793674.0,103.0,102.0,800.0,800.0,21805021.0,28704688.0,14.0,15.0,21805007.0,28704673.0,0.316425764045845,1792.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,21805002.0,28704664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,0.7129152090420234,0.3117233644960111,0.0547026377171278,0.04189041443169117,-0.23421582249268813,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.18434913059250824,-0.35797687486355245,0.03712642379105091,0.02922331541776657,-0.212870176178653,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,timeout,0,,,True,,1039.8911628441433,,166.43255869299173,,,34486837.0,,,24700414.0,,19842895.0,,0.0,,400.0,,24700413.0,,14.0,,24700399.0,,,1792.0,,0.0,,0.0,,0.0,,24700392.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0,
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,timeout,0,,,True,,7194.702228006857,,1548.090252989903,,,411309055.0,,,292385456.0,,249395520.0,,432349.0,,361.0,,292385456.0,,765.0,,292384691.0,,,97805.0,,0.0,,0.0,,0.0,,292384686.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
