run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,branch_lift_first_reorders,branch_zero_gain_splits,branch_ascent_strong_probes,branch_ascent_strong_seconds,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14572.88,15780.0,15780.0,14572.88,0.0764968314321927,677207,180000,,,1,19305,1075,198,0,18428,0.001709453,,,,0.0,0.430915345,0,,,,,,,,,0.069196764,,,1,0,0.855051,,,,,,,,,,,,,,,,,,,,1435.190901,168.3984175,,,,15.92715738
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.05560275353491306,699.0,696.959999997658,699.0,699.0,699.0,0.0,7,1,5,1,1,819,796,42,27,35,0.000176574,0,0,0,0.0,0.004390711,0,0,0,0,0,0,0.0,0.0,64,0.005955021,0,1,1,0,0.023826875,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.000719873,25,8.2889e-05,0.0,0,0,0,4.001900000000001e-05
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.10025636106729507,6656.0,6655.999999981781,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.002226313,0,0,0,0,0,0,0.0,0.0,1,0.000112526,0,1,1,0,0.003517138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.20861676894128323,629.0,627.3329762117957,629.0,629.0,629.0,0.0,174,39,111,30,1,4949,4875,101,47,123,0.000524752,0,0,0,0.0,0.048422823,0,0,0,0,0,0,0.0,0.0,64,0.017047593,0,1,1,0,0.048793655,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,24,224,0.03224790699999999,1891,0.019084221999999998,0.00097186,0,0,0,0.00041295699999999993
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.13840383850038052,426.0,422.4399999987474,426.0,426.0,426.0,0.0,355,99,216,32,1,1224,1159,51,7,109,0.000340897,0,0,0,0.0,0.007359448,0,0,0,0,0,0,0.0,0.0,64,0.009557254,0,1,1,0,0.023597782,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0,41,212,0.018641194,4136,0.025831288999999997,0.001708042,0,0,0,0.0003426690000000001
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.1078389398753643,538.0,536.969999996869,538.0,538.0,538.0,0.0,11,3,6,8,1,2774,2755,76,61,31,0.000255527,0,0,0,0.0,0.019567145,0,0,0,0,0,0,0.0,0.0,64,0.011267656,0,1,1,0,0.039776498,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0.0019310500000000003,92,0.000201331,6.6263e-05,0,0,0,4.550799999999999e-05
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.03729088604450226,937.0,936.9999999984229,937.0,937.0,937.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000215102,0,0,0,0,0,0,0.0,0.0,15,0.000115446,0,1,1,0,0.01050459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,2.1326489616185427,6942.0,6909.959999893309,6942.0,6942.0,6942.0,0.0,3283,832,2136,3,1,7020,6727,120,13,397,0.000694807,0,0,0,0.0,0.136227049,0,0,0,0,0,0,0.0,0.0,64,0.025589378,0,1,1,0,0.052854782,2639,2639,0,0,0,0,0,0,0,0,0,0,0,0,0,324,1508,0.5572954859999995,41828,1.1897376920000013,0.061620782,0,0,0,0.005908506999999999
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,4.73793257586658,69853.0,69113.08999838053,69853.0,69853.0,69853.0,0.0,6424,1974,4208,0,1,9179,8325,137,3,988,0.001001411,0,0,0,0.0,0.150374868,0,0,0,0,0,0,0.0,0.0,64,0.031344334,0,1,1,0,0.083578309,5519,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,257,1148,0.5815032419999996,88650,3.298836443000005,0.24361675399999988,0,0,0,0.05969972699999976
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.08798922598361969,2085.0,2084.999999998326,2085.0,2085.0,2085.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000205001,0,0,0,0,0,0,0.0,0.0,1,2.2427e-05,0,1,1,0,0.005054817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.07383411191403866,2707.0,2706.9999999973675,2707.0,2707.0,2707.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000135838,0,0,0,0,0,0,0.0,0.0,1,1.352e-05,0,1,1,0,0.005551042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.07387143187224865,1272.0,1271.999889186537,1272.0,1272.0,1272.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000683847,0,0,0,0,0,0,0.0,0.0,64,0.000962214,0,1,1,0,0.009995751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.22017966210842133,5046.0,4958.9599999858965,5046.0,5046.0,5046.0,0.0,921,239,618,1,1,1080,927,48,4,197,0.000286395,0,0,0,0.0,0.007777232,0,0,0,0,0,0,0.0,0.0,64,0.008128223,0,1,1,0,0.032873562,784,784,0,0,0,0,0,0,0,0,0,0,0,0,0,68,336,0.038487120000000014,11259,0.07461115000000001,0.004967655000000005,0,0,0,0.0006494170000000001
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,0.8041905276477337,55209.0,54569.47999942845,55209.0,55209.0,55209.0,0.0,1755,531,1132,1,1,4464,4031,96,1,528,0.000467518,0,0,0,0.0,0.047986108,0,0,0,0,0,0,0.0,0.0,64,0.014583094,0,1,1,0,0.063183827,1492,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,97,472,0.11594848199999999,24096,0.4429328979999997,0.03501789400000001,0,0,0,0.008343298999999986
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.11182326078414917,11461.0,11444.019999961509,11461.0,11461.0,11461.0,0.0,21,3,12,3,1,1080,1056,48,32,32,0.000266821,0,0,0,0.0,0.005425547,0,0,0,0,0,0,0.0,0.0,64,0.008365201,0,1,1,0,0.021487586,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0.0021919129999999998,109,0.000536069,9.5407e-05,0,0,0,6.378700000000002e-05
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,8.389392375946045,21282.0,20936.47999972256,21282.0,21282.0,21282.0,0.0,15710,4194,11075,0,1,4850,4262,100,0,688,0.000482052,0,0,0,0.0,0.05263439,0,0,0,0,0,0,0.0,0.0,64,0.016853286,0,1,1,0,0.057097752,14397,14397,0,0,0,0,0,0,0,0,0,0,0,0,0,469,2116,0.8864526570000005,206173,6.5013372869999975,0.35435524200000096,0,0,0,0.07314988200000079
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,25.434858614578843,26524.0,26293.169999357702,26524.0,26524.0,26524.0,0.0,26552,7963,18541,0,1,11025,10288,150,4,883,0.001265613,0,0,0,0.0,0.21740308,0,0,0,0,0,0,0.0,0.0,64,0.041515973,0,1,1,0,0.172001926,25084,25084,0,0,0,0,0,0,0,0,0,0,0,0,0,125,540,0.43250871900000015,406805,22.00528667099988,1.0260995810000002,0,0,0,0.3292947539999991
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,4.114394133910537,22141.0,21831.699999692984,22141.0,22141.0,22141.0,0.0,6592,1909,4355,0,1,4850,4248,100,2,700,0.000533283,0,0,0,0.0,0.047733519,0,0,0,0,0,0,0.0,0.0,64,0.017118466,0,1,1,0,0.101059474,5687,5687,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1600,0.7229544389999997,88642,2.8242625770000003,0.15894973000000026,0,0,0,0.034541027999999994
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,25732.42,26130.0,26130.0,25732.42,0.01521546115575973,1504084,450000,,,1,11025,9567,150,0,1608,0.001131915,,,,0.0,0.240723007,0,,,,,,,,,0.041266819,,,1,0,0.372045,,,,,,,,,,,,,,,,,,,,1579.511777,81.54439168,,,,21.58941687
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,1.5049228444695473,20749.0,20472.489999725905,20749.0,20749.0,20749.0,0.0,2660,790,1763,0,1,4850,4325,100,2,623,0.000517074,0,0,0,0.0,0.050915732,0,0,0,0,0,0,0.0,0.0,64,0.017001633,0,1,1,0,0.054554641,2418,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,111,488,0.183236415,37151,1.0416381519999982,0.06158275000000006,0,0,0,0.013347593999999937
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,0.2558939065784216,21294.0,21141.459999730672,21294.0,21294.0,21294.0,0.0,223,26,152,0,1,4850,4553,100,17,379,0.000566521,0,0,0,0.0,0.051749575,0,0,0,0,0,0,0.0,0.0,64,0.016975027,0,1,1,0,0.06299888,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,45,376,0.07286926999999999,1461,0.031858986000000006,0.0019645829999999998,0,0,0,0.00042321899999999964
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,9.27271986566484,22068.0,21799.409999721556,22068.0,22068.0,22068.0,0.0,21691,6189,15432,41,1,4850,4394,100,5,551,0.000533089,0,0,0,0.0,0.049763477,0,0,0,0,0,0,0.0,0.0,64,0.016979639,0,1,1,0,0.137101645,20082,20082,0,0,0,0,0,0,0,0,0,0,0,0,0,132,636,0.24083048800000006,297969,7.611638243999981,0.41760349900000093,0,0,0,0.1354860250000005
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.1674941200762987,14379.0,14370.479999775862,14379.0,14379.0,14379.0,0.0,3,1,2,5,1,5355,5319,105,87,39,0.00047497,0,0,0,0.0,0.084930877,0,0,0,0,0,0,0.0,0.0,64,0.017597288,0,1,1,0,0.039135838,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.001399415,15,4.553e-05,0.0,0,0,0,6.517499999999999e-05
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,40065.34082,44303.0,44303.0,40065.34082,0.09565174322280663,2059085,570000,,,1,5564,151,107,0,5520,0.00041813,,,,0.0,0.054307425,0,,,,,,,,,0.018260501,,,1,0,0.0505276,,,,,,,,,,,,,,,,,,,,1387.866955,189.1069435,,,,13.29567666
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1.5155826527625322,59030.0,58060.599998730104,59030.0,59030.0,59030.0,0.0,1766,438,1107,0,1,7502,6430,124,0,1196,0.000678478,0,0,0,0.0,0.067760786,0,0,0,0,0,0,0.0,0.0,64,0.024926411,0,1,1,0,0.086098136,1329,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1004,0.43893478300000016,20252,0.7511146499999992,0.057817025999999994,0,0,0,0.006292712999999984
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,658.0346385836601,96772.0,95859.17999828939,96772.0,96772.0,96772.0,0.0,921600,313221,612295,46,1,9044,8316,136,0,864,0.001003275,0,0,0,0.0,0.372084643,12,0,0,0,0,0,0.0,0.0,64,0.032314139,0,1,1,0,0.225228228,805668,805668,0,0,0,0,0,0,0,0,0,0,0,0,0,396,1888,1.2112066559999992,15201205,562.6742201459986,37.422941286000295,0,0,0,10.42529439999967
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,5.937496459111571,58537.0,57892.66276212371,58537.0,58537.0,58537.0,0.0,6130,1915,3955,0,1,10152,8721,144,3,1572,0.001035136,0,0,0,0.0,0.066134664,0,0,0,0,0,0,0.0,0.0,64,0.033791475,0,1,1,0,0.185348449,5368,5368,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1424,0.8004475460000001,90796,4.120002827000007,0.3354150120000002,0,0,0,0.05724369900000012
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,69999.92364,73682.0,73682.0,69999.92364,0.04997253549035051,929179,280000,,,1,11324,4683,152,0,6793,0.001034722,,,,0.0,0.142882916,0,,,,,,,,,0.039729738,,,1,0,0.324507,,,,,,,,,,,,,,,,,,,,1485.153588,155.4076252,,,,8.458575346
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,179.22547685727477,108159.0,105050.5999992225,108159.0,108159.0,108159.0,0.0,610152,178690,432000,0,1,2774,1991,76,1,858,0.0003076,0,0,0,0.0,0.132052939,12,0,0,0,0,0,0.0,0.0,64,0.009862573,0,1,1,0,0.071200131,555987,555987,0,0,0,0,0,0,0,0,0,0,0,0,0,968,4288,1.2107729779999978,8321407,139.20436604500657,13.487266312999955,0,0,0,4.0585939589999676
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,9265.17,9352.0,9352.0,9265.17,0.009284644995722832,1482013,420000,,,1,18527,16612,194,1,2108,0.002217678,,,,0.0,0.621953331,0,,,,,,,,,0.068574897,,,1,0,0.363908,,,,,,,,,,,,,,,,,,,,1546.851893,95.08551679,,,,24.83256379
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,220.85134105570614,2323.0,2291.959999919687,2323.0,2323.0,2323.0,0.0,142423,42723,99618,0,1,18720,16371,195,0,2544,0.002098478,0,0,0,0.0,0.295597062,0,0,0,0,0,0,0.0,0.0,64,0.067824801,0,1,1,0,0.743193056,135778,135778,0,0,0,0,0,0,0,0,0,0,0,0,0,574,2400,2.3485781150000022,2189970,192.8752514300012,12.46178888399997,0,0,0,1.7980895019999952
GAPMST-P32-LKH-BP-ascent-strong-split2-5a5c42ecf287,GAPMST-P32-LKH-BP-ascent-strong-split2,1,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,0.14550701156258583,1211.0,1205.9499999855982,1211.0,1211.0,1211.0,0.0,82,15,48,6,1,4752,4629,99,29,178,0.000489508,0,0,0,0.0,0.044363298,0,0,0,0,0,0,0.0,0.0,64,0.015783827,0,1,1,0,0.04818066,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,19,124,0.017352737,770,0.007771392999999999,0.0008805549999999999,0,0,0,0.00020767200000000005
