run_id,strategy,repeat,instance,status,wall_seconds,result,branches
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.038294123485684395,10628.0,2464
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.021525468677282333,1610.0,7
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.020344549790024757,2020.0,128
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.02702891267836094,7542.0,1
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,13.166373427957296,25395.0,5522458
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,95.54852660745382,1950.0,2405324
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.007664712145924568,3323.0,1
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.025894032791256905,699.0,235
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.015897922217845917,6656.0,1
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,11.588069185614586,629.0,3529534
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.09902898408472538,426.0,36993
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1.0127275623381138,538.0,304712
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.012885186821222305,937.0,5
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,163.41283415071666,69853.0,12117424
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.017999207600951195,2085.0,104
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.014193864539265633,2707.0,4
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.01609346829354763,1272.0,5
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.17047486454248428,5046.0,73447
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,4.6864863112568855,55209.0,1426476
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.024583065882325172,11461.0,48
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,9.78511207550764,20749.0,2809120
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.12035996839404106,14379.0,291
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,2.449305985122919,59030.0,450183
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,55.22830821201205,58537.0,3619441
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,
H0-30d0496f897a,H0,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,1765.1914373226464,108159.0,543685176
