run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.06453114189207554,10628.0,36,11,25,2,208,31,31,0,0,0,0,0,0,0,0,0,0,455
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.03482300788164139,1610.0,3,1,2,1,125,2,2,0,0,0,0,0,0,0,0,0,0,7
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.009731462225317955,2020.0,10,3,5,3,125,7,7,0,0,0,0,0,0,0,0,0,0,82
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.035767173394560814,7542.0,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.08806835860013962,25395.0,22,6,16,7,212,18,18,0,0,0,0,0,0,0,0,0,0,315
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.4566086269915104,1950.0,97,34,63,1,346,39,39,0,0,0,0,0,0,0,0,0,0,1069
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.024632122367620468,3323.0,1,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.041171763092279434,699.0,4,1,3,1,139,2,2,0,0,0,0,0,0,0,0,0,0,12
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.02746010385453701,6656.0,1,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,6.324759237468243,629.0,48640,9193,39473,0,497,44217,35131,0,0,0,0,0,2,0,0,0,9084,109369
HP132-159b3aadca78,HP132,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.11418052017688751,426.0,596,203,399,139,447,566,480,0,0,0,0,0,0,0,0,0,86,5969
