run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,23.315853172913194,26524.0,26293.169999357702,26524.0,26524.0,26524.0,0.0,21155,6789,14445,1,1,11025,10288,150,4,883,0.001353034,,,,,0.19064163,0,0,0,0,0,0,0.0,0.0,64,0.041330272,0,1,1,0,0.173206983,20242,20242,0,0,0,0,0,0,0,,,0,,,336924,21.651310711999958,0.9700824770000025,0,0,0,0.14546593700000138
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,3.365678606554866,22141.0,21831.699999692984,22141.0,22141.0,22141.0,0.0,5505,1794,3731,0,1,4850,4248,100,2,700,0.000510045,,,,,0.04672049,0,0,0,0,0,0,0.0,0.0,64,0.017082489,0,1,1,0,0.099328849,5075,5075,0,0,0,0,0,0,0,,,0,,,79831,2.974005989000003,0.15675014999999942,0,0,0,0.015658645000000002
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,25732.42,26130.0,26130.0,25732.42,0.01521546115575973,1454599,430000,,,1,11025,9567,150,0,1608,0.001138781,,,,,0.239553849,0,,,,,,,,,0.041058248,,,,,,,,,,,,,,,,,,,,,1695.790159,79.77088294,,,,11.30357743
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,2.1726149171590805,20749.0,20472.489999725905,20749.0,20749.0,20749.0,0.0,4011,1241,2782,0,1,4850,4325,100,2,623,0.000540723,,,,,0.050577116,0,0,0,0,0,0,0.0,0.0,64,0.016895415,0,1,1,0,0.055037064,3774,3774,0,0,0,0,0,0,0,,,0,,,57697,1.9095406529999988,0.10310676999999988,0,0,0,0.010793046999999969
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,0.3418211620301008,21294.0,21141.459999730672,21294.0,21294.0,21294.0,0.0,502,130,374,0,1,4850,4553,100,17,379,0.000517034,,,,,0.04985007,0,0,0,0,0,0,0.0,0.0,64,0.016867622,0,1,1,0,0.064353332,456,456,0,0,0,0,0,0,0,,,0,,,6301,0.17413489700000007,0.009015904,0,0,0,0.0005765899999999997
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,14.632016066461802,22068.0,21799.409999721556,22068.0,22068.0,22068.0,0.0,32765,9627,23229,71,1,4850,4394,100,5,551,0.000526557,,,,,0.05111356,0,0,0,0,0,0,0.0,0.0,64,0.016804069,0,1,1,0,0.131408194,30997,30997,0,0,0,0,0,0,0,,,0,,,464534,13.502961782000124,0.6962716770000024,0,0,0,0.0978472289999998
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.14598296768963337,14379.0,14370.479999775862,14379.0,14379.0,14379.0,0.0,4,1,3,3,1,5355,5319,105,87,39,0.000476483,,,,,0.067714458,0,0,0,0,0,0,0.0,0.0,64,0.017533007,0,1,1,0,0.045787046,2,2,0,0,0,0,0,0,0,,,0,,,13,0.000128679,0.0,0,0,0,5.957700000000002e-05
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,40065.34082,44303.0,44303.0,40065.34082,0.09565174322280663,5575708,1410000,,,1,5564,151,107,0,5520,0.000440871,,,,,0.053783822,0,,,,,,,,,0.018213066,,,,,,,,,,,,,,,,,,,,,1543.269035,205.4405595,,,,12.31579245
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1.6921665035188198,59030.0,58060.599998730104,59030.0,59030.0,59030.0,0.0,2156,750,1411,0,1,7502,6430,124,0,1196,0.00072477,,,,,0.065259209,0,0,0,0,0,0,0.0,0.0,64,0.024899002,0,1,1,0,0.088887773,2005,2005,0,0,0,0,0,0,0,,,0,,,33037,1.3682785330000016,0.10540654299999992,0,0,0,0.005110849000000004
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,677.0330251958221,96772.0,95859.17999828939,96772.0,96772.0,96772.0,0.0,877054,306306,575638,39,1,9044,8316,136,0,864,0.000914622,,,,,0.361622285,12,0,0,0,0,0,0.0,0.0,64,0.032093558,0,1,1,0,0.226173623,770825,770825,0,0,0,0,0,0,0,,,0,,,14677268,626.532523545995,39.09359025799939,0,0,0,5.652716741000215
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,4.492945561185479,58537.0,57892.66276212371,58537.0,58537.0,58537.0,0.0,4521,1572,2972,0,1,10152,8721,144,3,1572,0.001042194,,,,,0.066284795,0,0,0,0,0,0,0.0,0.0,64,0.033982063,0,1,1,0,0.187522763,4218,4218,0,0,0,0,0,0,0,,,0,,,74189,3.82658225900001,0.29275781399999995,0,0,0,0.02472675600000002
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,69999.92364,73682.0,73682.0,69999.92364,0.04997253549035051,1043891,310000,,,1,11324,4683,152,0,6793,0.000980644,,,,,0.146061076,0,,,,,,,,,0.041365563,,,,,,,,,,,,,,,,,,,,,1603.246439,155.9333272,,,,7.741930962
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,204.13128913380206,108159.0,105050.5999992225,108159.0,108159.0,108159.0,0.0,731879,217361,516560,0,1,2774,1991,76,1,858,0.000312744,,,,,0.1299538,12,0,0,0,0,0,0.0,0.0,64,0.009621302,0,1,1,0,0.075496087,668488,668488,0,0,0,0,0,0,0,,,0,,,10089326,181.28748082099563,16.748641041000155,0,0,0,2.8582351739999394
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,9265.17,9352.0,9352.0,9265.17,0.009284644995722832,1304345,420000,,,1,18527,16612,194,1,2108,0.002089333,,,,,0.620335568,0,,,,,,,,,0.068280705,,,,,,,,,,,,,,,,,,,,,1649.911303,99.5607052,,,,12.05064226
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,235.54291016049683,2323.0,2291.959999919687,2323.0,2323.0,2323.0,0.0,160402,49259,111828,0,1,18720,16371,195,0,2544,0.001999868,,,,,0.296513792,0,0,0,0,0,0,0.0,0.0,64,0.067768525,0,1,1,0,0.72469205,154286,154286,0,0,0,0,0,0,0,,,0,,,2527203,217.2631536199995,14.587733670000059,0,0,0,1.0433945100000006
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,0.13875790126621723,1211.0,1205.9499999855982,1211.0,1211.0,1211.0,0.0,39,15,24,4,1,4752,4629,99,29,178,0.000491831,,,,,0.043540966,0,0,0,0,0,0,0.0,0.0,64,0.015296469,0,1,1,0,0.047043702,36,36,0,0,0,0,0,0,0,,,0,,,655,0.007922535999999999,0.0008776830000000001,0,0,0,0.00014257
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,0.1564826425164938,7910.0,7897.20107452616,7910.0,7910.0,7910.0,0.0,21,6,15,1,1,4850,4759,100,43,144,0.000490159,,,,,0.056542494,0,0,0,0,0,0,0.0,0.0,64,0.016987486,0,1,1,0,0.064184541,17,17,0,0,0,0,0,0,0,,,0,,,214,0.0033930089999999998,0.00036689499999999995,0,0,0,0.00011539700000000003
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1800.0,,21373.58,21407.0,21407.0,21373.58,0.0015611715793898376,2231099,670000,,,1,15050,13917,175,12,1296,0.001555829,,,,,0.215037644,0,,,,,,,,,0.05261948,,,,,,,,,,,,,,,,,,,,,1657.344114,100.1369059,,,,21.55020396
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/st70.tsp,ok,0.10368119180202484,675.0,670.9399999952018,675.0,675.0,675.0,0.0,23,6,18,0,1,2345,2230,70,19,158,0.000333193,,,,,0.019493563,0,0,0,0,0,0,0.0,0.0,64,0.010526439,0,1,1,0,0.04005044,22,22,0,0,0,0,0,0,0,,,0,,,348,0.004033247999999999,0.00019309200000000001,0,0,0,0.000124709
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/swiss42.tsp,ok,0.05949313938617706,1273.0,1271.9619537743815,1273.0,1273.0,1273.0,0.0,3,1,2,0,1,819,812,42,35,14,0.000254413,,,,,0.003907663,0,0,0,0,0,0,0.0,0.0,64,0.00536124,0,1,1,0,0.017101992,2,2,0,0,0,0,0,0,0,,,0,,,11,8.401900000000001e-05,0.0,0,0,0,2.4371e-05
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/u159.tsp,ok,1.1503790616989136,42080.0,41924.95999885369,42080.0,42080.0,42080.0,0.0,1259,398,864,12,1,12402,12066,159,19,471,0.001359151,,,,,0.193630644,0,0,0,0,0,0,0.0,0.0,64,0.043487364,0,1,1,0,0.078612911,1183,1183,0,0,0,0,0,0,0,,,0,,,18640,0.7649477769999992,0.045113134000000034,0,0,0,0.006123769999999998
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/ulysses16.tsp,ok,0.041930392384529114,6859.0,6858.999999996325,6859.0,6859.0,6859.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,,,,,0.000230462,0,0,0,0,0,0,0.0,0.0,1,2.2056e-05,0,1,1,0,0.004633775,0,0,0,0,0,0,0,0,0,,,0,,,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/national/wi29.tsp,ok,0.03851763531565666,27603.0,27602.999999952015,27603.0,27603.0,27603.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,,,,,0.001227575,0,0,0,0,0,0,0.0,0.0,1,7.1929e-05,0,1,1,0,0.007626131,0,0,0,0,0,0,0,0,0,,,0,,,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH-db6a5c729bce,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,timeout,1800.0,,555.6016199,564.0,564.0,555.6016199,0.014890744858156123,2545163,780000,,,1,8384,7201,131,2,1312,0.000907988,,,,,0.083248044,0,,,,,,,,,0.028780511,,,,,,,,,,,,,,,,,,,,,1647.765446,107.5124097,,,,21.06705349
