run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.03617124818265438,10628.0,58,28,33,4,100,52,33,0,0,0,0,0,0,0,19,0,0,233
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.03332877904176712,1610.0,3,3,0,6,100,2,0,0,0,0,0,0,0,0,2,0,0,0
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.007084088400006294,2020.0,12,7,3,7,100,8,3,0,0,0,0,0,0,0,5,0,0,24
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.03366381675004959,7542.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.05757814459502697,25395.0,336,113,235,0,120,294,209,0,0,0,0,0,0,0,85,0,0,1217
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.003451583907008171,3323.0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,953.3922941889614,6110.0,2104193,792685,1393860,46,400,1915414,1331913,0,0,0,0,0,6,0,581792,0,1703,8536978
H2-b8cf7c246482,H2,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,202.1813443042338,6528.0,304447,113173,199602,5,400,286440,203392,0,0,0,0,0,5,0,82640,0,403,1321858
