strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
polyak,1,polyak,1,1501,1501
polyak,2,polyak,2,872.59999999999991,1501
polyak,3,polyak,3,1245.3696969696969,1501
polyak,4,polyak,4,1425.36936026936,1501
polyak,5,polyak,5,1462.4813284358734,1501
polyak,6,polyak,6,1589.3147867564528,1589.3147867564528
polyak,7,polyak,7,1709.0662096554768,1709.0662096554768
polyak,8,polyak,8,1832.4377403619051,1832.4377403619051
polyak,9,polyak,9,1841.4810243994373,1841.4810243994373
polyak,10,polyak,10,1882.1563323913167,1882.1563323913167
polyak,11,polyak,11,1961.4466296545447,1961.4466296545447
polyak,12,polyak,12,2001.4972582412911,2001.4972582412911
polyak,13,polyak,13,1959.8759887689096,2001.4972582412911
polyak,14,polyak,14,2014.7118357634092,2014.7118357634092
polyak,15,polyak,15,2039.5156512170959,2039.5156512170959
polyak,16,polyak,16,2032.847513439568,2039.5156512170959
polyak,17,polyak,17,2043.6169055808123,2043.6169055808123
polyak,18,polyak,18,2049.4458822491251,2049.4458822491251
polyak,19,polyak,19,2062.9836691504352,2062.9836691504352
polyak,20,polyak,20,2061.5761219775773,2062.9836691504352
polyak,21,polyak,21,2046.0096292756848,2062.9836691504352
polyak,22,polyak,22,2054.7797781663207,2062.9836691504352
polyak,23,polyak,23,2057.3474601199414,2062.9836691504352
polyak,24,polyak,24,2054.2571951732152,2062.9836691504352
polyak,25,polyak,25,2063.7297596766284,2063.7297596766284
polyak,26,polyak,26,2065.3145596242084,2065.3145596242084
polyak,27,polyak,27,2071.1581950787509,2071.1581950787509
polyak,28,polyak,28,2078.1624048520353,2078.1624048520353
polyak,29,polyak,29,2080.4958274733167,2080.4958274733167
polyak,30,polyak,30,2083.004945803596,2083.004945803596
polyak,31,polyak,31,2084.5876531307918,2084.5876531307918
polyak,32,polyak,32,2085,2085
