run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.062368910759687424,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,49,18,25,17,1,1080,1037,48,14,75,0.000223698,1,1128,89,2.1863e-05,0.009954669,0,0,0,0,0,0,0.0,0.0,64,0.007296607,0,1,34,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,67,0.000673192,0.0,0,0,0,7.145999999999992e-05
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.025564340874552727,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,2,1,2,1,377,370,29,24,10,0.000134408,1,406,34,1.3438e-05,0.001798007,0,0,0,0,0,0,0.0,0.0,64,0.002123743,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,8.302e-06
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.02726341411471367,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,7,3,4,3,1,377,358,29,17,26,0.000126566,1,406,43,1.3529e-05,0.001397039,0,0,0,0,0,0,0.0,0.0,64,0.002325079,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0.00011634699999999999,0.0,0,0,0,1.5642e-05
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.06801313534379005,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.006395644,0,0,0,0,0,0,0.0,0.0,1,0.000185511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,1756.601935138926,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,13260952,6052525,8205558,44760,1,7874,6991,127,6,1004,0.000860676,1,8001,1010,6.3403e-05,0.38765240700000003,12,0,0,0,0,0,0.0,0.0,64,0.034619843,0,1,11318174,5518483,0,0,0,0,0,0,0,0,0,0,0,0,5799691,0,30554102,1608.2951378931314,30.227601884000137,0,0,0,86.18603610301757
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.07785699889063835,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,9,3,6,1,1,1595,1539,58,23,87,0.000311509,1,1653,110,3.2091e-05,0.013934918,0,0,0,0,0,0,0.0,0.0,64,0.009997733,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0.000221178,0.0,0,0,0,6.5783e-05
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.2942311502993107,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.055290492,0,0,0,0,0,0,0.0,0.0,64,0.056680512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.04040606506168842,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000164605,0,0,0,0,0,0,0.0,0.0,1,2.1712e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,21.462944824248552,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,175345,72954,111364,704,1,8255,7816,130,14,555,0.000995062,1,8385,569,7.6572e-05,0.155480743,0,0,0,0,0,0,0.0,0.0,64,0.030364447,0,1,152475,81352,0,0,0,0,0,0,0,0,0,0,0,0,71123,0,385874,19.71856426200003,0.17330742000000038,0,0,0,0.9600923399999955
GAPMST-P32-LKH-gc0.00015-df2de7e02209,GAPMST-P32-LKH-gc0.00015,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,21.033995624631643,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,118376,49495,74773,169,1,11025,10518,150,4,653,0.001241874,1,11175,657,8.2717e-05,0.144584301,0,0,0,0,0,0,0.0,0.0,64,0.042479718,0,1,107745,59518,0,0,0,0,0,0,0,0,0,0,0,0,48227,0,281721,19.530839351000033,0.143505696,0,0,0,0.7608503770000148
