run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.03607780486345291,10628.0,25,9,16,0,100,22,22,0,0,0,0,0,0,0,0,0,0,601
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.017169835045933723,1610.0,3,1,2,1,100,2,2,0,0,0,0,0,0,0,0,0,0,7
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.031864747405052185,2020.0,8,2,5,1,100,5,5,0,0,0,0,0,0,0,0,0,0,80
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.030941275879740715,7542.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.07428975775837898,25395.0,40,12,28,0,120,36,36,0,0,0,0,0,0,0,0,0,0,955
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.021227296441793442,3323.0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,241.59466307982802,6110.0,110631,33020,77779,0,400,105521,103815,0,0,0,0,0,2,0,0,0,1704,2769882
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,145.6149998176843,6528.0,45333,13353,32031,0,400,43589,43184,0,0,0,0,0,1,0,0,0,404,1158398
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.021981947124004364,699.0,3,1,2,0,100,2,2,0,0,0,0,0,0,0,0,0,0,18
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.015256617218255997,6656.0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.6700835675001144,629.0,698,154,555,0,400,384,356,0,0,0,0,0,2,0,0,0,26,9368
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.13238435797393322,426.0,327,115,214,14,400,298,298,0,0,0,0,0,0,0,0,0,0,8583
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.30847656168043613,538.0,364,112,256,0,364,264,254,0,0,0,0,0,1,0,0,0,9,7593
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.023189043626189232,937.0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,17.073782732710242,6942.0,8048,2357,5699,0,400,7359,7235,0,0,0,0,0,1,0,0,0,123,192018
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,69.98269084468484,69853.0,32773,10987,21835,0,400,30572,30566,0,0,0,0,0,3,0,0,0,3,886108
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.02283361554145813,2085.0,1,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.015066463500261307,2707.0,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.014494108036160469,1272.0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.34410492703318596,5046.0,1218,396,822,0,334,1122,1115,0,0,0,0,0,0,0,0,0,7,31325
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,3.3685457054525614,55209.0,3144,1070,2079,0,319,2920,2920,0,0,0,0,0,0,0,0,0,0,87804
P128-ba5f558d610b,P128,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.029010286554694176,11461.0,12,5,7,0,100,8,8,0,0,0,0,0,0,0,0,0,0,222
