strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
polyak-smoothed,1,polyak-smoothed,1,23036,23036
polyak-smoothed,2,polyak-smoothed,2,20947.700000000001,23036
polyak-smoothed,3,polyak-smoothed,3,23018.07346938776,23036
polyak-smoothed,4,polyak-smoothed,4,23628.80170702179,23628.80170702179
polyak-smoothed,5,polyak-smoothed,5,23742.055945584492,23742.055945584492
polyak-smoothed,6,polyak-smoothed,6,24218.18505461367,24218.18505461367
polyak-smoothed,7,polyak-smoothed,7,24495.054682114871,24495.054682114871
polyak-smoothed,8,polyak-smoothed,8,24678.474900706064,24678.474900706064
polyak-smoothed,9,polyak-smoothed,9,24450.095313265054,24678.474900706064
polyak-smoothed,10,polyak-smoothed,10,24718.143942188148,24718.143942188148
polyak-smoothed,11,polyak-smoothed,11,24738.017480673836,24738.017480673836
polyak-smoothed,12,polyak-smoothed,12,24820.555893713081,24820.555893713081
polyak-smoothed,13,polyak-smoothed,13,24272.298279446797,24820.555893713081
polyak-smoothed,14,polyak-smoothed,14,24576.872248090025,24820.555893713081
polyak-smoothed,15,polyak-smoothed,15,24294.387044124425,24820.555893713081
polyak-smoothed,16,polyak-smoothed,16,24582.073953328061,24820.555893713081
polyak-smoothed,17,polyak-smoothed,17,24676.576379638685,24820.555893713081
polyak-smoothed,18,polyak-smoothed,18,24521.209154410215,24820.555893713081
polyak-smoothed,19,polyak-smoothed,19,24734.533507477958,24820.555893713081
polyak-smoothed,20,polyak-smoothed,20,24605.426877530113,24820.555893713081
polyak-smoothed,21,polyak-smoothed,21,24738.170184641956,24820.555893713081
polyak-smoothed,22,polyak-smoothed,22,24867.485266155771,24867.485266155771
polyak-smoothed,23,polyak-smoothed,23,25031.119955804537,25031.119955804537
polyak-smoothed,24,polyak-smoothed,24,24495.393461320713,25031.119955804537
polyak-smoothed,25,polyak-smoothed,25,24898.426498048022,25031.119955804537
polyak-smoothed,26,polyak-smoothed,26,24505.237812189986,25031.119955804537
