run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.05582882836461067,10628.0,35,12,23,2,100,28,28,0,0,0,0,0,0,0,0,0,0,257
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.016275765374302864,1610.0,3,1,2,1,100,2,2,0,0,0,0,0,0,0,0,0,0,4
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.027619147673249245,2020.0,12,3,8,1,100,10,10,0,0,0,0,0,0,0,0,0,0,64
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.039939455687999725,7542.0,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.0436811838299036,25395.0,71,21,50,2,100,60,60,0,0,0,0,0,0,0,0,0,0,557
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.02112007513642311,3323.0,1,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,106.12350149452686,6528.0,78972,25409,54042,0,400,75665,75645,0,0,0,0,0,1,0,0,0,19,703004
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.04099309258162975,699.0,4,1,3,0,100,2,2,0,0,0,0,0,0,0,0,0,0,15
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.03089219704270363,6656.0,1,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,184.95970053598285,629.0,344662,100105,247287,6,500,324471,318088,0,0,0,0,0,1,0,0,0,6382,2855700
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.09956128522753716,426.0,438,134,307,47,400,392,392,0,0,0,0,0,0,0,0,0,0,3566
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.33290079794824123,538.0,791,248,555,0,400,654,643,0,0,0,0,0,1,0,0,0,10,6369
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.03202161379158497,937.0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,27.089444674551487,6942.0,35455,11465,24235,0,400,31918,31872,0,0,0,0,0,2,0,0,0,44,290978
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,163.8798136804253,69853.0,189390,69148,122035,16,400,175968,175960,0,0,0,0,0,2,0,0,0,6,1668243
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.017340058460831642,2085.0,1,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.023439154028892517,2707.0,1,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.02171625941991806,1272.0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
PSD-PSD16-2fba953508f9,PSD-PSD16,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.27842507511377335,5046.0,2062,721,1352,2,323,1850,1834,0,0,0,0,0,1,0,0,0,15,17213
