run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.05636322312057018,10628.0,10602.663341691332,10628.0,10628.0,10628.0,0.0,18,7,11,0,1,1080,1037,48,15,74,0.000193165,0.003942228,0,0,0,0,0,0,0.0,0.0,64,0.004064695,0,1,16,16,0,0,0,0,0,0,0,0,0,0,273,0.0010248300000000002,0.00015787500000000003,0,0,0,4.8859999999999996e-05
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.06690999120473862,1610.0,1607.9849999965168,1610.0,1610.0,1610.0,0.0,4,2,2,2,1,377,370,29,24,10,0.000128256,0.001445354,0,0,0,0,0,0,0.0,0.0,64,0.002208891,0,1,2,2,0,0,0,0,0,0,0,0,0,0,34,0.000114193,2.792e-05,0,0,0,8.922999999999999e-06
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.02577332779765129,2020.0,2013.4439029848093,2020.0,2020.0,2020.0,0.0,11,3,8,1,1,377,354,29,13,37,8.2304e-05,0.001285926,0,0,0,0,0,0,0.0,0.0,64,0.002217078,0,1,6,6,0,0,0,0,0,0,0,0,0,0,78,0.00026561200000000003,3.518e-05,0,0,0,1.3770999999999999e-05
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.037180960178375244,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.00473479,0,0,0,0,0,0,0.0,0.0,1,0.000130181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,578.0690043605864,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,716226,232121,486283,1204,1,7874,6991,127,6,1004,0.001339758,0.383004316,12,0,0,0,0,0,0.0,0.0,64,0.033395295,0,1,657259,657259,0,0,0,0,0,0,0,0,0,0,10896627,537.4288921079958,31.572663134999285,0,0,0,4.065741100999979
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.06783551163971424,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,9,3,6,2,1,1595,1539,58,23,87,0.000229298,0.013902061,0,0,0,0,0,0,0.0,0.0,64,0.009212164,0,1,6,6,0,0,0,0,0,0,0,0,0,0,76,0.00060525,0.000100369,0,0,0,5.4554e-05
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.34479943104088306,1950.0,1949.5364869587254,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.077908401,0,0,0,0,0,0,0.0,0.0,64,0.081628818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.03473575972020626,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.000159496,0,0,0,0,0,0,0.0,0.0,1,1.9233e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,12.367084516212344,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,18038,5557,12539,7,1,8255,7816,130,14,555,0.000986657,0.093291803,0,0,0,0,0,0,0.0,0.0,64,0.033259222,0,1,16836,16836,0,0,0,0,0,0,0,0,0,0,270441,11.406827935999987,0.5482064350000007,0,0,0,0.10211935599999976
CPHKMST-P32-LKH64-PS-c76a39803435,CPHKMST-P32-LKH64-PS,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,42.31955847516656,6528.0,6486.93180622365,6528.0,6528.0,6528.0,0.0,34167,10580,23705,35,1,11025,10528,150,5,642,0.001447161,0.192175042,0,0,0,0,0,0,0.0,0.0,64,0.049659302,0,1,33168,33168,0,0,0,0,0,0,0,0,0,0,534816,39.8464983470001,1.5659823569999995,0,0,0,0.24597359500000401
