instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,GAPMST-P32-LKH-BP-base:status,GAPMST-P32-LKH-BP-base:successful_repeats,GAPMST-P32-LKH-BP-base:result,CPHKMST-P32-LKH:status,CPHKMST-P32-LKH:successful_repeats,CPHKMST-P32-LKH:result,result_match,GAPMST-P32-LKH-BP-base:matches_reference,CPHKMST-P32-LKH:matches_reference,GAPMST-P32-LKH-BP-base:wall_vs_Concorde_relative_change,CPHKMST-P32-LKH:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-BP-base:wall_seconds,CPHKMST-P32-LKH:wall_seconds,relative_change:wall_seconds,GAPMST-P32-LKH-BP-base:root_lower_bound,CPHKMST-P32-LKH:root_lower_bound,GAPMST-P32-LKH-BP-base:final_upper_bound,CPHKMST-P32-LKH:final_upper_bound,GAPMST-P32-LKH-BP-base:final_lower_bound,CPHKMST-P32-LKH:final_lower_bound,GAPMST-P32-LKH-BP-base:final_relative_gap,CPHKMST-P32-LKH:final_relative_gap,GAPMST-P32-LKH-BP-base:branches,CPHKMST-P32-LKH:branches,relative_change:branches,GAPMST-P32-LKH-BP-base:nodes_expanded,CPHKMST-P32-LKH:nodes_expanded,GAPMST-P32-LKH-BP-base:initial_tour_seconds,CPHKMST-P32-LKH:initial_tour_seconds,GAPMST-P32-LKH-BP-base:root_ascent_seconds,CPHKMST-P32-LKH:root_ascent_seconds,GAPMST-P32-LKH-BP-base:lkh_provider_calls,CPHKMST-P32-LKH:lkh_provider_calls,GAPMST-P32-LKH-BP-base:lkh_provider_failures,CPHKMST-P32-LKH:lkh_provider_failures,GAPMST-P32-LKH-BP-base:lkh_provider_seconds,CPHKMST-P32-LKH:lkh_provider_seconds,GAPMST-P32-LKH-BP-base:pruned_by_bound,CPHKMST-P32-LKH:pruned_by_bound,GAPMST-P32-LKH-BP-base:pruned_infeasible,CPHKMST-P32-LKH:pruned_infeasible,GAPMST-P32-LKH-BP-base:root_fixing_calls,CPHKMST-P32-LKH:root_fixing_calls,GAPMST-P32-LKH-BP-base:root_fixing_tested,CPHKMST-P32-LKH:root_fixing_tested,GAPMST-P32-LKH-BP-base:root_fixing_fixed_zero,CPHKMST-P32-LKH:root_fixing_fixed_zero,GAPMST-P32-LKH-BP-base:root_fixing_tree_tested,CPHKMST-P32-LKH:root_fixing_tree_tested,GAPMST-P32-LKH-BP-base:root_fixing_fixed_one,CPHKMST-P32-LKH:root_fixing_fixed_one,GAPMST-P32-LKH-BP-base:root_fixing_active_after,CPHKMST-P32-LKH:root_fixing_active_after,GAPMST-P32-LKH-BP-base:root_fixing_seconds,CPHKMST-P32-LKH:root_fixing_seconds,GAPMST-P32-LKH-BP-base:potential_update_seconds,CPHKMST-P32-LKH:potential_update_seconds,GAPMST-P32-LKH-BP-base:potential_update_rebuild_seconds,CPHKMST-P32-LKH:potential_update_rebuild_seconds,GAPMST-P32-LKH-BP-base:replacement_seconds,CPHKMST-P32-LKH:replacement_seconds,GAPMST-P32-LKH-BP-base:root_potential_iterations,CPHKMST-P32-LKH:root_potential_iterations,GAPMST-P32-LKH-BP-base:search_node_potential_update_candidates,CPHKMST-P32-LKH:search_node_potential_update_candidates,GAPMST-P32-LKH-BP-base:search_node_potential_updates_triggered,CPHKMST-P32-LKH:search_node_potential_updates_triggered,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_total,CPHKMST-P32-LKH:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-BP-base:search_node_potential_iterations,CPHKMST-P32-LKH:search_node_potential_iterations,GAPMST-P32-LKH-BP-base:adaptive_clk_improvements,CPHKMST-P32-LKH:adaptive_clk_improvements,GAPMST-P32-LKH-BP-base:adaptive_clk_triggers,CPHKMST-P32-LKH:adaptive_clk_triggers,GAPMST-P32-LKH-BP-base:branch_ascent_strong_probes,CPHKMST-P32-LKH:branch_ascent_strong_probes,GAPMST-P32-LKH-BP-base:branch_ascent_strong_seconds,CPHKMST-P32-LKH:branch_ascent_strong_seconds,GAPMST-P32-LKH-BP-base:branch_lift_first_reorders,CPHKMST-P32-LKH:branch_lift_first_reorders,GAPMST-P32-LKH-BP-base:branch_zero_gain_splits,CPHKMST-P32-LKH:branch_zero_gain_splits,GAPMST-P32-LKH-BP-base:initial_clk_starts,CPHKMST-P32-LKH:initial_clk_starts,GAPMST-P32-LKH-BP-base:initial_upper_bound,CPHKMST-P32-LKH:initial_upper_bound,GAPMST-P32-LKH-BP-base:potential_update_gap_change_shallow_bypasses,CPHKMST-P32-LKH:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-BP-base:root_candidate_compaction_calls,CPHKMST-P32-LKH:root_candidate_compaction_calls,GAPMST-P32-LKH-BP-base:root_candidate_compaction_seconds,CPHKMST-P32-LKH:root_candidate_compaction_seconds,GAPMST-P32-LKH-BP-base:root_candidate_edges_after,CPHKMST-P32-LKH:root_candidate_edges_after,GAPMST-P32-LKH-BP-base:root_candidate_edges_before,CPHKMST-P32-LKH:root_candidate_edges_before,GAPMST-P32-LKH-BP-base:root_external_potential_replacements,CPHKMST-P32-LKH:root_external_potential_replacements,GAPMST-P32-LKH-BP-base:root_external_potential_warm_starts,CPHKMST-P32-LKH:root_external_potential_warm_starts,GAPMST-P32-LKH-BP-base:root_guided_lk_calls,CPHKMST-P32-LKH:root_guided_lk_calls,GAPMST-P32-LKH-BP-base:root_guided_lk_improvements,CPHKMST-P32-LKH:root_guided_lk_improvements,GAPMST-P32-LKH-BP-base:root_guided_lk_reascents,CPHKMST-P32-LKH:root_guided_lk_reascents,GAPMST-P32-LKH-BP-base:root_guided_lk_seconds,CPHKMST-P32-LKH:root_guided_lk_seconds,GAPMST-P32-LKH-BP-base:root_guided_lk_total_gain,CPHKMST-P32-LKH:root_guided_lk_total_gain,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_budget_exhausted,CPHKMST-P32-LKH:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_depth_interval,CPHKMST-P32-LKH:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_gap_change_below_minimum,CPHKMST-P32-LKH:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_invalid_state,CPHKMST-P32-LKH:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_max_depth,CPHKMST-P32-LKH:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_near_leaf,CPHKMST-P32-LKH:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_numerically_unsafe,CPHKMST-P32-LKH:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_strategy_none,CPHKMST-P32-LKH:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_update_depth_zero,CPHKMST-P32-LKH:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_zero_iteration_limit,CPHKMST-P32-LKH:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-BP-base:search_node_potential_updates_skipped_zero_violation,CPHKMST-P32-LKH:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-BP-base:sibling_warm_accepted,CPHKMST-P32-LKH:sibling_warm_accepted,GAPMST-P32-LKH-BP-base:sibling_warm_probes,CPHKMST-P32-LKH:sibling_warm_probes,GAPMST-P32-LKH-BP-base:sibling_warm_rejected,CPHKMST-P32-LKH:sibling_warm_rejected
att48.tsp,ok,0.17473682016134262,10628.0,1.0,ok,1,10628.0,ok,1,10628.0,True,True,True,-0.7263681630223864,-0.6507874184121207,0.04781355708837509,0.061020296066999435,0.27621327052103584,10602.983665769503,10602.983665769503,10628.0,10628.0,10628.0,10628.0,0.0,0.0,10.0,10.0,0.0,4.0,4.0,0.00799754,0.007639407,0.006850847,0.007006902,1.0,1.0,0.0,0.0,0.020776084,0.021084696,7.0,7.0,1.0,1.0,1.0,1.0,1080.0,1080.0,1037.0,1037.0,48.0,48.0,14.0,14.0,75.0,75.0,0.000283416,0.000234352,0.000981134,0.001092773,0.000148705,0.000145385,5.899899999999999e-05,5.891299999999998e-05,64.0,64.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,10628.0,10628.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayg29.tsp,ok,0.026271285489201546,1610.0,1.0,ok,1,1610.0,ok,1,1610.0,True,True,True,0.24528545891253373,0.6002178486274636,0.03271524980664253,0.042039779946208,0.28502090598960383,1607.9799999981672,1607.9799999981672,1610.0,1610.0,1610.0,1610.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.002306004,0.001357667,0.003048505,0.002289198,1.0,1.0,0.0,0.0,0.01373593,0.006778082,2.0,2.0,1.0,1.0,1.0,1.0,377.0,377.0,370.0,370.0,29.0,29.0,24.0,24.0,10.0,10.0,0.000204398,0.000134206,3.0233e-05,3.1731e-05,0.0,0.0,1.1774e-05,8.480999999999999e-06,64.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1610.0,1610.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bays29.tsp,ok,0.0815737135708332,2020.0,1.0,ok,1,2020.0,ok,1,2020.0,True,True,True,-0.6688006686858827,-0.2796115471343765,0.02701715938746929,0.05876476131379604,1.1750902998725863,2013.3002809125421,2013.3002809125421,2020.0,2020.0,2020.0,2020.0,0.0,0.0,6.0,6.0,0.0,2.0,2.0,0.001288642,0.000899635,0.002356527,0.001669782,1.0,1.0,0.0,0.0,0.012465682,0.012475334,4.0,4.0,3.0,3.0,1.0,1.0,377.0,377.0,358.0,358.0,29.0,29.0,17.0,17.0,26.0,26.0,0.000127651,9.0489e-05,0.00018891899999999996,0.00015907100000000002,4.0264e-05,2.2192e-05,1.7601e-05,1.1827000000000002e-05,64.0,64.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,2020.0,2020.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin52.tsp,ok,0.08291673846542835,7542.0,1.0,ok,1,7542.0,ok,1,7542.0,True,True,True,-0.652006213104916,-0.25479611241770717,0.028854509815573692,0.061789875850081444,1.1414287140906998,7541.999999973971,7541.999999973971,7542.0,7542.0,7542.0,7542.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005583593,0.00839605,0.000145487,0.00021293,1.0,1.0,0.0,0.0,0.012425398,0.015221611,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,7542.0,7542.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.25480145402252674,118282.0,1.0,ok,1,118282.0,ok,1,118282.0,True,True,True,1773.518537515517,2032.256668946152,452.1499035488814,518.0767556484789,0.1458075111420878,117430.62999807068,117430.62999807068,118282.0,118282.0,118282.0,118282.0,0.0,0.0,716226.0,716226.0,0.0,232121.0,232121.0,0.365387491,0.328953551,0.028267108,0.028281141,1.0,1.0,0.0,0.0,0.086858682,0.083837805,486283.0,486283.0,1204.0,1204.0,1.0,1.0,7874.0,7874.0,6991.0,6991.0,127.0,127.0,6.0,6.0,1004.0,1004.0,0.000805366,0.000812513,417.38195655800047,482.061435297016,27.334421886000328,28.09870922100014,3.488713197000106,3.6196714359999898,64.0,64.0,657259.0,657259.0,657259.0,657259.0,0.0,0.0,0.0,10896627.0,10896627.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,12.0,12.0,118282.0,118282.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brazil58.tsp,ok,0.16930007748305798,25395.0,1.0,ok,1,25395.0,ok,1,25395.0,True,True,True,-0.6317834427469077,-0.3318375408465627,0.062339091673493385,0.1131199561059475,0.814591022570933,25354.239999786165,25354.239999786165,25395.0,25395.0,25395.0,25395.0,0.0,0.0,9.0,9.0,0.0,3.0,3.0,0.012456896,0.004941997,0.009927872,0.00486904,1.0,1.0,0.0,0.0,0.030044163,0.027350172,6.0,6.0,2.0,2.0,1.0,1.0,1595.0,1595.0,1539.0,1539.0,58.0,58.0,23.0,23.0,87.0,87.0,0.000282804,0.000168795,0.00046798299999999994,0.000379489,0.00010311900000000001,5.775e-05,6.6501e-05,3.829899999999999e-05,64.0,64.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,25395.0,25395.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brg180.tsp,ok,0.25083236396312714,1950.0,1.0,ok,1,1950.0,ok,1,1950.0,True,True,True,0.1699200160992569,0.25940429036287194,0.2934538032859564,0.31589935533702374,0.07648751455845093,1949.6660590678675,1949.6660590678675,1950.0,1950.0,1950.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.055299813,0.052977334,0.054846924,0.055833732,1.0,1.0,0.0,0.0,0.163494842,0.158772219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1950.0,1950.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma14.tsp,ok,0.0754197146743536,3323.0,1.0,ok,1,3323.0,ok,1,3323.0,True,True,True,-0.8466565775887377,-0.8412184333613208,0.011565117165446281,0.011975260451436043,0.03546382454430885,3322.999999998899,3322.999999998899,3323.0,3323.0,3323.0,3323.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000123949,0.000157503,1.7992e-05,1.8406e-05,1.0,1.0,0.0,0.0,0.003745615,0.003961759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,3323.0,3323.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch130.tsp,ok,0.2463085763156414,6110.0,1.0,ok,1,6110.0,ok,1,6110.0,True,True,True,42.32432608510049,50.28839480138186,10.671153077855706,12.63277150504291,0.18382441080878742,6074.619999904337,6074.619999904337,6110.0,6110.0,6110.0,6110.0,0.0,0.0,18038.0,18038.0,0.0,5557.0,5557.0,0.096342084,0.1090504,0.030110116,0.030375431,1.0,1.0,0.0,0.0,0.087899448,0.086178636,12539.0,12539.0,7.0,7.0,1.0,1.0,8255.0,8255.0,7816.0,7816.0,130.0,130.0,14.0,14.0,555.0,555.0,0.000966352,0.001114007,9.757229019999977,11.663573571000097,0.517809808999999,0.5453627490000013,0.09620958899999982,0.10274804700000013,64.0,64.0,16836.0,16836.0,16836.0,16836.0,0.0,0.0,0.0,270441.0,270441.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,6110.0,6110.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch150.tsp,ok,0.37030974961817265,6528.0,1.0,ok,1,6528.0,ok,1,6528.0,True,True,True,29.95333392455544,34.55662501166386,11.462321335449815,13.1669649053365,0.14871713329259828,6486.5499998695095,6486.5499998695095,6528.0,6528.0,6528.0,6528.0,0.0,0.0,13209.0,13209.0,0.0,4073.0,4073.0,0.136995813,0.171773521,0.041320858,0.040894849,1.0,1.0,0.0,0.0,0.216754673,0.178780055,9174.0,9174.0,11.0,11.0,1.0,1.0,11025.0,11025.0,10518.0,10518.0,150.0,150.0,4.0,4.0,653.0,653.0,0.00122122,0.001221539,10.429426310000032,12.121600101000004,0.4819821090000005,0.49251363799999914,0.0788287989999999,0.07995331099999999,64.0,64.0,12630.0,12630.0,12630.0,12630.0,0.0,0.0,0.0,201737.0,201737.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,6528.0,6528.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
