instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,GAPMST-P32-LKH-same:status,GAPMST-P32-LKH-same:successful_repeats,GAPMST-P32-LKH-same:result,GAPMST-P32-LKH-gc0.0001:status,GAPMST-P32-LKH-gc0.0001:successful_repeats,GAPMST-P32-LKH-gc0.0001:result,result_match,GAPMST-P32-LKH-same:matches_reference,GAPMST-P32-LKH-gc0.0001:matches_reference,GAPMST-P32-LKH-same:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-gc0.0001:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-same:wall_seconds,GAPMST-P32-LKH-gc0.0001:wall_seconds,relative_change:wall_seconds,GAPMST-P32-LKH-same:root_lower_bound,GAPMST-P32-LKH-gc0.0001:root_lower_bound,GAPMST-P32-LKH-same:final_upper_bound,GAPMST-P32-LKH-gc0.0001:final_upper_bound,GAPMST-P32-LKH-same:final_lower_bound,GAPMST-P32-LKH-gc0.0001:final_lower_bound,GAPMST-P32-LKH-same:final_relative_gap,GAPMST-P32-LKH-gc0.0001:final_relative_gap,GAPMST-P32-LKH-same:branches,GAPMST-P32-LKH-gc0.0001:branches,relative_change:branches,GAPMST-P32-LKH-same:nodes_expanded,GAPMST-P32-LKH-gc0.0001:nodes_expanded,GAPMST-P32-LKH-same:initial_tour_seconds,GAPMST-P32-LKH-gc0.0001:initial_tour_seconds,GAPMST-P32-LKH-same:root_ascent_seconds,GAPMST-P32-LKH-gc0.0001:root_ascent_seconds,GAPMST-P32-LKH-same:lkh_provider_calls,GAPMST-P32-LKH-gc0.0001:lkh_provider_calls,GAPMST-P32-LKH-same:lkh_provider_failures,GAPMST-P32-LKH-gc0.0001:lkh_provider_failures,GAPMST-P32-LKH-same:lkh_provider_seconds,GAPMST-P32-LKH-gc0.0001:lkh_provider_seconds,GAPMST-P32-LKH-same:pruned_by_bound,GAPMST-P32-LKH-gc0.0001:pruned_by_bound,GAPMST-P32-LKH-same:pruned_infeasible,GAPMST-P32-LKH-gc0.0001:pruned_infeasible,GAPMST-P32-LKH-same:root_fixing_calls,GAPMST-P32-LKH-gc0.0001:root_fixing_calls,GAPMST-P32-LKH-same:root_fixing_tested,GAPMST-P32-LKH-gc0.0001:root_fixing_tested,GAPMST-P32-LKH-same:root_fixing_fixed_zero,GAPMST-P32-LKH-gc0.0001:root_fixing_fixed_zero,GAPMST-P32-LKH-same:root_fixing_tree_tested,GAPMST-P32-LKH-gc0.0001:root_fixing_tree_tested,GAPMST-P32-LKH-same:root_fixing_fixed_one,GAPMST-P32-LKH-gc0.0001:root_fixing_fixed_one,GAPMST-P32-LKH-same:root_fixing_active_after,GAPMST-P32-LKH-gc0.0001:root_fixing_active_after,GAPMST-P32-LKH-same:root_fixing_seconds,GAPMST-P32-LKH-gc0.0001:root_fixing_seconds,GAPMST-P32-LKH-same:potential_update_seconds,GAPMST-P32-LKH-gc0.0001:potential_update_seconds,GAPMST-P32-LKH-same:potential_update_rebuild_seconds,GAPMST-P32-LKH-gc0.0001:potential_update_rebuild_seconds,GAPMST-P32-LKH-same:replacement_seconds,GAPMST-P32-LKH-gc0.0001:replacement_seconds,GAPMST-P32-LKH-same:root_potential_iterations,GAPMST-P32-LKH-gc0.0001:root_potential_iterations,GAPMST-P32-LKH-same:search_node_potential_update_candidates,GAPMST-P32-LKH-gc0.0001:search_node_potential_update_candidates,GAPMST-P32-LKH-same:search_node_potential_updates_triggered,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_triggered,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-same:search_node_potential_iterations,GAPMST-P32-LKH-gc0.0001:search_node_potential_iterations,GAPMST-P32-LKH-same:adaptive_clk_improvements,GAPMST-P32-LKH-gc0.0001:adaptive_clk_improvements,GAPMST-P32-LKH-same:adaptive_clk_triggers,GAPMST-P32-LKH-gc0.0001:adaptive_clk_triggers,GAPMST-P32-LKH-same:initial_clk_starts,GAPMST-P32-LKH-gc0.0001:initial_clk_starts,GAPMST-P32-LKH-same:initial_upper_bound,GAPMST-P32-LKH-gc0.0001:initial_upper_bound,GAPMST-P32-LKH-same:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-gc0.0001:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-same:root_candidate_compaction_calls,GAPMST-P32-LKH-gc0.0001:root_candidate_compaction_calls,GAPMST-P32-LKH-same:root_candidate_compaction_seconds,GAPMST-P32-LKH-gc0.0001:root_candidate_compaction_seconds,GAPMST-P32-LKH-same:root_candidate_edges_after,GAPMST-P32-LKH-gc0.0001:root_candidate_edges_after,GAPMST-P32-LKH-same:root_candidate_edges_before,GAPMST-P32-LKH-gc0.0001:root_candidate_edges_before,GAPMST-P32-LKH-same:root_external_potential_replacements,GAPMST-P32-LKH-gc0.0001:root_external_potential_replacements,GAPMST-P32-LKH-same:root_external_potential_warm_starts,GAPMST-P32-LKH-gc0.0001:root_external_potential_warm_starts,GAPMST-P32-LKH-same:root_guided_lk_calls,GAPMST-P32-LKH-gc0.0001:root_guided_lk_calls,GAPMST-P32-LKH-same:root_guided_lk_improvements,GAPMST-P32-LKH-gc0.0001:root_guided_lk_improvements,GAPMST-P32-LKH-same:root_guided_lk_reascents,GAPMST-P32-LKH-gc0.0001:root_guided_lk_reascents,GAPMST-P32-LKH-same:root_guided_lk_seconds,GAPMST-P32-LKH-gc0.0001:root_guided_lk_seconds,GAPMST-P32-LKH-same:root_guided_lk_total_gain,GAPMST-P32-LKH-gc0.0001:root_guided_lk_total_gain,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-gc0.0001:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-same:sibling_warm_accepted,GAPMST-P32-LKH-gc0.0001:sibling_warm_accepted,GAPMST-P32-LKH-same:sibling_warm_probes,GAPMST-P32-LKH-gc0.0001:sibling_warm_probes,GAPMST-P32-LKH-same:sibling_warm_rejected,GAPMST-P32-LKH-gc0.0001:sibling_warm_rejected
att48.tsp,ok,0.17473682016134262,10628.0,1.0,ok,1,10628.0,ok,1,10628.0,True,True,True,-0.6449388790982936,-0.6217848000017396,0.062042251229286194,0.06608812138438225,0.06521153044791927,10602.983665769503,10602.983665769503,10628.0,10628.0,10628.0,10628.0,0.0,0.0,10.0,40.0,3.0,4.0,14.0,0.006783464,0.008251367,0.005637187,0.008765496,1.0,1.0,0.0,0.0,0.011681626,0.021861039,7.0,22.0,1.0,13.0,1.0,1.0,1080.0,1080.0,1037.0,1037.0,48.0,48.0,14.0,14.0,75.0,75.0,0.000183715,0.000227544,0.0006060369999999999,0.0005038849999999999,0.000108603,0.0,3.992699999999999e-05,6.902500000000001e-05,64.0,64.0,9.0,28.0,9.0,15.0,0.0,13.0,,156.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,10628.0,10628.0,0.0,0.0,0.0,1.0,0.0,2.3691e-05,0.0,89.0,0.0,1128.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayg29.tsp,ok,0.026271285489201546,1610.0,1.0,ok,1,1610.0,ok,1,1610.0,True,True,True,1.9889354933098717,0.247657290629822,0.0785231776535511,0.032777560874819756,-0.5825747014539289,1607.9799999981672,1607.9799999981672,1610.0,1610.0,1610.0,1610.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.00142673,0.00142015,0.00227963,0.002277794,1.0,1.0,0.0,0.0,0.014729787,0.013933722,2.0,1.0,1.0,2.0,1.0,1.0,377.0,377.0,370.0,370.0,29.0,29.0,24.0,24.0,10.0,10.0,0.000124796,0.000124837,2.0588e-05,0.0,0.0,0.0,7.867e-06,8.184e-06,64.0,64.0,1.0,1.0,1.0,0.0,0.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,1610.0,0.0,0.0,0.0,1.0,0.0,1.3936e-05,0.0,34.0,0.0,406.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bays29.tsp,ok,0.0815737135708332,2020.0,1.0,ok,1,2020.0,ok,1,2020.0,True,True,True,-0.45852865632562445,-0.4860912614842475,0.0441698282957077,0.04192144423723221,-0.05090316501624226,2013.3002809125421,2013.3002809125421,2020.0,2020.0,2020.0,2020.0,0.0,0.0,6.0,7.0,0.16666666666666674,2.0,3.0,0.001350844,0.001405576,0.002425,0.002380652,1.0,1.0,0.0,0.0,0.013558697,0.013022326,4.0,4.0,3.0,3.0,1.0,1.0,377.0,377.0,358.0,358.0,29.0,29.0,17.0,17.0,26.0,26.0,0.00012761,0.000126223,0.000183537,7.522900000000001e-05,3.6973e-05,0.0,1.7587e-05,1.708e-05,64.0,64.0,4.0,6.0,4.0,4.0,0.0,2.0,,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2020.0,0.0,0.0,0.0,1.0,0.0,1.392e-05,0.0,43.0,0.0,406.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin52.tsp,ok,0.08291673846542835,7542.0,1.0,ok,1,7542.0,ok,1,7542.0,True,True,True,-0.2325701886204573,-0.526319175632534,0.06363277696073055,0.03927606903016567,-0.38276984117157165,7541.999999973971,7541.999999973971,7542.0,7542.0,7542.0,7542.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.008991105,0.008850552,0.00021195,0.000215432,1.0,1.0,0.0,0.0,0.014174359,0.014584515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7542.0,7542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.25480145402252674,118282.0,1.0,ok,1,118282.0,ok,1,118282.0,True,True,True,1817.0001996045353,4606.877189400595,463.2290942724794,1174.0938078165054,1.5345856344806421,117430.62999807068,117430.62999807068,118282.0,118282.0,118282.0,118282.0,0.0,0.0,716226.0,9825049.0,12.717805552995841,232121.0,4435704.0,0.344503506,0.332885488,0.027999725,0.028013862,1.0,1.0,0.0,0.0,0.074895579,0.087277947,486283.0,6099875.0,1204.0,35913.0,1.0,1.0,7874.0,7874.0,6991.0,6991.0,127.0,127.0,6.0,6.0,1004.0,1004.0,0.000806849,0.000808283,428.2542569529997,1057.7866345649713,27.378142117999985,30.49324970100017,3.6323446650001396,63.04712531901674,64.0,64.0,657259.0,8390150.0,657259.0,4221395.0,0.0,4168755.0,,10896627.0,26829476.0,0.0,0.0,0.0,0.0,12.0,12.0,118282.0,118282.0,0.0,0.0,0.0,1.0,0.0,6.3742e-05,0.0,1010.0,0.0,8001.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brazil58.tsp,ok,0.16930007748305798,25395.0,1.0,ok,1,25395.0,ok,1,25395.0,True,True,True,-0.556487548827988,-0.5420574025164533,0.0750866923481226,0.07752971723675728,0.032536056819604475,25354.239999786165,25354.239999786165,25395.0,25395.0,25395.0,25395.0,0.0,0.0,9.0,9.0,0.0,3.0,3.0,0.005496219,0.004847769,0.005139957,0.00491993,1.0,1.0,0.0,0.0,0.029373338,0.028179353,6.0,6.0,2.0,1.0,1.0,1.0,1595.0,1595.0,1539.0,1539.0,58.0,58.0,23.0,23.0,87.0,87.0,0.000170673,0.000168177,0.00028941300000000003,8.997399999999999e-05,6.0566e-05,0.0,3.848200000000001e-05,3.5936000000000016e-05,64.0,64.0,6.0,6.0,6.0,4.0,0.0,2.0,,76.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25395.0,25395.0,0.0,0.0,0.0,1.0,0.0,1.9343e-05,0.0,110.0,0.0,1653.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brg180.tsp,ok,0.25083236396312714,1950.0,1.0,ok,1,1950.0,ok,1,1950.0,True,True,True,0.3827817555615953,0.2069184180549306,0.34684641659259796,0.302734199911356,-0.12718083442982697,1949.6660590678675,1949.6660590678675,1950.0,1950.0,1950.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08860177,0.056535854,0.076656853,0.054870599,1.0,1.0,0.0,0.0,0.159268839,0.162443304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma14.tsp,ok,0.0754197146743536,3323.0,1.0,ok,1,3323.0,ok,1,3323.0,True,True,True,-0.8914331113125349,-0.8346458050279311,0.00818808376789093,0.012470966205000877,0.5230628506641577,3322.999999998899,3322.999999998899,3323.0,3323.0,3323.0,3323.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.5311e-05,0.000159175,9.996e-06,1.8913e-05,1.0,1.0,0.0,0.0,0.003905725,0.003897484,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.0,3323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch130.tsp,ok,0.2463085763156414,6110.0,1.0,ok,1,6110.0,ok,1,6110.0,True,True,True,42.877311858783294,50.369334086331015,10.807358216494322,12.652707545086741,0.17074934425473431,6074.619999904337,6074.619999904337,6110.0,6110.0,6110.0,6110.0,0.0,0.0,18038.0,109563.0,5.074010422441512,5557.0,45213.0,0.110269123,0.109662743,0.029893813,0.02981035,1.0,1.0,0.0,0.0,0.07783627,0.087383669,12539.0,69590.0,7.0,234.0,1.0,1.0,8255.0,8255.0,7816.0,7816.0,130.0,130.0,14.0,14.0,555.0,555.0,0.000976432,0.000972655,9.883568881999993,11.42718745999997,0.5196096630000004,0.1805280880000001,0.09996950199999981,0.6039949020000026,64.0,64.0,16836.0,95930.0,16836.0,52641.0,0.0,43289.0,,270441.0,292080.0,0.0,0.0,0.0,0.0,0.0,0.0,6110.0,6110.0,0.0,0.0,0.0,1.0,0.0,8.0645e-05,0.0,569.0,0.0,8385.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch150.tsp,ok,0.37030974961817265,6528.0,1.0,ok,1,6528.0,ok,1,6528.0,True,True,True,30.186638005120233,34.6425087448334,11.54871611110866,13.198768489062786,0.14287755990182727,6486.5499998695095,6486.5499998695095,6528.0,6528.0,6528.0,6528.0,0.0,0.0,13209.0,76017.0,4.754939813763343,4073.0,30959.0,0.17867461,0.190422202,0.040747566,0.040779384,1.0,1.0,0.0,0.0,0.179293109,0.180281339,9174.0,48572.0,11.0,100.0,1.0,1.0,11025.0,11025.0,10518.0,10518.0,150.0,150.0,4.0,4.0,653.0,653.0,0.001242185,0.001245926,10.50936041400001,11.971453362999977,0.48351995499999817,0.16777052300000006,0.07986557599999944,0.48982969999999965,64.0,64.0,12630.0,69975.0,12630.0,40437.0,0.0,29538.0,,201737.0,225871.0,0.0,0.0,0.0,0.0,0.0,0.0,6528.0,6528.0,0.0,0.0,0.0,1.0,0.0,8.8481e-05,0.0,657.0,0.0,11175.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
