instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,GAPMST-P32-LKH-same:status,GAPMST-P32-LKH-same:successful_repeats,GAPMST-P32-LKH-same:result,GAPMST-P32-LKH:status,GAPMST-P32-LKH:successful_repeats,GAPMST-P32-LKH:result,result_match,GAPMST-P32-LKH-same:matches_reference,GAPMST-P32-LKH:matches_reference,GAPMST-P32-LKH-same:wall_vs_Concorde_relative_change,GAPMST-P32-LKH:wall_vs_Concorde_relative_change,GAPMST-P32-LKH-same:wall_seconds,GAPMST-P32-LKH:wall_seconds,relative_change:wall_seconds,GAPMST-P32-LKH-same:root_lower_bound,GAPMST-P32-LKH:root_lower_bound,GAPMST-P32-LKH-same:final_upper_bound,GAPMST-P32-LKH:final_upper_bound,GAPMST-P32-LKH-same:final_lower_bound,GAPMST-P32-LKH:final_lower_bound,GAPMST-P32-LKH-same:final_relative_gap,GAPMST-P32-LKH:final_relative_gap,GAPMST-P32-LKH-same:branches,GAPMST-P32-LKH:branches,relative_change:branches,GAPMST-P32-LKH-same:nodes_expanded,GAPMST-P32-LKH:nodes_expanded,GAPMST-P32-LKH-same:initial_tour_seconds,GAPMST-P32-LKH:initial_tour_seconds,GAPMST-P32-LKH-same:root_ascent_seconds,GAPMST-P32-LKH:root_ascent_seconds,GAPMST-P32-LKH-same:lkh_provider_calls,GAPMST-P32-LKH:lkh_provider_calls,GAPMST-P32-LKH-same:lkh_provider_failures,GAPMST-P32-LKH:lkh_provider_failures,GAPMST-P32-LKH-same:lkh_provider_seconds,GAPMST-P32-LKH:lkh_provider_seconds,GAPMST-P32-LKH-same:pruned_by_bound,GAPMST-P32-LKH:pruned_by_bound,GAPMST-P32-LKH-same:pruned_infeasible,GAPMST-P32-LKH:pruned_infeasible,GAPMST-P32-LKH-same:root_fixing_calls,GAPMST-P32-LKH:root_fixing_calls,GAPMST-P32-LKH-same:root_fixing_tested,GAPMST-P32-LKH:root_fixing_tested,GAPMST-P32-LKH-same:root_fixing_fixed_zero,GAPMST-P32-LKH:root_fixing_fixed_zero,GAPMST-P32-LKH-same:root_fixing_tree_tested,GAPMST-P32-LKH:root_fixing_tree_tested,GAPMST-P32-LKH-same:root_fixing_fixed_one,GAPMST-P32-LKH:root_fixing_fixed_one,GAPMST-P32-LKH-same:root_fixing_active_after,GAPMST-P32-LKH:root_fixing_active_after,GAPMST-P32-LKH-same:root_fixing_seconds,GAPMST-P32-LKH:root_fixing_seconds,GAPMST-P32-LKH-same:potential_update_seconds,GAPMST-P32-LKH:potential_update_seconds,GAPMST-P32-LKH-same:potential_update_rebuild_seconds,GAPMST-P32-LKH:potential_update_rebuild_seconds,GAPMST-P32-LKH-same:replacement_seconds,GAPMST-P32-LKH:replacement_seconds,GAPMST-P32-LKH-same:root_potential_iterations,GAPMST-P32-LKH:root_potential_iterations,GAPMST-P32-LKH-same:search_node_potential_update_candidates,GAPMST-P32-LKH:search_node_potential_update_candidates,GAPMST-P32-LKH-same:search_node_potential_updates_triggered,GAPMST-P32-LKH:search_node_potential_updates_triggered,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_total,GAPMST-P32-LKH:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,GAPMST-P32-LKH-same:search_node_potential_iterations,GAPMST-P32-LKH:search_node_potential_iterations,GAPMST-P32-LKH-same:adaptive_clk_improvements,GAPMST-P32-LKH:adaptive_clk_improvements,GAPMST-P32-LKH-same:adaptive_clk_triggers,GAPMST-P32-LKH:adaptive_clk_triggers,GAPMST-P32-LKH-same:initial_clk_starts,GAPMST-P32-LKH:initial_clk_starts,GAPMST-P32-LKH-same:initial_upper_bound,GAPMST-P32-LKH:initial_upper_bound,GAPMST-P32-LKH-same:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH:potential_update_gap_change_shallow_bypasses,GAPMST-P32-LKH-same:root_candidate_compaction_calls,GAPMST-P32-LKH:root_candidate_compaction_calls,GAPMST-P32-LKH-same:root_candidate_compaction_seconds,GAPMST-P32-LKH:root_candidate_compaction_seconds,GAPMST-P32-LKH-same:root_candidate_edges_after,GAPMST-P32-LKH:root_candidate_edges_after,GAPMST-P32-LKH-same:root_candidate_edges_before,GAPMST-P32-LKH:root_candidate_edges_before,GAPMST-P32-LKH-same:root_external_potential_replacements,GAPMST-P32-LKH:root_external_potential_replacements,GAPMST-P32-LKH-same:root_external_potential_warm_starts,GAPMST-P32-LKH:root_external_potential_warm_starts,GAPMST-P32-LKH-same:root_guided_lk_calls,GAPMST-P32-LKH:root_guided_lk_calls,GAPMST-P32-LKH-same:root_guided_lk_improvements,GAPMST-P32-LKH:root_guided_lk_improvements,GAPMST-P32-LKH-same:root_guided_lk_reascents,GAPMST-P32-LKH:root_guided_lk_reascents,GAPMST-P32-LKH-same:root_guided_lk_seconds,GAPMST-P32-LKH:root_guided_lk_seconds,GAPMST-P32-LKH-same:root_guided_lk_total_gain,GAPMST-P32-LKH:root_guided_lk_total_gain,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH:search_node_potential_updates_skipped_budget_exhausted,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH:search_node_potential_updates_skipped_depth_interval,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH:search_node_potential_updates_skipped_gap_change_below_minimum,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH:search_node_potential_updates_skipped_invalid_state,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH:search_node_potential_updates_skipped_max_depth,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH:search_node_potential_updates_skipped_near_leaf,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH:search_node_potential_updates_skipped_numerically_unsafe,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH:search_node_potential_updates_skipped_strategy_none,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH:search_node_potential_updates_skipped_update_depth_zero,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH:search_node_potential_updates_skipped_zero_iteration_limit,GAPMST-P32-LKH-same:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH:search_node_potential_updates_skipped_zero_violation,GAPMST-P32-LKH-same:sibling_warm_accepted,GAPMST-P32-LKH:sibling_warm_accepted,GAPMST-P32-LKH-same:sibling_warm_probes,GAPMST-P32-LKH:sibling_warm_probes,GAPMST-P32-LKH-same:sibling_warm_rejected,GAPMST-P32-LKH:sibling_warm_rejected
att48.tsp,ok,0.17473682016134262,10628.0,1.0,ok,1,10628.0,ok,1,10628.0,True,True,True,-0.6449388790982936,-0.6356580599680746,0.062042251229286194,0.06366395205259323,0.026138652147128072,10602.983665769503,10602.983665769503,10628.0,10628.0,10628.0,10628.0,0.0,0.0,10.0,27.0,1.7000000000000002,4.0,11.0,0.006783464,0.006844708,0.005637187,0.006293652,1.0,1.0,0.0,0.0,0.011681626,0.021017566,7.0,15.0,1.0,5.0,1.0,1.0,1080.0,1080.0,1037.0,1037.0,48.0,48.0,14.0,14.0,75.0,75.0,0.000183715,0.000202031,0.0006060369999999999,0.000781959,0.000108603,6.647700000000001e-05,3.992699999999999e-05,5.4529000000000026e-05,64.0,64.0,9.0,24.0,9.0,16.0,0.0,8.0,,156.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,10628.0,10628.0,0.0,6.0,0.0,1.0,0.0,2.1401e-05,0.0,89.0,0.0,1128.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayg29.tsp,ok,0.026271285489201546,1610.0,1.0,ok,1,1610.0,ok,1,1610.0,True,True,True,1.9889354933098717,0.44846769659924024,0.0785231776535511,0.038053108379244804,-0.5153901113485579,1607.9799999981672,1607.9799999981672,1610.0,1610.0,1610.0,1610.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.00142673,0.001845175,0.00227963,0.002502645,1.0,1.0,0.0,0.0,0.014729787,0.01392135,2.0,2.0,1.0,1.0,1.0,1.0,377.0,377.0,370.0,370.0,29.0,29.0,24.0,24.0,10.0,10.0,0.000124796,0.000150509,2.0588e-05,1.8223e-05,0.0,0.0,7.867e-06,7.860000000000001e-06,64.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1610.0,1610.0,0.0,1.0,0.0,1.0,0.0,1.7524e-05,0.0,34.0,0.0,406.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bays29.tsp,ok,0.0815737135708332,2020.0,1.0,ok,1,2020.0,ok,1,2020.0,True,True,True,-0.45852865632562445,-0.5139023450267355,0.0441698282957077,0.03965279087424278,-0.10226522483230649,2013.3002809125421,2013.3002809125421,2020.0,2020.0,2020.0,2020.0,0.0,0.0,6.0,6.0,0.0,2.0,2.0,0.001350844,0.001341331,0.002425,0.002365526,1.0,1.0,0.0,0.0,0.013558697,0.01296217,4.0,4.0,3.0,3.0,1.0,1.0,377.0,377.0,358.0,358.0,29.0,29.0,17.0,17.0,26.0,26.0,0.00012761,0.000127596,0.000183537,0.000184053,3.6973e-05,3.1063e-05,1.7587e-05,1.6949e-05,64.0,64.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2020.0,0.0,4.0,0.0,1.0,0.0,1.415e-05,0.0,43.0,0.0,406.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin52.tsp,ok,0.08291673846542835,7542.0,1.0,ok,1,7542.0,ok,1,7542.0,True,True,True,-0.2325701886204573,-0.38915388846400645,0.06363277696073055,0.05064936727285385,-0.2040365092959734,7541.999999973971,7541.999999973971,7542.0,7542.0,7542.0,7542.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.008991105,0.00878258,0.00021195,0.000223149,1.0,1.0,0.0,0.0,0.014174359,0.019649569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7542.0,7542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.25480145402252674,118282.0,1.0,ok,1,118282.0,ok,1,118282.0,True,True,True,1817.0001996045353,4037.956620294694,463.2290942724794,1029.1320195849985,1.2216480620702228,117430.62999807068,117430.62999807068,118282.0,118282.0,118282.0,118282.0,0.0,0.0,716226.0,8550935.0,10.938878231172842,232121.0,3866210.0,0.344503506,0.331734435,0.027999725,0.028127351,1.0,1.0,0.0,0.0,0.074895579,0.085279299,486283.0,5307378.0,1204.0,27173.0,1.0,1.0,7874.0,7874.0,6991.0,6991.0,127.0,127.0,6.0,6.0,1004.0,1004.0,0.000806849,0.000805027,428.2542569529997,927.9951237380327,27.378142117999985,26.802867671000055,3.6323446650001396,54.590728786014516,64.0,64.0,657259.0,7296592.0,657259.0,3663379.0,0.0,3633213.0,,10896627.0,23340740.0,0.0,0.0,0.0,0.0,12.0,12.0,118282.0,118282.0,0.0,23.0,0.0,1.0,0.0,6.4745e-05,0.0,1010.0,0.0,8001.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brazil58.tsp,ok,0.16930007748305798,25395.0,1.0,ok,1,25395.0,ok,1,25395.0,True,True,True,-0.556487548827988,-0.495925765406255,0.0750866923481226,0.08533980697393417,0.13655035672999571,25354.239999786165,25354.239999786165,25395.0,25395.0,25395.0,25395.0,0.0,0.0,9.0,9.0,0.0,3.0,4.0,0.005496219,0.012708989,0.005139957,0.008991602,1.0,1.0,0.0,0.0,0.029373338,0.030574182,6.0,6.0,2.0,2.0,1.0,1.0,1595.0,1595.0,1539.0,1539.0,58.0,58.0,23.0,23.0,87.0,87.0,0.000170673,0.000222272,0.00028941300000000003,0.000313,6.0566e-05,6.5586e-05,3.848200000000001e-05,4.416200000000001e-05,64.0,64.0,6.0,6.0,6.0,5.0,0.0,1.0,,76.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,25395.0,25395.0,0.0,5.0,0.0,1.0,0.0,2.3348e-05,0.0,110.0,0.0,1653.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brg180.tsp,ok,0.25083236396312714,1950.0,1.0,ok,1,1950.0,ok,1,1950.0,True,True,True,0.3827817555615953,0.2947676598007196,0.34684641659259796,0.3247696328908205,-0.06365002677167231,1949.6660590678675,1949.6660590678675,1950.0,1950.0,1950.0,1950.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.08860177,0.055808712,0.076656853,0.054956031,1.0,1.0,0.0,0.0,0.159268839,0.161434064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma14.tsp,ok,0.0754197146743536,3323.0,1.0,ok,1,3323.0,ok,1,3323.0,True,True,True,-0.8914331113125349,-0.8394639789812222,0.00818808376789093,0.01210758090019226,0.4786830769454753,3322.999999998899,3322.999999998899,3323.0,3323.0,3323.0,3323.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.5311e-05,0.000159352,9.996e-06,1.9104e-05,1.0,1.0,0.0,0.0,0.003905725,0.003899978,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3323.0,3323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch130.tsp,ok,0.2463085763156414,6110.0,1.0,ok,1,6110.0,ok,1,6110.0,True,True,True,42.877311858783294,43.41699319798987,10.807358216494322,10.940286358818412,0.01229978128431175,6074.619999904337,6074.619999904337,6110.0,6110.0,6110.0,6110.0,0.0,0.0,18038.0,92050.0,4.103115644749972,5557.0,38101.0,0.110269123,0.110828734,0.029893813,0.029872464,1.0,1.0,0.0,0.0,0.07783627,0.086839924,12539.0,58382.0,7.0,131.0,1.0,1.0,8255.0,8255.0,7816.0,7816.0,130.0,130.0,14.0,14.0,555.0,555.0,0.000976432,0.000966254,9.883568881999993,9.855472004000033,0.5196096630000004,0.16557345400000004,0.09996950199999981,0.5078878660000069,64.0,64.0,16836.0,81019.0,16836.0,44687.0,0.0,36332.0,,270441.0,252371.0,0.0,0.0,0.0,0.0,0.0,0.0,6110.0,6110.0,0.0,13.0,0.0,1.0,0.0,7.9389e-05,0.0,569.0,0.0,8385.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch150.tsp,ok,0.37030974961817265,6528.0,1.0,ok,1,6528.0,ok,1,6528.0,True,True,True,30.186638005120233,33.513848497639685,11.54871611110866,12.780814595520496,0.1066870527042123,6486.5499998695095,6486.5499998695095,6528.0,6528.0,6528.0,6528.0,0.0,0.0,13209.0,73443.0,4.560072677719736,4073.0,29837.0,0.17867461,0.137203431,0.040747566,0.041139657,1.0,1.0,0.0,0.0,0.179293109,0.178600492,9174.0,46984.0,11.0,109.0,1.0,1.0,11025.0,11025.0,10518.0,10518.0,150.0,150.0,4.0,4.0,653.0,653.0,0.001242185,0.001239882,10.50936041400001,11.61733714600004,0.48351995499999817,0.16674969599999986,0.07986557599999944,0.4842424520000028,64.0,64.0,12630.0,67504.0,12630.0,39074.0,0.0,28430.0,,201737.0,220062.0,0.0,0.0,0.0,0.0,0.0,0.0,6528.0,6528.0,0.0,13.0,0.0,1.0,0.0,9.0899e-05,0.0,657.0,0.0,11175.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
