run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.04250048287212849,10628.0,10581.20827848279,10648.0,10628.0,10628.0,0.0,29,9,20,1,1,1080,1001,48,6,121,0.000175268,0.019951173,1,0,0,0,0,0,0.0,0.0,100,0.006336734,0,0,26,26,0,0,0,0,0,0,0,0,0,0,332,0.0022914269999999995,0.00027479299999999996,0,0,0,6.341399999999999e-05
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.013703493401408195,1610.0,1607.9375365067797,1610.0,1610.0,1610.0,0.0,3,1,2,1,1,377,367,29,24,11,9.5721e-05,0.005455711,1,0,0,0,0,0,0.0,0.0,100,0.001965528,0,0,2,2,0,0,0,0,0,0,0,0,0,0,7,3.6101e-05,0.0,0,0,0,5.856e-06
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.026719052344560623,2020.0,2013.269381629025,2020.0,2020.0,2020.0,0.0,10,3,5,3,1,377,353,29,14,33,9.2238e-05,0.008836646,1,0,0,0,0,0,0.0,0.0,100,0.003177413,0,0,7,7,0,0,0,0,0,0,0,0,0,0,82,0.00037197200000000004,8.9262e-05,0,0,0,1.4352999999999996e-05
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.030989862978458405,7542.0,7541.999999971381,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.014740201,1,0,0,0,0,0,0.0,0.0,20,0.001613497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,117430.9843,120414.0,119610.0,117430.9843,0.018217671599364632,2222375,630000,,,,,,,,,0.00184769,0.373974823,1,,,,,,,,,0.345270201,,,,,,,,,,,,,,,,1624.912605,132.8405246,,,,17.07943263
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.06609923578798771,25395.0,25161.284136964565,25395.0,25395.0,25395.0,0.0,88,26,62,0,1,1595,1357,58,6,290,0.000251025,0.029498047,1,0,0,0,0,0,0.0,0.0,120,0.011223267,0,0,82,82,0,0,0,0,0,0,0,0,0,0,1173,0.014780155999999996,0.0012277529999999998,0,0,0,0.00011224399999999999
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,1941.822375,1960.0,1950.0,1941.822375,0.004193653846153864,1443347,420000,,,,,,,,,0.001588743,0.051185801,1,,,,,,,,,0.090093902,,,,,,,,,,,,,,,,1590.331817,134.721869,,,,42.64312838
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.012833410874009132,3323.0,3322.999999998813,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.002617456,1,0,0,0,0,0,0.0,0.0,36,0.000263204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,230.55558097548783,6110.0,6075.366611236741,6235.0,6110.0,6110.0,0.0,205951,62811,143851,0,1,8255,6108,130,0,2277,0.001044225,0.132786799,1,0,0,0,0,0,0.0,0.0,400,0.200886606,0,0,195829,194123,0,0,0,0,0,2,0,0,0,1704,3035961,212.46639064899657,13.863404680999816,0,0,0,1.7954554359999935
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,97.5436107236892,6528.0,6488.827601362277,6636.0,6528.0,6528.0,0.0,60351,18041,42504,0,1,11025,8575,150,0,2600,0.001368909,0.17551908,1,0,0,0,0,0,0.0,0.0,400,0.285815609,0,0,58113,57709,0,0,0,0,0,0,0,0,0,404,895433,90.35810224999999,5.3365190470000075,0,0,0,0.528572094000001
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14378.12472,15989.0,15921.0,14378.12472,0.0969081891840965,1119704,310000,,,,,,,,,0.003705002,0.869435767,1,,,,,,,,,0.943725648,,,,,,,,,,,,,,,,1549.300957,192.0815933,,,,17.16616872
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.036428624764084816,699.0,696.5782121858938,699.0,699.0,699.0,0.0,3,1,2,0,1,819,788,42,26,38,0.000170367,0.011004742,1,0,0,0,0,0,0.0,0.0,100,0.006000735,0,0,2,2,0,0,0,0,0,0,0,0,0,0,18,9.3514e-05,0.0,0,0,0,4.386699999999999e-05
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.010376906022429466,6656.0,6655.999999980998,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.003418043,1,0,0,0,0,0,0.0,0.0,32,0.001030045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.45207204297184944,629.0,627.38994339775,646.0,629.0,629.0,0.0,695,154,548,0,1,4949,3370,101,0,1680,0.000588984,0.054239082,1,0,0,0,0,0,0.0,0.0,400,0.119564608,0,0,379,352,0,0,0,0,0,1,0,0,0,26,5416,0.24711534100000004,0.01846790800000001,0,0,0,0.002419928000000001
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.1027170829474926,426.0,422.4991189656329,427.0,426.0,426.0,0.0,429,135,298,51,1,1224,1149,51,4,122,0.000202299,0.007069362,1,0,0,0,0,0,0.0,0.0,400,0.029099332,0,0,411,411,0,0,0,0,0,0,0,0,0,0,6174,0.05873010500000001,0.0022196960000000006,0,0,0,0.0006411259999999997
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.2188691943883896,538.0,536.9999330632771,548.0,538.0,538.0,0.0,454,135,328,0,1,2774,2291,76,0,559,0.000355168,0.028489656,1,0,0,0,0,0,0.0,0.0,364,0.056073201,0,0,304,295,0,0,0,0,0,0,0,0,0,9,5287,0.117088645,0.007728866000000003,0,0,0,0.0013245849999999994
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.01362810842692852,937.0,936.9999999989012,937.0,937.0,937.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.007020171,1,0,0,0,0,0,0.0,0.0,45,0.001266263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,13.318662175908685,6942.0,6911.242108068669,7108.0,6942.0,6942.0,0.0,12407,3833,8620,0,1,7020,4959,120,0,2181,0.000767197,0.132262285,1,0,0,0,0,0,0.0,0.0,400,0.177380549,0,0,11445,11321,0,0,0,0,0,1,0,0,0,123,179449,12.007787637000035,0.814334368000003,0,0,0,0.05780449599999996
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,48.583407398313284,69853.0,69111.51579350667,70620.0,69853.0,69853.0,0.0,51113,17259,34040,0,1,9179,7300,137,1,2015,0.001262556,0.182794018,1,0,0,0,0,0,0.0,0.0,400,0.224814661,0,0,47121,47117,0,0,0,0,0,1,0,0,0,3,768546,43.378081753999645,3.8473087889999955,0,0,0,0.4430792470000029
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.018218830227851868,2085.0,2084.9999999989163,2085.0,2085.0,2085.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.00627191,1,0,0,0,0,0,0.0,0.0,34,0.000484742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.014581199735403061,2707.0,2706.9999999975757,2707.0,2707.0,2707.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.003832521,1,0,0,0,0,0,0.0,0.0,22,0.00046879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.018063027411699295,1272.0,1271.9719231118684,1272.0,1272.0,1272.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0.005584558,1,0,0,0,0,0,0.0,0.0,100,0.002505835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.20620452426373959,5046.0,4958.999309385722,5093.0,5046.0,5046.0,0.0,1203,405,800,0,1,1080,834,48,0,294,0.000152895,0.017372525,1,0,0,0,0,0,0.0,0.0,334,0.016538842,0,0,1124,1117,0,0,0,0,0,0,0,0,0,7,17868,0.14270029900000014,0.011832160999999999,0,0,0,0.000545413
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,2.4796495027840137,55209.0,54569.49257589964,55595.0,55209.0,55209.0,0.0,5119,1765,3384,0,1,4464,3768,96,1,791,0.000625846,0.052746697,1,0,0,0,0,0,0.0,0.0,319,0.080310664,0,0,4732,4731,0,0,0,0,0,1,0,0,0,0,78352,2.1053273739999945,0.1715801459999996,0,0,0,0.025360707999999958
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.04040718451142311,11461.0,11431.636797632716,11470.0,11461.0,11461.0,0.0,18,7,11,1,1,1080,1036,48,17,72,0.000179884,0.015206641,1,0,0,0,0,0,0.0,0.0,100,0.008496193,0,0,13,13,0,0,0,0,0,0,0,0,0,0,195,0.0010123,0.00019238100000000001,0,0,0,7.099700000000001e-05
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,85.43518347293139,21282.0,20936.49571148278,21689.0,21282.0,21282.0,0.0,406666,74929,331874,0,1,4850,3454,100,0,1496,0.000556794,0.068136487,1,0,0,0,0,0,0.0,0.0,320,0.092226313,0,0,384980,323503,0,0,0,0,0,1,0,0,0,61476,1648228,80.6702714819981,2.074842710000004,0,0,0,1.3709960549999969
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,150.35958390310407,26524.0,26265.691112563974,26816.0,26524.0,26524.0,0.0,89949,28403,61819,0,1,11025,9078,150,0,2097,0.001559974,0.251815957,1,0,0,0,0,0,0.0,0.0,400,0.307686595,0,0,86002,85993,0,0,0,0,0,1,0,0,0,8,1426112,140.33359073100053,7.6870607820000245,0,0,0,0.7533230840000168
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,21.36149882338941,22141.0,21833.996427868413,22344.0,22141.0,22141.0,0.0,29185,9814,19473,0,1,4850,3840,100,0,1110,0.000637285,0.067910532,1,0,0,0,0,0,0.0,0.0,372,0.115770851,0,0,27449,27443,0,0,0,0,0,0,0,0,0,6,459388,19.513770646999912,1.3155507000000028,0,0,0,0.130149378000001
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,25732.49572,26482.0,26409.0,25732.49572,0.025616429247605023,1124687,330000,,,,,,,,,0.002470703,0.644040474,1,,,,,,,,,0.508952142,,,,,,,,,,,,,,,,1627.581848,103.8058957,,,,11.31352084
CPHKMST-P32-ca5488b3b33a,CPHKMST-P32,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,15.311796925961971,20749.0,20472.49740957999,20965.0,20749.0,20749.0,0.0,22276,6633,15697,0,1,4850,3956,100,0,994,0.001169445,0.117778559,1,0,0,0,0,0,0.0,0.0,301,0.151020466,0,0,20671,20659,0,0,0,0,0,0,0,0,0,12,305999,13.917333293000087,0.8723815200000014,0,0,0,0.0978332180000002
