strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
polyak-smoothed,1,polyak-smoothed,1,60096,60096
polyak-smoothed,2,polyak-smoothed,2,46637.680000000008,60096
polyak-smoothed,3,polyak-smoothed,3,55941.473241379317,60096
polyak-smoothed,4,polyak-smoothed,4,58882.37443897099,60096
polyak-smoothed,5,polyak-smoothed,5,59756.518675643136,60096
polyak-smoothed,6,polyak-smoothed,6,61193.18315828585,61193.18315828585
polyak-smoothed,7,polyak-smoothed,7,62919.594393720399,62919.594393720399
polyak-smoothed,8,polyak-smoothed,8,63893.438484233615,63893.438484233615
polyak-smoothed,9,polyak-smoothed,9,64122.134830788433,64122.134830788433
polyak-smoothed,10,polyak-smoothed,10,64436.973436833527,64436.973436833527
polyak-smoothed,11,polyak-smoothed,11,65026.770419074717,65026.770419074717
polyak-smoothed,12,polyak-smoothed,12,64976.201986735541,65026.770419074717
polyak-smoothed,13,polyak-smoothed,13,65397.565304874617,65397.565304874617
polyak-smoothed,14,polyak-smoothed,14,66343.746246615541,66343.746246615541
polyak-smoothed,15,polyak-smoothed,15,65023.767629407594,66343.746246615541
polyak-smoothed,16,polyak-smoothed,16,65329.903610444992,66343.746246615541
polyak-smoothed,17,polyak-smoothed,17,65779.047353293863,66343.746246615541
polyak-smoothed,18,polyak-smoothed,18,65558.860917874626,66343.746246615541
polyak-smoothed,19,polyak-smoothed,19,66412.082865056916,66412.082865056916
polyak-smoothed,20,polyak-smoothed,20,66148.393721039291,66412.082865056916
polyak-smoothed,21,polyak-smoothed,21,66432.479775961023,66432.479775961023
polyak-smoothed,22,polyak-smoothed,22,65947.169782012003,66432.479775961023
polyak-smoothed,23,polyak-smoothed,23,66695.637876534849,66695.637876534849
polyak-smoothed,24,polyak-smoothed,24,66762.087579638071,66762.087579638071
polyak-smoothed,25,polyak-smoothed,25,66291.480072379753,66762.087579638071
polyak-smoothed,26,polyak-smoothed,26,66753.520251387235,66762.087579638071
polyak-smoothed,27,polyak-smoothed,27,66630.358225017058,66762.087579638071
polyak-smoothed,28,polyak-smoothed,28,66863.15445307568,66863.15445307568
polyak-smoothed,29,polyak-smoothed,29,65704.284475635213,66863.15445307568
polyak-smoothed,30,polyak-smoothed,30,67001.87110631715,67001.87110631715
polyak-smoothed,31,polyak-smoothed,31,66609.192968893229,67001.87110631715
polyak-smoothed,32,polyak-smoothed,32,66881.959206465646,67001.87110631715
polyak-smoothed,33,polyak-smoothed,33,66955.75056981144,67001.87110631715
polyak-smoothed,34,polyak-smoothed,34,67176.991793774156,67176.991793774156
polyak-smoothed,35,polyak-smoothed,35,66836.377232085375,67176.991793774156
polyak-smoothed,36,polyak-smoothed,36,67225.28143673556,67225.28143673556
polyak-smoothed,37,polyak-smoothed,37,67108.108898063569,67225.28143673556
