run_id,strategy,status,rows,successful,timeouts,errors,total_wall_seconds,median_wall_seconds,total_branches,median_branches,total_nodes_expanded,median_nodes_expanded,total_pruned_by_bound,median_pruned_by_bound,total_pruned_infeasible,median_pruned_infeasible,total_root_potential_iterations,median_root_potential_iterations,total_search_node_potential_update_candidates,median_search_node_potential_update_candidates,total_search_node_potential_updates_triggered,median_search_node_potential_updates_triggered,total_search_node_potential_updates_skipped_strategy_none,median_search_node_potential_updates_skipped_strategy_none,total_search_node_potential_updates_skipped_update_depth_zero,median_search_node_potential_updates_skipped_update_depth_zero,total_search_node_potential_updates_skipped_budget_exhausted,median_search_node_potential_updates_skipped_budget_exhausted,total_search_node_potential_updates_skipped_numerically_unsafe,median_search_node_potential_updates_skipped_numerically_unsafe,total_search_node_potential_updates_skipped_invalid_state,median_search_node_potential_updates_skipped_invalid_state,total_search_node_potential_updates_skipped_zero_violation,median_search_node_potential_updates_skipped_zero_violation,total_search_node_potential_updates_skipped_zero_iteration_limit,median_search_node_potential_updates_skipped_zero_iteration_limit,total_search_node_potential_updates_skipped_depth_interval,median_search_node_potential_updates_skipped_depth_interval,total_search_node_potential_updates_skipped_gap_below_minimum,median_search_node_potential_updates_skipped_gap_below_minimum,total_search_node_potential_updates_skipped_gap_above_maximum,median_search_node_potential_updates_skipped_gap_above_maximum,total_search_node_potential_iterations,median_search_node_potential_iterations
PPSD32-2cb628a57650,PPSD32,complete,50,41,9,0,5027.009197970852,0.3287964127957821,6063434,451,1638537,147,4448338,306,1562,0,11147,334,5615060,356,5227675,345,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,387369,0,64980208,6062
