repeat,configuration,instance,upper_bound,lower_bound,wall_seconds,heuristic_seconds,root_ascent_seconds,root_potential_iterations
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,629.0,627.3099999934485,0.029800333,0.029202875000000003,8.917e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,629.0,627.3099999934485,0.03307725,0.029047708,0.003537333,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.2505560702479,0.009313749964348972,0.009313749964348972,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.2505560702479,0.007382,0.007382,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.2505560702479,0.015316416999999999,0.008227,0.006931584,221.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.4399999987474,0.008395875,0.008215749999999999,4.125e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,426.0,422.4399999987474,0.009103459,0.008250916,0.0006705,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.9875166419341,0.013795332983136177,0.013795332983136177,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.9875166419341,0.011855,0.011855,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.9875166419341,0.035380334,0.015050292,0.020053167,243.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.969999996869,0.015132707999999998,0.014797666,6.125e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil76.tsp,538.0,536.969999996869,0.016710041,0.01473025,0.001676708,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.004150458960793912,0.004150458960793912,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.002481,0.002481,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.999999998938,0.0030496670000000003,0.002573291,0.000359458,52.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.979999998423,0.002724208,0.00257475,6.67e-07,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/fri26.tsp,937.0,936.9999999984229,0.002767042,0.0025722500000000003,5.9125e-05,15.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.710527208954,0.0272516249679029,0.0272516249679029,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.710527208954,0.024866,0.024866,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.710527208954,0.123268458,0.057454667,0.064584834,216.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.959999893309,0.057739042,0.0563855,7.875e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr120.tsp,6942.0,6909.959999893309,0.062844875,0.056200958,0.005196584,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69097.74003207072,0.042637874954380095,0.042637874954380095,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69097.74003207072,0.040684,0.040684,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69097.74003207072,0.26850204099999997,0.08709033299999999,0.1804215,592.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69113.08999838053,0.088858708,0.087830667,1.375e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr137.tsp,69853.0,69113.08999838053,0.09576899999999999,0.087914916,0.0068235,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.0033900419948622584,0.0033900419948622584,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.001327,0.001327,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998924,0.001679792,0.001366375,0.000231958,121.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998326,0.0014638750000000001,0.0013660410000000001,5.83e-07,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr17.tsp,2085.0,2084.999999998326,0.0014658750000000002,0.0013658750000000001,7.333e-06,1.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.0028658329974859953,0.0028658329974859953,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.001301,0.001301,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.999999997682,0.001615583,0.0013637500000000002,0.000146167,29.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.9999999973675,0.0014835830000000001,0.0013626670000000001,5.83e-07,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr21.tsp,2707.0,2706.9999999973675,0.0014899590000000001,0.001361875,9.542e-06,1.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.003716957988217473,0.003716957988217473,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.002243,0.002243,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.9995357693901,0.0029506660000000002,0.002340333,0.000500125,122.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.949999998668,0.002463334,0.002335625,9.59e-07,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr24.tsp,1272.0,1271.966249998668,0.002529583,0.0023341250000000003,7.875e-05,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.999427164474,0.010245957993902266,0.010245957993902266,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.999427164474,0.008694,0.008694,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.999427164474,0.016347083,0.009509791,0.006572167,318.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.9599999858965,0.00979325,0.009501334,1.584e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr48.tsp,5046.0,4958.9599999858965,0.010390667000000001,0.009503916000000001,0.000597458,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.49609450474,0.027467417065054178,0.027467417065054178,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.49609450474,0.026095,0.026095,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.49609450474,0.08427979099999999,0.037804125,0.045967541,369.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.47999942845,0.038658917,0.037885834,9.916e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/gr96.tsp,55209.0,54569.47999942845,0.041925917,0.037609958,0.0036385,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11443.021071262574,0.007695417036302388,0.007695417036302388,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11443.021071262574,0.005728,0.005728,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11443.021071262574,0.011761916,0.0064538339999999994,0.004969791,162.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11444.019999961509,0.006692874999999999,0.006386958,1.583e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,11461.0,11444.019999961509,0.0073484169999999994,0.006371959,0.000588125,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.49781705081,0.0219644169555977,0.0219644169555977,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.49781705081,0.019762,0.019762,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.49781705081,0.09359329200000001,0.033640167,0.059450667,402.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.47999972256,0.033457291,0.032896042,9.416e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA100.tsp,21282.0,20936.47999972256,0.040204292,0.0358,0.003884458,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26285.152450087473,0.09264516702387482,0.09264516702387482,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26285.152450087473,0.112467,0.112467,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26285.152450087473,0.320948,0.172872042,0.147084916,302.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26293.169999357702,0.17899575,0.177787792,2.1333e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroA150.tsp,26524.0,26293.169999357702,0.182452333,0.173175375,0.008313875,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21833.99841917367,0.04086408298462629,0.04086408298462629,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21833.99841917367,0.038058,0.038058,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21833.99841917367,0.10881291700000001,0.048393917,0.059974917,392.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21831.699999692984,0.049785083,0.049262458,8.708e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB100.tsp,22141.0,21831.699999692984,0.053964125,0.049854459000000004,0.003598208,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26130.0,25732.497636450065,0.09288466593716294,0.09288466593716294,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26130.0,25732.497636450065,0.092405,0.092405,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26130.0,25732.497636450065,0.375161917,0.174562459,0.19968575,447.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26130.0,25732.4199993725,0.176524417,0.175159333,2.2e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroB150.tsp,26130.0,25732.4199993725,0.181645542,0.172687,0.007965,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.497896606226,0.023501040996052325,0.023501040996052325,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.497896606226,0.020963,0.020963,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.497896606226,0.08523608299999999,0.032487583,0.052289708,355.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.489999725905,0.033616958,0.033098292,1.2167e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroC100.tsp,20749.0,20472.489999725905,0.037607833,0.033129417,0.003989916,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21140.274545359513,0.026807041955180466,0.026807041955180466,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21140.274545359513,0.025288,0.025288,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21140.274545359513,0.079863208,0.038378083,0.041047,209.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21141.459999730672,0.039305667,0.038802792,8.583e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroD100.tsp,21294.0,21141.459999730672,0.042911792000000004,0.03805775,0.004308708,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.498387677322,0.05091504193842411,0.05091504193842411,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.498387677322,0.050237,0.050237,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.498387677322,0.132608875,0.062504584,0.069658916,453.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.409999721556,0.062637125,0.06214520799999999,8.125e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,22068.0,21799.409999721556,0.066714042,0.06302316599999999,0.003206083,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.480302743725,0.01616150001063943,0.01616150001063943,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.480302743725,0.013992,0.013992,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.480302743725,0.069934208,0.032848167,0.036647167,207.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.479999775862,0.032581125,0.032065292,8.875e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14379.0,14370.479999775862,0.035691792,0.03152575,0.003439,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.023320166976191103,0.023320166976191103,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.019646,0.019646,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39439.60351348245,0.140487833,0.032914083999999996,0.107088708,524.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39991.51999908197,0.034814416,0.034249667,9.75e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,44303.0,39991.51999908197,0.037893459000000004,0.033371292,0.003892333,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58067.49418234725,0.04169083293527365,0.04169083293527365,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58067.49418234725,0.039053,0.039053,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58067.49418234725,0.149611833,0.059480458,0.089483791,368.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58060.599998730104,0.058549624999999994,0.05776375,1.4041e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,59030.0,58060.599998730104,0.064398959,0.058118332999999994,0.005624583,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95091.53227973035,0.10789508302696049,0.10789508302696049,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95091.53227973035,0.104116,0.104116,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95091.53227973035,0.366462,0.1461845,0.219508542,592.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95859.17999828939,0.144289583,0.143407917,1.6667e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,96772.0,95859.17999828939,0.152156542,0.144444417,0.006797292,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.071628125035204,0.071628125035204,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.067427,0.067427,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,58050.96688109716,0.19814479200000001,0.08860979199999999,0.108765208,288.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,57875.659998319505,0.089393584,0.088471834,1.4791e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58537.0,57875.659998319505,0.09737975,0.089920208,0.006562334,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,67845.83058326806,0.1739341669017449,0.1739341669017449,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,67845.83058326806,0.159382,0.159382,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,67845.83058326806,0.488386875,0.208226875,0.279185667,621.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,69642.99999775812,0.20604404199999998,0.205018916,1.6416e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,73682.0,69642.99999775812,0.218250708,0.209674375,0.007591125,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105119.98684870044,0.02816574997268617,0.02816574997268617,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105119.98684870044,0.02612,0.02612,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105119.98684870044,0.057206,0.0307755,0.026164042,347.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105050.5999992225,0.031880125,0.031506833,7.208e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,108159.0,105050.5999992225,0.034286375,0.031198708000000002,0.002606834,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.125598469998,0.17477416701149195,0.17477416701149195,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.125598469998,0.191235,0.191235,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.125598469998,0.700543709,0.417121584,0.28174425,349.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.169999619922,0.410145917,0.408271458,3.3125e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9352.0,9265.169999619922,0.424708459,0.409988833,0.013219959,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2293.315208306818,0.30041704198811203,0.30041704198811203,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2293.315208306818,0.302476,0.302476,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2293.315208306818,0.887016375,0.40695683400000005,0.478480458,645.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2291.959999919687,0.416762,0.415225875,2.2375e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2323.0,2291.959999919687,0.42208816600000004,0.407911791,0.012664959,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.018878708011470735,0.018878708011470735,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.016614,0.016614,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.7572061740357,0.060308125000000004,0.027249083,0.032652541,195.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.9499999855982,0.02696825,0.026460499999999998,9.292e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat99.tsp,1211.0,1205.9499999855982,0.029732750000000002,0.026326792,0.002960875,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.026715792017057538,0.026715792017057538,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.024662,0.024662,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7893.955183606555,0.083497833,0.037914625,0.04512725,223.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7897.089999908369,0.039147208,0.038502708999999996,1.1083e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rd100.tsp,7910.0,7897.089999908369,0.042036000000000004,0.037986583,0.003431458,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.11729270790237933,0.11729270790237933,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.115309,0.115309,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21367.63620041642,0.400746667,0.19664949999999998,0.201467625,329.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21373.57999990976,0.193931417,0.19112337499999998,1.8416e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/si175.tsp,21407.0,21373.57999990976,0.197858584,0.18530070799999998,0.009842625,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.01537208294030279,0.01537208294030279,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.01321,0.01321,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9656655557704,0.03039025,0.016170667,0.013964416,187.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9399999952018,0.016153374999999998,0.015874209,5.208e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/st70.tsp,675.0,670.9399999952018,0.017849708,0.015974541,0.00160375,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.005618249997496605,0.005618249997496605,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.003771,0.003771,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.9970529901577,0.006977666,0.004231917,0.002462167,153.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.819999997013,0.004514833,0.0042232500000000004,1.292e-06,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/swiss42.tsp,1273.0,1271.819999997013,0.004978542,0.004241041,0.000430167,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.033676667022518814,0.033676667022518814,0.0,0.0
1,lkh-worker,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.033144,0.033144,0.0,0.0
1,provider-local-ascent,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41922.70421671432,0.246549708,0.09827508400000001,0.147307,303.0
1,provider-pi-replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41924.95999885369,0.098687833,0.09756087499999999,1.7917e-05,0.0
1,provider-pi-warm16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/u159.tsp,42080.0,41924.95999885369,0.10691545899999999,0.097624875,0.008107375,16.0
1,lkh-exec,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ulysses16.tsp,6859.0,6858.999999996793,0.0032002499792724848,0.0032002499792724848,0.0,0.0
