run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.06580764055252075,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,40,14,22,13,1,1080,1037,48,14,75,0.000232504,1,1128,89,2.2594e-05,0.008346051,0,0,0,0,0,0,0.0,0.0,64,0.007105473,0,1,28,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,59,0.000650445,0.0,0,0,0,6.866499999999998e-05
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.02580074779689312,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,2,1,2,1,377,370,29,24,10,0.000126279,1,406,34,1.2694e-05,0.001440343,0,0,0,0,0,0,0.0,0.0,64,0.002281019,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,8.585999999999999e-06
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.047236690297722816,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,7,3,4,3,1,377,358,29,17,26,8.2759e-05,1,406,43,8.665e-06,0.000862946,0,0,0,0,0,0,0.0,0.0,64,0.001472713,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,7.1029e-05,0.0,0,0,0,1.0452999999999998e-05
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.06864158064126968,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.006254956,0,0,0,0,0,0,0.0,0.0,1,0.000189921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,1506.79992396757,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,9825049,4435704,6099875,35913,1,7874,6991,127,6,1004,0.00086833,1,8001,1010,6.042e-05,0.364318443,12,0,0,0,0,0,0.0,0.0,64,0.02819305,0,1,8390150,4221395,0,0,0,0,0,0,0,0,0,0,0,0,4168755,0,26829476,1387.2697264785272,31.342898321999545,0,0,0,64.00399162800827
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.09810343571007252,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,9,3,6,1,1,1595,1539,58,23,87,0.000312869,1,1653,110,2.264e-05,0.013681392,0,0,0,0,0,0,0.0,0.0,64,0.008914485,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0.00014299,0.0,0,0,0,5.7340000000000024e-05
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.3419466521590948,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.064765917,0,0,0,0,0,0,0.0,0.0,64,0.080540764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.03180622309446335,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000165494,0,0,0,0,0,0,0.0,0.0,1,1.9076e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,15.831776157021523,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,109563,45213,69590,234,1,8255,7816,130,14,555,0.001057247,1,8385,569,8.2312e-05,0.110646601,0,0,0,0,0,0,0.0,0.0,64,0.032832023,0,1,95930,52641,0,0,0,0,0,0,0,0,0,0,0,0,43289,0,292080,14.596101027999937,0.18286051499999975,0,0,0,0.5957532059999915
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,16.386246846988797,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,76017,30959,48572,100,1,11025,10518,150,4,653,0.001304044,1,11175,657,8.2089e-05,0.161721516,0,0,0,0,0,0,0.0,0.0,64,0.041027478,0,1,69975,40437,0,0,0,0,0,0,0,0,0,0,0,0,29538,0,225871,15.184021128000117,0.17160202400000013,0,0,0,0.4803012699999962
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,14572.88,15780.0,15780.0,14572.88,0.0764968314321927,5778815,2230000,,,1,19305,1075,198,0,18428,0.001752225,1,19503,18428,0.000381627,0.45053958,0,,,,,,,,,0.070603952,,,,,,,,,,,,,,,,,,,,1573.486028,99.11226288,,,,86.07455412
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.04881666973233223,699.0,696.959999997658,699.0,699.0,699.0,0.0,12,6,6,11,1,819,796,42,27,35,0.000266612,1,861,62,3.5548e-05,0.004636248,0,0,0,0,0,0,0.0,0.0,64,0.005869674,0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0.000204288,0.0,0,0,0,5.030899999999998e-05
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.03607671894133091,6656.0,6655.999999981781,6656.0,6656.0,6656.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.002432228,0,0,0,0,0,0,0.0,0.0,1,0.00011507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0001-ef1b9deafcd0,GAPMST-P32-LKH-gc0.0001,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.16977893933653831,629.0,627.3329762117957,629.0,629.0,629.0,0.0,398,233,213,457,1,4949,4875,101,47,123,0.000567589,1,5050,170,4.185e-05,0.053326291,0,0,0,0,0,0,0.0,0.0,64,0.01973478,0,1,337,105,0,0,0,0,0,0,0,0,0,0,0,0,232,0,1017,0.015749508999999995,0.0,0,0,0,0.0007305970000000006
