run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.08480210043489933,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,53,21,27,17,1,1080,1037,48,14,75,0.000351877,1,1128,89,4.9725e-05,0.008350328,0,0,0,0,0,0,0.0,0.0,64,0.008432011,0,1,38,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,68,0.0006860440000000001,0.0,0,0,0,0.00010252800000000006
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.0565402377396822,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,2,1,2,1,377,370,29,24,10,0.000124422,1,406,34,1.311e-05,0.001414865,0,0,0,0,0,0,0.0,0.0,64,0.002362755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,7.937e-06
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.026176195591688156,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,7,3,4,3,1,377,358,29,17,26,0.000127427,1,406,43,1.3182e-05,0.001374468,0,0,0,0,0,0,0.0,0.0,64,0.00233296,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0.00010947000000000001,0.0,0,0,0,1.5772e-05
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.0484722089022398,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.008788831,0,0,0,0,0,0,0.0,0.0,1,0.000216188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,117430.63,118282.0,118282.0,117430.63,0.007197798481594794,19585282,9270000,,,1,7874,6991,127,6,1004,0.001370116,1,8001,1010,0.000104685,0.115151065,0,,,,,,,,,0.035556991,,,,,,,,,,,,,,,,,,,,1624.103554,14.25222827,,,,120.1049639
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.10887913964688778,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,13,5,8,1,1,1595,1539,58,23,87,0.000321006,1,1653,110,3.1316e-05,0.013926031,0,0,0,0,0,0,0.0,0.0,64,0.009513202,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0.000204973,0.0,0,0,0,7.054900000000005e-05
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.3126510940492153,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.057602954,0,0,0,0,0,0,0.0,0.0,64,0.055634721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.029545726254582405,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.000158569,0,0,0,0,0,0,0.0,0.0,1,2.6725e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,52.397251687943935,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,582677,248592,369681,2487,1,8255,7816,130,14,555,0.000954286,1,8385,569,7.2811e-05,0.356780407,12,0,0,0,0,0,0.0,0.0,64,0.029848298,0,1,491745,244361,0,0,0,0,0,0,0,0,0,0,0,0,247384,0,884006,47.35164694600005,0.1120149579999999,0,0,0,3.47069261099986
GAPMST-P32-LKH-gc0.0004-b2020126d6da,GAPMST-P32-LKH-gc0.0004,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,44.24473099783063,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,360162,166189,222608,996,1,11025,10518,150,4,653,0.001211132,1,11175,657,8.0229e-05,0.34520116700000003,12,0,0,0,0,0,0.0,0.0,64,0.041006276,0,1,316928,151842,0,0,0,0,0,0,0,0,0,0,0,0,165086,0,559408,40.25921146399978,0.14048254699999987,0,0,0,2.6093092549999675
