run_id,strategy,repeat,instance,status,wall_seconds,result,branches
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.032412949949502945,10628.0,428
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.022030282765626907,1610.0,2
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.021158013492822647,2020.0,17
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.02353469654917717,7542.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.5000382084399462,25395.0,192583
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.007823238149285316,3323.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.024614637717604637,699.0,16
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.016429344192147255,6656.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,13.063928475603461,629.0,3903024
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.09122962318360806,426.0,26804
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.6230479814112186,538.0,157563
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.014842091128230095,937.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,245.8698512967676,69853.0,20132314
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.02604100853204727,2085.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.01880081743001938,2707.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.021614693105220795,1272.0,1
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.522100193426013,5046.0,260420
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,26.133273923769593,55209.0,8070780
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.03077389858663082,11461.0,49
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,1651.103239128366,21282.0,396320221
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,timeout,1800.0,,
B1-ca7970a71cd0,B1,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,
