run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.048947712406516075,10628.0,10602.983665769503,10628.0,10628.0,10628.0,0.0,10,4,7,1,1,1080,1037,48,14,75,0.000223239,,,,,0.007006694,0,0,0,0,0,0,0.0,0.0,64,0.007396798,0,1,9,9,0,0,0,0,0,0,0,,,0,0,0,,,156,0.0010364229999999999,0.000130261,0,0,0,5.684199999999997e-05
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.03342057578265667,1610.0,1607.9799999981672,1610.0,1610.0,1610.0,0.0,3,1,2,1,1,377,370,29,24,10,0.000132797,,,,,0.001333532,0,0,0,0,0,0,0.0,0.0,64,0.002299451,0,1,1,1,0,0,0,0,0,0,0,,,0,0,0,,,3,3.2633e-05,0.0,0,0,0,8.293999999999999e-06
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.017969997599720955,2020.0,2013.3002809125421,2020.0,2020.0,2020.0,0.0,6,2,4,3,1,377,358,29,17,26,0.000126822,,,,,0.001332153,0,0,0,0,0,0,0.0,0.0,64,0.002353957,0,1,4,4,0,0,0,0,0,0,0,,,0,0,0,,,49,0.000229329,3.6907e-05,0,0,0,1.6623e-05
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.03776986338198185,7542.0,7541.999999973971,7542.0,7542.0,7542.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,,,,,0.008475037,0,0,0,0,0,0,0.0,0.0,1,0.000241375,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,ok,524.8308547679335,118282.0,117430.62999807068,118282.0,118282.0,118282.0,0.0,716226,232121,486283,1204,1,7874,6991,127,6,1004,0.000819769,,,,,0.328415437,12,0,0,0,0,0,0.0,0.0,64,0.028610328,0,1,657259,657259,0,0,0,0,0,0,0,,,0,0,0,,,10896627,487.6430068729979,28.864020326000144,0,0,0,3.706442221000118
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.0627406407147646,25395.0,25354.239999786165,25395.0,25395.0,25395.0,0.0,9,3,6,2,1,1595,1539,58,23,87,0.000181279,,,,,0.00480212,0,0,0,0,0,0,0.0,0.0,64,0.004881597,0,1,6,6,0,0,0,0,0,0,0,,,0,0,0,,,76,0.00036813899999999997,6.6413e-05,0,0,0,3.9401000000000004e-05
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,ok,0.3004595246165991,1950.0,1949.6660590678675,1950.0,1950.0,1950.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,,,,,0.054314544,0,0,0,0,0,0,0.0,0.0,64,0.060409749,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.011240910738706589,3323.0,3322.999999998899,3323.0,3323.0,3323.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,,,,,0.000167856,0,0,0,0,0,0,0.0,0.0,1,1.7977e-05,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,0.0,0.0,0,0,0,0.0
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,13.900795286521316,6110.0,6074.619999904337,6110.0,6110.0,6110.0,0.0,18038,5557,12539,7,1,8255,7816,130,14,555,0.000982237,,,,,0.106593689,0,0,0,0,0,0,0.0,0.0,64,0.029909141,0,1,16836,16836,0,0,0,0,0,0,0,,,0,0,0,,,270441,12.818813389000008,0.6265433230000008,0,0,0,0.11536366899999947
CPHKMST-P32-LKH-2801921e4349,CPHKMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,13.159231524914503,6528.0,6486.5499998695095,6528.0,6528.0,6528.0,0.0,13209,4073,9174,11,1,11025,10518,150,4,653,0.001231807,,,,,0.136313353,0,0,0,0,0,0,0.0,0.0,64,0.041049661,0,1,12630,12630,0,0,0,0,0,0,0,,,0,0,0,,,201737,12.120512419999974,0.5121519660000008,0,0,0,0.0823196670000004
