run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.04294919967651367,10628.0,34,12,22,0,100,31,31,0,0,0,0,0,0,0,0,0,0,1447
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.00736696831882,1610.0,3,1,2,1,100,2,2,0,0,0,0,0,0,0,0,0,0,7
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.03402252867817879,2020.0,10,3,5,3,100,7,7,0,0,0,0,0,0,0,0,0,0,274
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.04077506996691227,7542.0,1,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.0762450136244297,25395.0,31,10,21,0,120,29,29,0,0,0,0,0,0,0,0,0,0,1285
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.021723687648773193,3323.0,1,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,ok,298.46450254134834,6110.0,85913,24860,61083,0,400,82298,80590,0,0,0,0,0,4,0,0,0,1704,3672512
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,ok,195.2433265466243,6528.0,35437,10414,25035,0,400,34229,33825,0,0,0,0,0,0,0,0,0,404,1594071
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.04658546671271324,699.0,3,1,2,0,100,2,2,0,0,0,0,0,0,0,0,0,0,18
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.05221933498978615,6656.0,1,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,1.315339570865035,629.0,712,175,542,0,400,372,344,0,0,0,0,0,2,0,0,0,26,19686
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.213119400665164,426.0,376,137,250,17,400,345,345,0,0,0,0,0,0,0,0,0,0,18573
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.3579020444303751,538.0,289,90,203,0,364,165,156,0,0,0,0,0,0,0,0,0,9,10542
P128-e0c758997a9b,P128,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.047036515548825264,937.0,1,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
