instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P32-no-node-update:status,P32-no-node-update:successful_repeats,P32-no-node-update:result,gap0.005-0.04:status,gap0.005-0.04:successful_repeats,gap0.005-0.04:result,result_match,P32-no-node-update:matches_reference,gap0.005-0.04:matches_reference,P32-no-node-update:wall_vs_Concorde_relative_change,gap0.005-0.04:wall_vs_Concorde_relative_change,P32-no-node-update:wall_seconds,gap0.005-0.04:wall_seconds,relative_change:wall_seconds,P32-no-node-update:branches,gap0.005-0.04:branches,relative_change:branches,P32-no-node-update:nodes_expanded,gap0.005-0.04:nodes_expanded,P32-no-node-update:pruned_by_bound,gap0.005-0.04:pruned_by_bound,P32-no-node-update:pruned_infeasible,gap0.005-0.04:pruned_infeasible,P32-no-node-update:root_potential_iterations,gap0.005-0.04:root_potential_iterations,P32-no-node-update:search_node_potential_update_candidates,gap0.005-0.04:search_node_potential_update_candidates,P32-no-node-update:search_node_potential_updates_triggered,gap0.005-0.04:search_node_potential_updates_triggered,P32-no-node-update:search_node_potential_updates_skipped_total,gap0.005-0.04:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P32-no-node-update:search_node_potential_iterations,gap0.005-0.04:search_node_potential_iterations,P32-no-node-update:search_node_potential_updates_skipped_budget_exhausted,gap0.005-0.04:search_node_potential_updates_skipped_budget_exhausted,P32-no-node-update:search_node_potential_updates_skipped_depth_interval,gap0.005-0.04:search_node_potential_updates_skipped_depth_interval,P32-no-node-update:search_node_potential_updates_skipped_gap_above_maximum,gap0.005-0.04:search_node_potential_updates_skipped_gap_above_maximum,P32-no-node-update:search_node_potential_updates_skipped_gap_below_minimum,gap0.005-0.04:search_node_potential_updates_skipped_gap_below_minimum,P32-no-node-update:search_node_potential_updates_skipped_invalid_state,gap0.005-0.04:search_node_potential_updates_skipped_invalid_state,P32-no-node-update:search_node_potential_updates_skipped_numerically_unsafe,gap0.005-0.04:search_node_potential_updates_skipped_numerically_unsafe,P32-no-node-update:search_node_potential_updates_skipped_strategy_none,gap0.005-0.04:search_node_potential_updates_skipped_strategy_none,P32-no-node-update:search_node_potential_updates_skipped_update_depth_zero,gap0.005-0.04:search_node_potential_updates_skipped_update_depth_zero,P32-no-node-update:search_node_potential_updates_skipped_zero_iteration_limit,gap0.005-0.04:search_node_potential_updates_skipped_zero_iteration_limit,P32-no-node-update:search_node_potential_updates_skipped_zero_violation,gap0.005-0.04:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,15.830950435309184,2.730512316968329,0.6545318122953176,0.14507433772087097,-0.7783540310865517,132106.0,4438.0,-0.9664057650674458,105325.0,3635.0,74055.0,2427.0,751.0,3.0,464.0,364.0,105323.0,3635.0,0.0,30.0,105323.0,3605.0,-0.9657719586415123,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.0,0.0,0.0,0.0,0.0,105323.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.11213453968775466,-0.7794471577590618,0.03278644196689129,0.006502039730548859,-0.8016851069989599,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,934.7870290245222,99.5587468468581,314.47160241007805,33.79280677810311,-0.8925409909221739,23991715.0,2942576.0,-0.8773503269774587,16170127.0,2176072.0,14222938.0,1659900.0,70.0,45113.0,800.0,800.0,16170125.0,2176153.0,0.0,1096.0,16170125.0,2175057.0,-0.8654891659773811,0.0,33632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175052.0,0.0,0.0,0.0,0.0,16170125.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,0.7344312870638139,0.877316178926467,0.03148417919874191,0.03407789021730423,0.0823814082047265,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,4.544373661058007,0.31545074278821805,0.047227393835783005,0.01120510883629322,-0.7627413260351582,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.3860508184499594,0.7939216593411891,0.03236440196633339,0.024332759901881218,-0.24816284486909335,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.7241883586737186,2.8442052151451445,0.2865523435175419,0.29578686878085136,0.03222631212836058,125818.0,41108.0,-0.6732740943267259,90001.0,29878.0,74191.0,23812.0,367.0,28.0,334.0,334.0,90000.0,30062.0,0.0,553.0,90000.0,29509.0,-0.6721222222222223,0.0,13498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29508.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,39.08609120287102,9.368169624246304,8.075526660308242,2.0887152552604675,-0.7413524413798738,2490722.0,390339.0,-0.8432827910943093,1672187.0,270560.0,1488093.0,226718.0,6435.0,95.0,684.0,319.0,1672185.0,270584.0,0.0,248.0,1672185.0,270336.0,-0.838333677194808,0.0,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270334.0,0.0,0.0,0.0,0.0,1672185.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.5281977144898384,0.44504389855105364,0.04776328057050705,0.04516433738172054,-0.0544129958776598,44.0,44.0,0.0,36.0,36.0,19.0,19.0,14.0,14.0,100.0,100.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,8991.224216157194,338.1107657654258,836.6655734684318,31.551960503682494,-0.9622884441475433,192614325.0,5901165.0,-0.9693627927206349,146674028.0,4292060.0,115357483.0,3447469.0,7007.0,8.0,649.0,649.0,146674026.0,4293027.0,0.0,4945.0,146674026.0,4288082.0,-0.9707645442281648,0.0,140224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288079.0,0.0,0.0,0.0,0.0,146674026.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,339.1829393190776,78.41654308589544,40.56192555092275,9.469281189143658,-0.7665475427872472,11756617.0,1714367.0,-0.8541785447293213,8463763.0,1251106.0,6839324.0,992055.0,3514.0,68.0,618.0,618.0,8463761.0,1251536.0,0.0,2139.0,8463761.0,1249397.0,-0.8523827645889339,0.0,60087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249397.0,0.0,0.0,0.0,0.0,8463761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,3251.157744954055,11.087494127010775,458.18990920484066,1.702982533723116,-0.9962832386756868,129214031.0,238280.0,-0.9981559278187057,90688415.0,163538.0,77948748.0,140051.0,1132.0,0.0,778.0,378.0,90688413.0,163555.0,0.0,196.0,90688413.0,163359.0,-0.9981986783691981,0.0,5912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163355.0,0.0,0.0,0.0,0.0,90688413.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.3398964035735665,1.3154486902005083,0.18899686448276043,0.18702218681573868,-0.010448203320335359,348.0,314.0,-0.0977011494252874,225.0,199.0,212.0,189.0,3.0,2.0,333.0,333.0,224.0,198.0,0.0,7.0,224.0,191.0,-0.1473214285714286,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,7.199388986276112,2.2349380268218666,3.593528302386403,1.4177692234516144,-0.6054659643253408,660814.0,57069.0,-0.9136383309070328,487141.0,42078.0,383782.0,32875.0,84.0,1.0,341.0,341.0,487140.0,42119.0,0.0,417.0,487140.0,41702.0,-0.9143942193209345,0.0,12639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41701.0,0.0,0.0,0.0,0.0,487140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.5815838767462996,-0.768578507245173,0.48565537482500076,0.26861080527305603,-0.44691067123503736,91741.0,19062.0,-0.7922194002681462,67911.0,14654.0,52854.0,10460.0,346.0,4.0,400.0,400.0,67910.0,14655.0,0.0,30.0,67910.0,14625.0,-0.7846414371962892,0.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14623.0,0.0,0.0,0.0,0.0,67910.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,25.475888791773233,5.374271593024987,2.078137196600437,0.5003273356705904,-0.7592423943476585,525879.0,50823.0,-0.9033560952234259,350903.0,38551.0,302332.0,28932.0,0.0,0.0,400.0,400.0,350902.0,38556.0,0.0,60.0,350902.0,38496.0,-0.8902941562031564,0.0,1847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38492.0,0.0,0.0,0.0,0.0,350902.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,267.56769779894785,6.216596391202218,19.177821092307568,0.5153210740536451,-0.9731293210227961,8607708.0,112751.0,-0.9869011588218374,5632636.0,82645.0,5120096.0,64683.0,46294.0,33.0,734.0,361.0,5632634.0,82681.0,0.0,194.0,5632634.0,82487.0,-0.985355519282808,0.0,5459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82486.0,0.0,0.0,0.0,0.0,5632634.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,0.29198348142925834,0.5331334495777349,0.04375326260924339,0.0519198514521122,0.18665096854156693,8.0,8.0,0.0,4.0,4.0,2.0,2.0,6.0,6.0,100.0,100.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,0.31024178269484226,-0.17921977996276395,0.041843099519610405,0.026211947202682495,-0.37356583275104016,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,0.08315493955999997,-0.24450227103972677,0.04930255189538002,0.03438840061426163,-0.30250262324689015,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,timeout,0,,ok,1,6942.0,,,True,,1011.5381880342948,,161.89907977357507,,,33476106.0,,,23948471.0,,19283549.0,,0.0,,400.0,,23948470.0,,32.0,,23948438.0,,,1018.0,,0.0,,0.0,,0.0,,23948433.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,timeout,0,,ok,1,22141.0,,,True,,255.25322557823353,,46.986995520070195,,,11758320.0,,,8535273.0,,6770015.0,,7991.0,,745.0,,8535431.0,,1740.0,,8533691.0,,,52927.0,,0.0,,0.0,,0.0,,8533690.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,timeout,0,,ok,1,22068.0,,,True,,616.17815275152,,145.26682369224727,,,36678106.0,,,25888543.0,,21377175.0,,12441.0,,729.0,,25888886.0,,2132.0,,25886754.0,,,61833.0,,0.0,,0.0,,0.0,,25886752.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.0
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,timeout,0,,ok,1,58537.0,,,True,,185.73212005965982,,46.65244101732969,,,2185390.0,,,1644032.0,,1249205.0,,44785.0,,400.0,,1644061.0,,2359.0,,1641702.0,,,75118.0,,0.0,,0.0,,0.0,,1641702.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,timeout,0,,ok,1,108159.0,,,True,,1600.2209433906871,,344.4882037639618,,,25763642.0,,,18081934.0,,15382194.0,,42446.0,,361.0,,18151239.0,,289150.0,,17862089.0,,,7794262.0,,0.0,,0.0,,0.0,,17862083.0,,0.0,,0.0,,0.0,,0.0,,0.0,,6.0
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rat195.tsp,ok,2.86149631254375,2323.0,3.0,timeout,0,,ok,1,2323.0,,,True,,495.791796958776,,1421.5678950995207,,,60003014.0,,,45724452.0,,34851996.0,,883.0,,400.0,,45724739.0,,5846.0,,45718893.0,,,183098.0,,0.0,,0.0,,0.0,,45718890.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u159.tsp,ok,0.12093745544552803,42080.0,1.0,timeout,0,,ok,1,42080.0,,,True,,1411.067186364941,,170.7718124371022,,,7692245.0,,,5837037.0,,4339349.0,,23.0,,800.0,,5837055.0,,309.0,,5836746.0,,,9564.0,,0.0,,0.0,,0.0,,5836739.0,,0.0,,0.0,,0.0,,0.0,,0.0,,7.0
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
