instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,P33>2%128:status,P33>2%128:successful_repeats,P33>2%128:result,gap0.005-0.015:status,gap0.005-0.015:successful_repeats,gap0.005-0.015:result,result_match,P33>2%128:matches_reference,gap0.005-0.015:matches_reference,P33>2%128:wall_vs_Concorde_relative_change,gap0.005-0.015:wall_vs_Concorde_relative_change,P33>2%128:wall_seconds,gap0.005-0.015:wall_seconds,relative_change:wall_seconds,P33>2%128:branches,gap0.005-0.015:branches,relative_change:branches,P33>2%128:nodes_expanded,gap0.005-0.015:nodes_expanded,P33>2%128:pruned_by_bound,gap0.005-0.015:pruned_by_bound,P33>2%128:pruned_infeasible,gap0.005-0.015:pruned_infeasible,P33>2%128:root_potential_iterations,gap0.005-0.015:root_potential_iterations,P33>2%128:search_node_potential_update_candidates,gap0.005-0.015:search_node_potential_update_candidates,P33>2%128:search_node_potential_updates_triggered,gap0.005-0.015:search_node_potential_updates_triggered,P33>2%128:search_node_potential_updates_skipped_total,gap0.005-0.015:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,P33>2%128:search_node_potential_iterations,gap0.005-0.015:search_node_potential_iterations,P33>2%128:search_node_potential_updates_skipped_budget_exhausted,gap0.005-0.015:search_node_potential_updates_skipped_budget_exhausted,P33>2%128:search_node_potential_updates_skipped_depth_interval,gap0.005-0.015:search_node_potential_updates_skipped_depth_interval,P33>2%128:search_node_potential_updates_skipped_gap_above_maximum,gap0.005-0.015:search_node_potential_updates_skipped_gap_above_maximum,P33>2%128:search_node_potential_updates_skipped_gap_below_minimum,gap0.005-0.015:search_node_potential_updates_skipped_gap_below_minimum,P33>2%128:search_node_potential_updates_skipped_invalid_state,gap0.005-0.015:search_node_potential_updates_skipped_invalid_state,P33>2%128:search_node_potential_updates_skipped_numerically_unsafe,gap0.005-0.015:search_node_potential_updates_skipped_numerically_unsafe,P33>2%128:search_node_potential_updates_skipped_strategy_none,gap0.005-0.015:search_node_potential_updates_skipped_strategy_none,P33>2%128:search_node_potential_updates_skipped_update_depth_zero,gap0.005-0.015:search_node_potential_updates_skipped_update_depth_zero,P33>2%128:search_node_potential_updates_skipped_zero_iteration_limit,gap0.005-0.015:search_node_potential_updates_skipped_zero_iteration_limit,P33>2%128:search_node_potential_updates_skipped_zero_violation,gap0.005-0.015:search_node_potential_updates_skipped_zero_violation
att48.tsp,ok,0.08958465978503227,10628.0,1.0,ok,1,10628.0,ok,1,10628.0,True,True,True,-0.40564847805189175,-0.5027439839462395,0.053244778886437416,0.04454651102423668,-0.16336377094837318,373.0,265.0,-0.28954423592493295,281.0,207.0,155.0,114.0,111.0,74.0,100.0,100.0,280.0,206.0,0.0,1.0,280.0,205.0,-0.2678571428571429,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bayg29.tsp,ok,0.023851288482546806,1610.0,1.0,ok,1,1610.0,ok,1,1610.0,True,True,True,-0.2859226854252884,-0.6891633410940656,0.01703166402876377,0.007413854822516441,-0.5647016750685301,3.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,6.0,100.0,100.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bays29.tsp,ok,0.04078455828130245,2020.0,1.0,ok,1,2020.0,ok,1,2020.0,True,True,True,0.236574434933289,0.10186566586483226,0.050433142110705376,0.044939104467630386,-0.10893704839994056,15.0,15.0,0.0,11.0,11.0,2.0,2.0,11.0,11.0,100.0,100.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin52.tsp,ok,0.05695320665836334,7542.0,1.0,ok,1,7542.0,ok,1,7542.0,True,True,True,-0.4241864672631156,-0.2667598536393285,0.03279442712664604,0.04176037758588791,0.27339859984798687,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brazil58.tsp,ok,0.09078448079526424,25395.0,1.0,ok,1,25395.0,ok,1,25395.0,True,True,True,4.261496234259215,0.7566026618999968,0.4776622038334608,0.1594722606241703,-0.6661400894935136,168561.0,25075.0,-0.8512407971001597,112098.0,17028.0,101529.0,14788.0,5737.0,742.0,120.0,120.0,112097.0,17027.0,0.0,2.0,112097.0,17025.0,-0.8481226080983434,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,112097.0,17025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma14.tsp,ok,0.023742059245705605,3323.0,1.0,ok,1,3323.0,ok,1,3323.0,True,True,True,-0.7408135977934511,-0.8054916748787757,0.0061536189168691635,0.004618028178811073,-0.24954270955071878,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dantzig42.tsp,ok,0.043297743424773216,699.0,1.0,ok,1,699.0,ok,1,699.0,True,True,True,0.1328312447174802,-0.0349391074728701,0.04904903657734394,0.04178495891392231,-0.1480982741010035,12.0,12.0,0.0,6.0,6.0,6.0,6.0,1.0,1.0,100.0,100.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dj38.tsp,ok,0.03762975335121155,6656.0,1.0,ok,1,6656.0,ok,1,6656.0,True,True,True,-0.07964075413120875,-0.07617808251725544,0.03463289141654968,0.034763190895318985,0.003762304371359493,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil101.tsp,ok,0.07881497777998447,629.0,1.0,ok,1,629.0,ok,1,629.0,True,True,True,162.02591841382704,4.092720547209211,12.84888413734734,0.40138265676796436,-0.9687612828882719,3773014.0,8573.0,-0.9977278112405625,2747059.0,5660.0,1949212.0,5014.0,434185.0,0.0,500.0,400.0,2747057.0,5990.0,12.0,347.0,2747045.0,5643.0,-0.997945792660841,1536.0,2302.0,0.0,0.0,0.0,0.0,0.0,97.0,2747044.0,5545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
eil51.tsp,ok,0.05758170783519745,426.0,1.0,ok,1,426.0,ok,1,426.0,True,True,True,1.2689675248166328,0.5249820598756341,0.13065102510154247,0.08781107142567635,-0.3278960394116368,18700.0,2141.0,-0.8855080213903743,15848.0,1646.0,7304.0,950.0,6720.0,552.0,400.0,400.0,15847.0,1726.0,0.0,161.0,15847.0,1565.0,-0.9012431375023664,0.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,15846.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,28.420170245935115,40.87265561712391,1.1441087312996387,1.628368241712451,0.4232635388270505,282120.0,72915.0,-0.7415461505742238,219227.0,46954.0,164940.0,46887.0,50.0,101.0,364.0,364.0,219226.0,61739.0,4.0,14812.0,219222.0,46927.0,-0.785938455082063,512.0,50601.0,0.0,0.0,0.0,0.0,0.0,5100.0,219221.0,41827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,-0.8022671586436094,0.3302538651570388,0.005829291418194771,0.03921674005687237,5.727531228661253,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
