instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,gap0.005-0.02:status,gap0.005-0.02:successful_repeats,gap0.005-0.02:result,gap0.005-0.03:status,gap0.005-0.03:successful_repeats,gap0.005-0.03:result,result_match,gap0.005-0.02:matches_reference,gap0.005-0.03:matches_reference,gap0.005-0.02:wall_vs_Concorde_relative_change,gap0.005-0.03:wall_vs_Concorde_relative_change,gap0.005-0.02:wall_seconds,gap0.005-0.03:wall_seconds,relative_change:wall_seconds,gap0.005-0.02:branches,gap0.005-0.03:branches,relative_change:branches,gap0.005-0.02:nodes_expanded,gap0.005-0.03:nodes_expanded,gap0.005-0.02:pruned_by_bound,gap0.005-0.03:pruned_by_bound,gap0.005-0.02:pruned_infeasible,gap0.005-0.03:pruned_infeasible,gap0.005-0.02:root_potential_iterations,gap0.005-0.03:root_potential_iterations,gap0.005-0.02:search_node_potential_update_candidates,gap0.005-0.03:search_node_potential_update_candidates,gap0.005-0.02:search_node_potential_updates_triggered,gap0.005-0.03:search_node_potential_updates_triggered,gap0.005-0.02:search_node_potential_updates_skipped_total,gap0.005-0.03:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,gap0.005-0.02:search_node_potential_iterations,gap0.005-0.03:search_node_potential_iterations,gap0.005-0.02:search_node_potential_updates_skipped_budget_exhausted,gap0.005-0.03:search_node_potential_updates_skipped_budget_exhausted,gap0.005-0.02:search_node_potential_updates_skipped_depth_interval,gap0.005-0.03:search_node_potential_updates_skipped_depth_interval,gap0.005-0.02:search_node_potential_updates_skipped_gap_above_maximum,gap0.005-0.03:search_node_potential_updates_skipped_gap_above_maximum,gap0.005-0.02:search_node_potential_updates_skipped_gap_below_minimum,gap0.005-0.03:search_node_potential_updates_skipped_gap_below_minimum,gap0.005-0.02:search_node_potential_updates_skipped_invalid_state,gap0.005-0.03:search_node_potential_updates_skipped_invalid_state,gap0.005-0.02:search_node_potential_updates_skipped_numerically_unsafe,gap0.005-0.03:search_node_potential_updates_skipped_numerically_unsafe,gap0.005-0.02:search_node_potential_updates_skipped_strategy_none,gap0.005-0.03:search_node_potential_updates_skipped_strategy_none,gap0.005-0.02:search_node_potential_updates_skipped_update_depth_zero,gap0.005-0.03:search_node_potential_updates_skipped_update_depth_zero,gap0.005-0.02:search_node_potential_updates_skipped_zero_iteration_limit,gap0.005-0.03:search_node_potential_updates_skipped_zero_iteration_limit,gap0.005-0.02:search_node_potential_updates_skipped_zero_violation,gap0.005-0.03:search_node_potential_updates_skipped_zero_violation
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,5.234008915253933,3.6271813176541654,0.2424317728728056,0.17994452454149723,-0.25775189279374267,27170.0,4438.0,-0.836658078763342,22899.0,3635.0,15135.0,2427.0,37.0,3.0,364.0,364.0,22908.0,3635.0,52.0,30.0,22856.0,3605.0,-0.8422733636681834,1498.0,939.0,0.0,0.0,0.0,0.0,9.0,0.0,22847.0,3604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.47327661698457724,0.06677399177370735,0.04343314282596111,0.03144918382167816,-0.2759173807040237,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,2801.921591711882,1001.919150301559,448.17117195017636,160.36105051636696,-0.6421879394460596,101233011.0,33476106.0,-0.6693163063183016,73398462.0,23948471.0,59518928.0,19283549.0,181.0,0.0,800.0,400.0,73398956.0,23948470.0,1157.0,32.0,73397799.0,23948438.0,-0.6737172186866258,24326.0,1018.0,0.0,0.0,0.0,0.0,110.0,0.0,73397683.0,23948433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,98.88095213984252,100.06361417593614,33.56503359787166,33.96246764436364,0.01184071648053342,2942355.0,2942576.0,7.510990346171198e-05,2176072.0,2176072.0,1658551.0,1659900.0,45113.0,45113.0,800.0,800.0,2176154.0,2176153.0,1088.0,1096.0,2175066.0,2175057.0,-4.13780547348086e-06,33406.0,33632.0,0.0,0.0,0.0,0.0,3.0,0.0,2175057.0,2175052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,1.3584792729954054,-0.7624994574431767,0.042812179774045944,0.0043112169951200485,-0.8992992877757269,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,5.403938941293086,3.397014546128048,0.054549235850572586,0.03745410218834877,-0.3133890584471748,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.9932343868590996,1.244593228976346,0.04060024209320545,0.03044567070901394,-0.25011110428553096,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,1.0982450842634748,3.168053345774277,0.16144646517932415,0.3207048997282982,0.9864473302161196,15914.0,41108.0,1.583134347115747,11859.0,29878.0,9243.0,23812.0,15.0,28.0,334.0,334.0,11944.0,30062.0,258.0,553.0,11686.0,29509.0,1.5251583090877974,6438.0,13498.0,0.0,0.0,0.0,0.0,7.0,0.0,11676.0,29508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,8.935021355996293,8.8745936576419,2.0014555528759956,1.9892821162939072,-0.006082291742425028,390339.0,390339.0,0.0,270560.0,270560.0,226718.0,226718.0,95.0,95.0,319.0,319.0,270584.0,270584.0,248.0,248.0,270336.0,270336.0,0.0,7480.0,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,270334.0,270334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.26709142964381205,0.3761278129283634,0.03960249572992325,0.04301038943231106,0.08605249844930452,44.0,44.0,0.0,36.0,36.0,19.0,19.0,14.0,14.0,100.0,100.0,35.0,35.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,324.60695879619163,330.7706264126129,30.295522704720497,30.869010239839554,0.01892977852564659,3503135.0,5903961.0,0.6853364200922887,2516326.0,4292060.0,2055155.0,3446016.0,10.0,8.0,649.0,649.0,2582991.0,4293020.0,68594.0,4887.0,2514397.0,4288133.0,0.7054319584377486,299211.0,138630.0,0.0,0.0,0.0,0.0,20158.0,22.0,2494238.0,4288108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,254.32649593900425,254.15150532503586,46.81706891208887,46.78498235717416,-0.0006853601829487355,11757627.0,11758320.0,5.894046477239456e-05,8535273.0,8535273.0,6767786.0,6770015.0,7991.0,7991.0,745.0,745.0,8535430.0,8535431.0,1725.0,1740.0,8533705.0,8533691.0,-1.640553546233825e-06,52457.0,52927.0,0.0,0.0,0.0,0.0,6.0,0.0,8533699.0,8533690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,73.57511981845136,79.36348385471528,8.892011057585478,9.58219026401639,0.07761789790422524,1720223.0,1714367.0,-0.003404209803031355,1251106.0,1251106.0,995621.0,992055.0,68.0,68.0,618.0,618.0,1251363.0,1251536.0,1623.0,2139.0,1249740.0,1249397.0,-0.0002744570870740759,47190.0,60087.0,0.0,0.0,0.0,0.0,12.0,0.0,1249726.0,1249397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,35.9275961468061,35.91510417411711,5.202654130756855,5.20089416205883,-0.000338282855979255,1017916.0,865718.0,-0.1495192137661654,707906.0,595906.0,598356.0,510660.0,232.0,0.0,778.0,778.0,708066.0,596061.0,598.0,862.0,707468.0,595199.0,-0.1586912764958981,15902.0,24677.0,0.0,0.0,0.0,0.0,67.0,4.0,707398.0,595190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,ok,1,22068.0,True,True,True,644.5683833143275,634.3055274139059,151.94910594634712,149.53351091593504,-0.015897395482307175,36733157.0,36688193.0,-0.001224071211739286,25888543.0,25888543.0,21427586.0,21387420.0,12761.0,12536.0,729.0,729.0,25922669.0,25890360.0,36616.0,5559.0,25886053.0,25884801.0,-4.8365813050010864e-05,214183.0,136696.0,0.0,0.0,0.0,0.0,11247.0,149.0,25874804.0,25884650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.4157623823585226,1.4041026014963478,0.19512467086315155,0.19418289326131344,-0.004826542936226752,314.0,314.0,0.0,199.0,199.0,189.0,189.0,2.0,2.0,333.0,333.0,198.0,198.0,7.0,7.0,191.0,191.0,0.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,2.2121915299207786,2.1798621653570485,1.4078001659363508,1.3936312459409237,-0.010064581847810117,57069.0,57069.0,0.0,42078.0,42078.0,32875.0,32875.0,1.0,1.0,341.0,341.0,42119.0,42119.0,417.0,417.0,41702.0,41702.0,0.0,12639.0,12639.0,0.0,0.0,0.0,0.0,0.0,0.0,41701.0,41701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,ok,1,58537.0,True,True,True,420.1804832949031,187.37610597920752,105.22612632624805,47.06316819228232,-0.5527425570493258,5143201.0,2185390.0,-0.5750914654122987,3886014.0,1644032.0,2925316.0,1249205.0,143337.0,44785.0,400.0,400.0,3886096.0,1644061.0,5800.0,2359.0,3880296.0,1641702.0,-0.5769132045596521,184516.0,75118.0,0.0,0.0,0.0,0.0,20.0,0.0,3880276.0,1641702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,1831.6749899164888,1538.4601439819864,394.28344849310815,331.2009263653308,-0.15999282335809228,22535852.0,24644467.0,0.09356713027756847,15612548.0,17318371.0,13610841.0,14717784.0,26085.0,35007.0,361.0,361.0,16349287.0,17384553.0,942254.0,278048.0,15407033.0,17106505.0,0.110304949694078,10805451.0,7504442.0,0.0,0.0,0.0,0.0,232840.0,1043.0,15174190.0,17105458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,ok,1,2323.0,True,True,True,471.17883403906995,494.9621753076681,1351.137992464006,1419.193935804069,0.050369350665621315,53452775.0,60003014.0,0.12254254339461323,41402345.0,45724452.0,30767366.0,34851996.0,831.0,883.0,400.0,400.0,41402704.0,45724739.0,6992.0,5846.0,41395712.0,45718893.0,0.10443547872784498,218963.0,183098.0,0.0,0.0,0.0,0.0,10.0,0.0,41395701.0,45718890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.76708724144369,-0.7772772517794094,0.2703417167067528,0.2585141770541668,-0.04375033123509997,19062.0,19062.0,0.0,14654.0,14654.0,10460.0,10460.0,4.0,4.0,400.0,400.0,14655.0,14655.0,30.0,30.0,14625.0,14625.0,0.0,922.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,14623.0,14623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,5.056239757926359,5.099949492053898,0.47536448016762733,0.4787953309714794,0.007217305766392679,55909.0,50823.0,-0.09096925360854247,39868.0,38551.0,32171.0,28932.0,0.0,0.0,400.0,400.0,39876.0,38556.0,53.0,60.0,39823.0,38496.0,-0.03332245184943372,1482.0,1847.0,0.0,0.0,0.0,0.0,11.0,0.0,39808.0,38492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,3.077384794895009,5.919825975885909,0.29115696623921394,0.49412935972213745,0.697123603479787,49878.0,112751.0,1.2605357071253858,36469.0,82645.0,28057.0,64683.0,1.0,33.0,361.0,361.0,36481.0,82681.0,99.0,194.0,36382.0,82487.0,1.267247539992304,2982.0,5459.0,0.0,0.0,0.0,0.0,2.0,0.0,36379.0,82486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,0.46488054661196254,0.23249191996538854,0.04960845410823822,0.04173856973648071,-0.15863998411614677,8.0,8.0,0.0,4.0,4.0,2.0,2.0,6.0,6.0,100.0,100.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,1080.3477686338435,1411.6107403574204,130.7754475902766,170.8375484738499,0.30634267839854057,5918261.0,7692245.0,0.2997475102906073,4518896.0,5837037.0,3314285.0,4339349.0,5.0,23.0,800.0,800.0,4518911.0,5837055.0,327.0,309.0,4518584.0,5836746.0,0.2917201494981614,10259.0,9564.0,0.0,0.0,0.0,0.0,20.0,0.0,4518558.0,5836739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,0.1713818377855152,0.6580863588030439,0.03740855120122433,0.05295165628194809,0.41549604519875283,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,0.11856769097900344,-0.14562685463811198,0.05091445334255695,0.0388889666646719,-0.2361900381602159,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch130.tsp,ok,0.18499169498682022,6110.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr152.tsp,ok,0.8909101411700249,73682.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qa194.tsp,ok,0.48868450708687305,9352.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
si175.tsp,ok,1.865148700773716,21407.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xqf131.tsp,ok,0.36307481303811073,564.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
