repeat,configuration,instance,lower_bound,upper_bound,instance_wall_seconds,root_ascent_seconds,root_potential_iterations
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.028349667,0.017872,128.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.016631541,0.006069875,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.02237625,0.011827042,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.031241625,0.020704708,128.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.016488583,0.006033459,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.022330708,0.011819625,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.031310792,0.020859917,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.012190458,0.001606458,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.01321125,0.002668208,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.015736125,0.005216708,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.015029042,0.004472292,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.019031,0.008580541,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.409999721556,22068.0,0.026792583,0.016293416,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/kroE100.tsp,21799.498387677322,22068.0,0.066825125,0.056339708,453.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.015347334,3.958e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.016799209,0.001531542,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.018174291,0.003013125,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.020750833,0.005528167,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.024347375,0.009070333,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.026730083,0.011401667,100.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.020783917,0.005542791,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.02408075,0.008850125,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.026092291,0.01081925,100.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.021267625,0.005738458,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.02404375,0.008666,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.487877861022,14379.0,0.026011166,0.010777667,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.017670042,0.002373375,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.019530875,0.004108208,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.02219675,0.006776083,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.020485459,0.005151292,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.024637834,0.009354667,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.479999775862,14379.0,0.031528042,0.016420916,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/lin105.tsp,14370.480302743725,14379.0,0.047806292,0.0325565,207.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.012036333,4.083e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.013705958,0.001632792,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.015237833,0.003233166,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.018375541,0.00624225,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40226.2221817593,44303.0,0.024418417,0.012405667,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40403.68308754973,44303.0,0.036391667,0.024365792,128.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.018277166,0.006251541,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40164.22690073464,44303.0,0.024517167,0.012499916,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40442.428872698125,44303.0,0.036631792,0.0245645,128.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.018331542,0.006326083,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40120.04666722365,44303.0,0.024395583,0.012381333,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40458.5366101818,44303.0,0.036693167,0.024639542,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.014901875,0.002847417,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39992.359999081986,44303.0,0.017482833,0.00548475,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40001.88999908196,44303.0,0.022498125,0.010482125,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39991.51999908197,44303.0,0.017874459,0.005903542,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39992.359999081986,44303.0,0.023804042,0.011686625,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,40234.64451522488,44303.0,0.034619417,0.022577,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr107.tsp,39439.60351348245,44303.0,0.107867625,0.096162417,524.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.016341541,5.375e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.018669583,0.002206459,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.020602792,0.004306042,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.024890125,0.008511166,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.032803834,0.01649225,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.758798984854,59030.0,0.044622041,0.028293958,128.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.024903834,0.008593667,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.033364417,0.016946875,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58064.63160077052,59030.0,0.048328208,0.031931791,128.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.024965083,0.008660125,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58060.599998730104,59030.0,0.032920416,0.016552167,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.930170366235,59030.0,0.045618416,0.029179667,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.199998730095,59030.0,0.019928541,0.003578625,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.199998730095,59030.0,0.022746291,0.006429958,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.199998730095,59030.0,0.028759375,0.012426625,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.199998730095,59030.0,0.023981542,0.00767075,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.199998730095,59030.0,0.031343167,0.014966625,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58065.199998730095,59030.0,0.045319459,0.028986375,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr124.tsp,58067.49418234725,59030.0,0.0924635,0.076118833,368.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.031971458,5.833e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.034745709,0.002896333,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.037718459,0.005614,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.043343667,0.011402458,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95864.70820104324,96772.0,0.054436167,0.022549667,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95877.40956919928,96772.0,0.066450917,0.034511125,100.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.043231167,0.011348459,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.05444325,0.022536125,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95872.48080359279,96772.0,0.066731583,0.034865833,100.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.04367425,0.011368166,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.054654625,0.022740833,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95872.63013716553,96772.0,0.066803791,0.034910125,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.037483042,0.005624167,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.043035916,0.011105916,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95861.56999828934,96772.0,0.053537584,0.021718125,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.0431045,0.011251083,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95859.17999828939,96772.0,0.054002291,0.022204709,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95861.56999828934,96772.0,0.076010875,0.044190041,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr136.tsp,95091.53227973035,96772.0,0.211465542,0.179532541,592.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.018594042,6.584e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.021562875,0.00293125,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.024271417,0.005721458,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.030024042,0.011380625,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57892.66276212371,58537.0,0.041451958,0.02285725,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57957.90768077024,58537.0,0.059415166,0.040813208,116.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.030014333,0.011323333,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57929.45140026978,58537.0,0.041192417,0.022557166,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57961.591909664174,58537.0,0.053621958,0.034991583,100.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.030013625,0.011423458,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57928.63637734785,58537.0,0.041681583,0.022837417,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57953.68291359649,58537.0,0.053783042,0.035153375,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.023933625,0.005350333,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57876.56999831948,58537.0,0.029026291,0.010359833,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57878.50999831948,58537.0,0.039000541,0.020399292,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57875.659998319505,58537.0,0.029770292,0.01113075,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57876.56999831948,58537.0,0.040412709,0.021855916,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,57899.82788819015,58537.0,0.062029083,0.043349166,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr144.tsp,58050.96688109716,58537.0,0.116947458,0.098398542,288.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69642.99999775812,73682.0,0.03933725,7.708e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69642.99999775812,73682.0,0.042716875,0.003453625,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69642.99999775812,73682.0,0.046208292,0.006897584,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69642.99999775812,73682.0,0.053013,0.013695666,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69986.05961154708,73682.0,0.066380583,0.0270225,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,70445.55969525405,73682.0,0.093307209,0.054009209,128.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69642.99999775812,73682.0,0.053354792,0.013593208,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69947.76864710142,73682.0,0.066555958,0.0270725,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,70467.16523484452,73682.0,0.093458958,0.054155208,128.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69642.99999775812,73682.0,0.053016958,0.013719667,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,70042.67675155078,73682.0,0.066385875,0.027133542,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,70385.95243534258,73682.0,0.09305325,0.053632834,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69685.99999775813,73682.0,0.045993334,0.00674225,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69703.39999775808,73682.0,0.052719167,0.013340416,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69733.59999775807,73682.0,0.06595875,0.026706875,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69685.99999775813,73682.0,0.064088042,0.013555833,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,69703.39999775808,73682.0,0.066387625,0.0270685,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,70033.43732069347,73682.0,0.093128333,0.05378925,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr152.tsp,67845.83058326806,73682.0,0.290049042,0.250716083,621.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.004626792,2.25e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.005349167,0.000795542,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.006194125,0.001582958,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.007644625,0.003076625,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.010674292,0.006081959,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105109.47414664568,108159.0,0.015257625,0.010658208,128.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.007689875,0.003085042,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.010665958,0.006066833,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105113.49319386085,108159.0,0.015806834,0.011235584,128.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.007722792,0.003085584,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105050.5999992225,108159.0,0.010679083,0.00607025,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105099.59767085563,108159.0,0.016259375,0.011671667,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105079.79999922251,108159.0,0.0060235,0.001432125,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105080.79999922252,108159.0,0.007339583,0.00282575,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105111.1999992225,108159.0,0.009871458,0.005335208,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105079.79999922251,108159.0,0.007616375,0.002962209,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105080.79999922252,108159.0,0.010482125,0.005880458,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105111.1999992225,108159.0,0.015900333,0.011343875,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/pr76.tsp,105119.98684870044,108159.0,0.027313792,0.022667625,347.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.169124291,1.1625e-05,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.175199375,0.006042292,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.180803625,0.012084209,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.193677458,0.024096167,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.21767875,0.048269292,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.243283916,0.07422575,100.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.193100875,0.02401625,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.216934542,0.048042292,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.243385333,0.074815917,100.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.192919625,0.024128167,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.217064833,0.047983042,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.243602708,0.07441975,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.181241042,0.01228325,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.192983125,0.023955708,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.216315625,0.047646209,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.192725584,0.024110792,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.21691075,0.048054459,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.169999619922,9352.0,0.264508375,0.095560292,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/national/qa194.tsp,9265.125598469998,9352.0,0.424292584,0.254596167,349.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.085558916,1.1708e-05,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.091417583,0.005914167,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.09732525,0.011850417,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.109994334,0.023498083,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.132502208,0.046929958,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2293.3454158639656,2323.0,0.178761333,0.093133125,128.0
1,polyak-smoothed32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.109481291,0.023455709,32.0
1,polyak-smoothed64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2292.5102910425444,2323.0,0.132337208,0.046961833,64.0
1,polyak-smoothed128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2293.985302442512,2323.0,0.178784875,0.093090375,128.0
1,polyak-smoothed-dynamic32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.109392459,0.0238255,32.0
1,polyak-smoothed-dynamic64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2292.431585177848,2323.0,0.133190583,0.047605125,64.0
1,polyak-smoothed-dynamic128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2293.9508324360536,2323.0,0.1795585,0.094070166,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.09718075,0.011761458,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.108753291,0.023438542,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.132039958,0.046451667,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.108836,0.023397625,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.132076375,0.046666042,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2291.959999919687,2323.0,0.179099833,0.093659625,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/rat195.tsp,2293.315208306818,2323.0,0.526553959,0.440783042,645.0
