comparison,factor,left,right,left_value,right_value,left_ok,right_ok,common_ok,left_only,right_only,result_agreements,result_mismatches,left_reference_checked,left_reference_mismatches,right_reference_checked,right_reference_mismatches,metric,paired_values,left_total,right_total,aggregate_relative_change,decreased,tied,increased
1,求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH,求解器版本=129d73c9e0df,求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,102.99125841199984,74.85269319599958,-0.2732131410943295,27,14,2
1,求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH,求解器版本=129d73c9e0df,求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,replacement_seconds,43,13.763571871000147,121.7644410740215,7.846863460681979,8,10,25
1,求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH,求解器版本=129d73c9e0df,求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,8265001.0,,0,18,25
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,wall_seconds,43,1735.6266145501286,2752.605819605291,0.585943541387075,23,0,20
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_lower_bound,43,898754.3886494648,898754.3886494648,0.0,0,43,0
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,branches,43,2612950.0,20127463.0,6.702965230869324,0,12,31
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,initial_tour_seconds,43,2.842006494,3.134300538,0.10284777484396557,13,0,30
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_ascent_seconds,43,0.707692629,0.704190503,-0.004948654057551294,32,0,11
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_calls,43,43.0,43.0,0.0,0,43,0
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_failures,43,0.0,0.0,0.0,0,43,0
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_seconds,43,3.235248723,3.229311674,-0.0018351136213400343,27,0,16
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_fixing_seconds,43,0.020176582,0.020505567,0.01630528897312744,19,10,14
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_seconds,43,1596.7412324009858,2491.433734132971,0.5603240422285927,25,10,8
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,102.99125841199984,77.75250673100044,-0.24505722204146552,26,14,3
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,replacement_seconds,43,13.763571871000147,128.44624754402219,8.33233384094564,5,10,28
2,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-gc0.0001,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0.0001；hk update skip last edges=0；root candidate compaction=on；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,8660191.0,,0,10,33
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,wall_seconds,43,1735.6266145501286,1576.0576834958047,-0.09193736124845253,33,0,10
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_lower_bound,43,898754.3886494648,898754.3886494648,0.0,0,43,0
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,branches,43,2612950.0,2612950.0,0.0,0,43,0
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,initial_tour_seconds,43,2.842006494,2.900194383,0.02047422802264709,19,0,24
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_ascent_seconds,43,0.707692629,0.737267228,0.04179017526548234,29,0,14
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_calls,43,43.0,43.0,0.0,0,43,0
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_failures,43,0.0,0.0,0.0,0,43,0
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,lkh_provider_seconds,43,3.235248723,3.198395229,-0.011391239794950492,24,0,19
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,root_fixing_seconds,43,0.020176582,0.02086511,0.03412510602638252,14,10,19
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_seconds,43,1596.7412324009858,1442.2944145750048,-0.09672626640557325,31,10,2
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,potential_update_rebuild_seconds,43,102.99125841199984,99.36251637600009,-0.035233495463115494,22,14,7
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,replacement_seconds,43,13.763571871000147,13.699407216999912,-0.004661918766554307,20,10,13
3,hk update gap change start depth、hk update max depth、hk update min gap change ratio、hk update skip last edges、root candidate compaction、求解器版本,CPHKMST-P32-LKH,GAPMST-P32-LKH-same,hk update gap change start depth=<未设置>；hk update max depth=<未设置>；hk update min gap change ratio=<未设置>；hk update skip last edges=<未设置>；root candidate compaction=<未设置>；求解器版本=129d73c9e0df,hk update gap change start depth=0；hk update max depth=0；hk update min gap change ratio=0；hk update skip last edges=0；root candidate compaction=off；求解器版本=89fc4d89dd02,43,43,43,,,43,,43,,43,,search_node_potential_updates_skipped_total,43,0.0,0.0,0.0,0,43,0
