run_id,strategy,repeat,instance,status,wall_seconds,result,branches
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,0.03350801579654217,10628.0,58
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,0.01656939648091793,1610.0,3
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,0.018575431779026985,2020.0,12
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,0.03293823450803757,7542.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,0.07127027772367,25395.0,336
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,0.007747231051325798,3323.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.024225668981671333,699.0,7
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.01280270516872406,6656.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,0.4717184267938137,629.0,1254
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.0742553360760212,426.0,615
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,0.18458176776766777,538.0,707
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.013104226440191269,937.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,319.56880883686244,69853.0,24087201
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.012157224118709564,2085.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.00800187699496746,2707.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.01002887450158596,1272.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.27016280964016914,5046.0,79114
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,4.09349980391562,55209.0,553254
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.028924429789185524,11461.0,16
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,731.5678390935063,21282.0,172105550
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,32.761138409376144,20749.0,8892308
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,220.5998154245317,21294.0,63405303
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.18991939537227154,14379.0,74
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,5.530009787529707,59030.0,395726
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,0.3991513270884752,1211.0,1257
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,0.82435043156147,7910.0,59691
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1800.0,,
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/st70.tsp,ok,1.169208288192749,675.0,140028
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/swiss42.tsp,ok,0.021387573331594467,1273.0,5
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/u159.tsp,ok,479.66977938450873,42080.0,24067660
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/tsplib/ulysses16.tsp,ok,0.016668368130922318,6859.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/national/wi29.tsp,ok,0.014003165066242218,27603.0,1
P1-4643aba839a5,P1,1,/home/wj/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,timeout,1800.0,,
