strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound
polyak,1,polyak,1,1622,1622
polyak,2,polyak,2,1545.1428571428573,1622
polyak,3,polyak,3,1706.8214285714284,1706.8214285714284
polyak,4,polyak,4,1747.0192307692305,1747.0192307692305
polyak,5,polyak,5,1790.157650042265,1790.157650042265
polyak,6,polyak,6,1865.6635672020284,1865.6635672020284
polyak,7,polyak,7,1932.9545042869213,1932.9545042869213
polyak,8,polyak,8,1930.7020538984818,1932.9545042869213
polyak,9,polyak,9,1930.5492023239267,1932.9545042869213
polyak,10,polyak,10,1941.4490897279347,1941.4490897279347
polyak,11,polyak,11,1966.8082167120629,1966.8082167120629
polyak,12,polyak,12,1974.1235791325078,1974.1235791325078
polyak,13,polyak,13,1992.3147812674972,1992.3147812674972
polyak,14,polyak,14,1991.4166812656244,1992.3147812674972
polyak,15,polyak,15,1992.2766349645742,1992.3147812674972
polyak,16,polyak,16,1981.3490431460032,1992.3147812674972
polyak,17,polyak,17,1961.2476366072531,1992.3147812674972
polyak,18,polyak,18,1983.9916590576106,1992.3147812674972
polyak,19,polyak,19,1992.4174810966963,1992.4174810966963
polyak,20,polyak,20,1988.9261687778928,1992.4174810966963
polyak,21,polyak,21,1989.972928646841,1992.4174810966963
polyak,22,polyak,22,1981.7827642555458,1992.4174810966963
polyak,23,polyak,23,1999.2654061542637,1999.2654061542637
polyak,24,polyak,24,1992.0126325446267,1999.2654061542637
polyak,25,polyak,25,1999.7540456370543,1999.7540456370543
polyak,26,polyak,26,1997.7504003105009,1999.7540456370543
polyak,27,polyak,27,2001.4533251301332,2001.4533251301332
polyak,28,polyak,28,2000.6458608999344,2001.4533251301332
polyak,29,polyak,29,1999.8139063807077,2001.4533251301332
polyak,30,polyak,30,1986.0976333712615,2001.4533251301332
polyak,31,polyak,31,1990.8298747959177,2001.4533251301332
polyak,32,polyak,32,1987.1517821932916,2001.4533251301332
polyak,33,polyak,33,1976.8081020049221,2001.4533251301332
polyak,34,polyak,34,1971.8028725213267,2001.4533251301332
polyak,35,polyak,35,1974.2944483842214,2001.4533251301332
polyak,36,polyak,36,1973.3374541636047,2001.4533251301332
polyak,37,polyak,37,1986.3956277960401,2001.4533251301332
polyak,38,polyak,38,1970.0130201732977,2001.4533251301332
polyak,39,polyak,39,1992.7792455748611,2001.4533251301332
polyak,40,polyak,40,1988.8261575335205,2001.4533251301332
polyak,41,polyak,41,2000.821751370459,2001.4533251301332
polyak,42,polyak,42,2002.2590484471154,2002.2590484471154
polyak,43,polyak,43,2004.2288858211675,2004.2288858211675
polyak,44,polyak,44,2006.6913690306706,2006.6913690306706
polyak,45,polyak,45,2005.0826204835546,2006.6913690306706
polyak,46,polyak,46,2005.7179287562624,2006.6913690306706
polyak,47,polyak,47,2009.1190975384941,2009.1190975384941
polyak,48,polyak,48,2004.5613165447073,2009.1190975384941
polyak,49,polyak,49,2006.672367857208,2009.1190975384941
polyak,50,polyak,50,2007,2009.1190975384941
polyak,51,polyak,51,2007,2009.1190975384941
polyak,52,polyak,52,2007,2009.1190975384941
polyak,53,polyak,53,2007,2009.1190975384941
polyak,54,polyak,54,2007,2009.1190975384941
polyak,55,polyak,55,2007,2009.1190975384941
polyak,56,polyak,56,2007,2009.1190975384941
polyak,57,polyak,57,2007,2009.1190975384941
polyak,58,polyak,58,2007,2009.1190975384941
polyak,59,polyak,59,2007,2009.1190975384941
polyak,60,polyak,60,2007,2009.1190975384941
polyak,61,polyak,61,2011.2443251733764,2011.2443251733764
polyak,62,polyak,62,2009.3314479933961,2011.2443251733764
polyak,63,polyak,63,2012.6232269422587,2012.6232269422587
polyak,64,polyak,64,2012.0666334411198,2012.6232269422587
polyak,65,polyak,65,2010.9666832794401,2012.6232269422587
polyak,66,polyak,66,2011.5166583602797,2012.6232269422587
polyak,67,polyak,67,2011.2416708198598,2012.6232269422587
polyak,68,polyak,68,2011.3791645900696,2012.6232269422587
polyak,69,polyak,69,2011.3104177049647,2012.6232269422587
polyak,70,polyak,70,2011.3447911475171,2012.6232269422587
polyak,71,polyak,71,2011.3276044262409,2012.6232269422587
polyak,72,polyak,72,2011.3361977868792,2012.6232269422587
polyak,73,polyak,73,2011.3319011065598,2012.6232269422587
polyak,74,polyak,74,2011.3340494467195,2012.6232269422587
polyak,75,polyak,75,2011.3329752766397,2012.6232269422587
polyak,76,polyak,76,2011.3335123616798,2012.6232269422587
polyak,77,polyak,77,2012.6836764963002,2012.6836764963002
polyak,78,polyak,78,2012.0071659804605,2012.6836764963002
polyak,79,polyak,79,2012.9160183305585,2012.9160183305585
polyak,80,polyak,80,2012.3129862520807,2012.9160183305585
polyak,81,polyak,81,2012.7652603109391,2012.9160183305585
polyak,82,polyak,82,2012.4260547667952,2012.9160183305585
polyak,83,polyak,83,2012.6804589249032,2012.9160183305585
polyak,84,polyak,84,2012.4896558063222,2012.9160183305585
polyak,85,polyak,85,2012.6327581452579,2012.9160183305585
polyak,86,polyak,86,2012.5254313910561,2012.9160183305585
polyak,87,polyak,87,2012.6059264567075,2012.9160183305585
polyak,88,polyak,88,2012.5455551574689,2012.9160183305585
polyak,89,polyak,89,2012.5908336318978,2012.9160183305585
polyak,90,polyak,90,2012.556874776076,2012.9160183305585
polyak,91,polyak,91,2012.5823439179421,2012.9160183305585
polyak,92,polyak,92,2012.5632420615427,2012.9160183305585
polyak,93,polyak,93,2013.269381631517,2013.269381631517
polyak,94,polyak,94,2012.6658359000892,2013.269381631517
polyak,95,polyak,95,2013.2155421194275,2013.269381631517
polyak,96,polyak,96,2012.644506237204,2013.269381631517
polyak,97,polyak,97,2013.1109146806384,2013.269381631517
polyak,98,polyak,98,2013.0279496544413,2013.269381631517
polyak,99,polyak,99,2013.1005440523634,2013.269381631517
polyak,100,polyak,100,2013.0370239541812,2013.269381631517
