instance,strategy,iteration,phase,phase_iteration,lower_bound,best_lower_bound,concorde_optimum
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,1,polyak,1,10303,10303,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,2,polyak,2,10096.999999999998,10303,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,3,polyak,3,10608.580952380948,10608.580952380948,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,4,polyak,4,10871.341496598636,10871.341496598636,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,5,polyak,5,10982.408696812054,10982.408696812054,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,6,polyak,6,11033.809683873544,11033.809683873544,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,7,polyak,7,11134.856298883184,11134.856298883184,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,8,polyak,8,11221.125657535735,11221.125657535735,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,9,polyak,9,11240.898813586033,11240.898813586033,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,10,polyak,10,11196.408471482859,11240.898813586033,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,11,polyak,11,11289.805219332169,11289.805219332169,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,12,polyak,12,11286.691125969572,11289.805219332169,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,13,polyak,13,11274.123041754063,11289.805219332169,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,14,polyak,14,11355.109800413986,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,15,polyak,15,11331.393760116835,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,16,polyak,16,11245.208041095209,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,17,polyak,17,11301.4928726121,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,18,polyak,18,11343.011340720388,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,19,polyak,19,11291.505723228103,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,20,polyak,20,11320.418938329773,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,21,polyak,21,11273.153016663286,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,22,polyak,22,11249.457758320874,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,23,polyak,23,11330.99531760762,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,24,polyak,24,11312.078355658616,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,25,polyak,25,11333.995596173245,11355.109800413986,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,26,polyak,26,11364.534435837511,11364.534435837511,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,27,polyak,27,11278.834844407673,11364.534435837511,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,28,polyak,28,11298.406552624008,11364.534435837511,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,29,polyak,29,11308.452239772718,11364.534435837511,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,30,polyak,30,11389.880064437069,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,31,polyak,31,11369.422583905602,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,32,polyak,32,11309.724584638931,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,33,polyak,33,11324.836769739957,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,34,polyak,34,11314.889062956559,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,35,polyak,35,11277.652577551195,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,36,polyak,36,11326.548198712057,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,37,polyak,37,11360.167888745598,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,38,polyak,38,11367.05931182779,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,39,polyak,39,11358.946593911962,11389.880064437069,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,40,polyak,40,11393.482700397355,11393.482700397355,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,41,polyak,41,11366.627415233776,11393.482700397355,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,42,polyak,42,11339.82089312933,11393.482700397355,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,43,polyak,43,11359.572061134337,11393.482700397355,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,44,polyak,44,11337.997908529394,11393.482700397355,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,45,polyak,45,11320.02563081934,11393.482700397355,11461
/Users/a/Ayanami/code/TSP/data/classic/tsplib/hk48.tsp,polyak,46,polyak,46,11356.12527496992,11393.482700397355,11461
