run_id,strategy,repeat,instance,status,wall_seconds,result,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_iterations
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,0.05173479951918125,699.0,6,1,5,0,1,819,793,42,23,39,0.000116017,201,5,5,0,0,0,0,0,0,0,0,0,0,39
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,0.0491618849337101,6656.0,1,0,1,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,1.2752065397799015,629.0,1948,600,1364,1,1,4949,4188,101,0,862,0.000545985,559,1708,1707,0,0,0,0,0,1,0,0,0,0,27880
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,0.13445408642292023,426.0,437,167,273,34,1,1224,1144,51,5,126,0.000173879,463,410,409,0,0,0,0,0,1,0,0,0,0,6875
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1.3012320771813393,538.0,3526,1095,2446,0,1,2774,2351,76,0,499,0.000350901,444,3288,3288,0,0,0,0,0,0,0,0,0,0,52341
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,0.05138883367180824,937.0,1,0,1,0,0,0,0,0,0,0,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,53.855834394693375,6942.0,63064,19340,43899,0,1,7020,5625,120,0,1515,0.000711901,538,58930,58912,0,0,0,0,0,2,0,0,0,16,919641
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,48.59823275357485,69853.0,58810,19761,39220,0,1,9179,7641,137,1,1674,0.001025483,604,54112,54110,0,0,0,0,0,2,0,0,0,0,871223
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,0.03415375575423241,2085.0,1,0,1,0,0,0,0,0,0,0,0.0,145,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,0.02568840980529785,2707.0,1,0,1,0,0,0,0,0,0,0,0.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,0.025563376024365425,1272.0,1,0,1,0,0,0,0,0,0,0,0.0,128,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,0.12481377273797989,5046.0,887,286,601,54,1,1080,921,48,5,197,0.000144751,316,818,818,0,0,0,0,0,0,0,0,0,0,12333
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,1.6321289595216513,55209.0,3360,1189,2187,0,1,4464,3882,96,1,677,0.000531058,350,3132,3132,0,0,0,0,0,0,0,0,0,0,52975
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,0.058047596365213394,11461.0,11,6,5,4,1,1080,1048,48,27,44,0.000130532,152,10,10,0,0,0,0,0,0,0,0,0,0,155
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,24.70053517073393,21282.0,44808,11437,33432,2,1,4850,3476,100,0,1474,0.000512026,372,41507,39966,0,0,0,0,0,1,0,0,0,1540,487027
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,ok,51.24503509327769,26524.0,36082,11084,25107,0,1,11025,9177,150,0,1998,0.001287439,612,34156,34155,0,0,0,0,0,1,0,0,0,0,542725
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,34.686623906716704,22141.0,57012,18738,38439,0,1,4850,3874,100,0,1076,0.000510241,399,53337,53335,0,0,0,0,0,0,0,0,0,2,861578
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,9.465773055329919,20749.0,15228,4768,10493,0,1,4850,3959,100,0,991,0.000505956,370,14430,14415,0,0,0,0,0,0,0,0,0,15,213861
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,41.870568631216884,21294.0,65268,18011,47398,0,1,4850,3589,100,0,1361,0.000520565,505,60064,60052,0,0,0,0,0,1,0,0,0,11,857236
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,40.57949945144355,22068.0,72035,23027,49239,0,1,4850,4154,100,1,795,0.000551145,486,68678,68678,0,0,0,0,0,0,0,0,0,0,1066856
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.2511773072183132,14379.0,80,25,55,0,1,5355,4864,105,12,584,0.000656454,356,54,54,0,0,0,0,0,0,0,0,0,0,840
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,2.627841379493475,59030.0,3295,1123,2177,0,1,7502,6232,124,0,1394,0.00081096,393,3031,3031,0,0,0,0,0,0,0,0,0,0,47742
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,2.1193003468215466,58537.0,1820,717,1148,0,1,10152,9053,144,2,1241,0.0011822,288,1665,1665,0,0,0,0,0,0,0,0,0,0,31081
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,275.3541362825781,108159.0,1028072,284184,745872,92,1,2774,1681,76,1,1168,0.000352955,340,952547,902939,0,0,0,0,0,0,0,0,0,49608,11599994
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,ok,664.3035234678537,2323.0,250324,87725,163964,16,1,18720,12616,195,0,6299,0.002090467,597,238007,237993,0,0,0,0,0,0,0,0,0,14,4243173
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,0.2607599049806595,1211.0,150,41,111,0,1,4752,4309,99,0,542,0.000505902,497,113,113,0,0,0,0,0,0,0,0,0,0,1871
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,0.7059779968112707,7910.0,1037,288,754,0,1,4850,4031,100,0,919,0.000510952,497,889,888,0,0,0,0,0,1,0,0,0,0,12733
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/st70.tsp,ok,0.30871391855180264,675.0,815,264,556,0,1,2345,2027,70,4,384,0.000292182,377,713,713,0,0,0,0,0,0,0,0,0,0,12305
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/swiss42.tsp,ok,0.03766467981040478,1273.0,2,1,0,2,1,819,812,42,35,14,0.000122242,139,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/u159.tsp,ok,29.635387282818556,42080.0,31948,9360,22656,0,1,12402,10645,159,0,1916,0.001454446,473,29224,29224,0,0,0,0,0,0,0,0,0,0,423871
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/tsplib/ulysses16.tsp,ok,0.0361117385327816,6859.0,1,0,1,0,0,0,0,0,0,0,0.0,134,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/national/wi29.tsp,ok,0.02641553245484829,27603.0,1,0,1,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0,0,0,0,0,0,0,0,0
hybrid-reverse-e14baba06c98,hybrid-reverse,1,/home/wj/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,timeout,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
