run_id,strategy,label,instance,source,status,observed_repeats,expected_repeats,successful_repeats,timeouts,errors,result,result_consistent,wall_seconds,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_potential_iterations,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_total,search_node_potential_iterations,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_above_maximum,search_node_potential_updates_skipped_gap_below_minimum,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_zero_violation
B0-11f8d0801281,B0,B0,pr76.tsp,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B0-11f8d0801281,B0,B0,qa194.tsp,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B0-11f8d0801281,B0,B0,rat195.tsp,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B0-11f8d0801281,B0,B0,rat99.tsp,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,1,1,1,0,0,1211.0,True,0.5207065604627132,844.0,262.0,590.0,0.0,400.0,694.0,693.0,1.0,6622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B0-11f8d0801281,B0,B0,rd100.tsp,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,1,1,1,0,0,7910.0,True,0.6164533663541079,667.0,227.0,449.0,0.0,400.0,552.0,541.0,11.0,5288.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0-11f8d0801281,B0,B0,si175.tsp,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B0-11f8d0801281,B0,B0,st70.tsp,/home/wj/code/TSP/data/classic/tsplib/st70.tsp,ok,1,1,1,0,0,675.0,True,1.5622678715735674,135075.0,100470.0,79176.0,10.0,734.0,101956.0,2361.0,99595.0,23465.0,99593.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0-11f8d0801281,B0,B0,swiss42.tsp,/home/wj/code/TSP/data/classic/tsplib/swiss42.tsp,ok,1,1,1,0,0,1273.0,True,0.023481104522943497,8.0,4.0,3.0,5.0,100.0,3.0,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0-11f8d0801281,B0,B0,u159.tsp,/home/wj/code/TSP/data/classic/tsplib/u159.tsp,ok,1,1,1,0,0,42080.0,True,33.99111851118505,142118.0,107596.0,82624.0,0.0,800.0,120845.0,21221.0,99624.0,202229.0,99602.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B0-11f8d0801281,B0,B0,ulysses16.tsp,/home/wj/code/TSP/data/classic/tsplib/ulysses16.tsp,ok,1,1,1,0,0,6859.0,True,0.018026506528258324,1.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0-11f8d0801281,B0,B0,wi29.tsp,/home/wj/code/TSP/data/classic/national/wi29.tsp,ok,1,1,1,0,0,27603.0,True,0.018890216946601868,1.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0-11f8d0801281,B0,B0,xqf131.tsp,/home/wj/code/TSP/data/classic/vlsi/vlsi/xqf131.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,att48.tsp,/home/wj/code/TSP/data/classic/tsplib/att48.tsp,ok,1,1,1,0,0,10628.0,True,0.05123639293015003,56.0,21.0,38.0,0.0,100.0,46.0,46.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,bayg29.tsp,/home/wj/code/TSP/data/classic/tsplib/bayg29.tsp,ok,1,1,1,0,0,1610.0,True,0.021322404965758324,3.0,1.0,2.0,1.0,100.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,bays29.tsp,/home/wj/code/TSP/data/classic/tsplib/bays29.tsp,ok,1,1,1,0,0,2020.0,True,0.019555294886231422,9.0,3.0,5.0,1.0,100.0,6.0,6.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,berlin52.tsp,/home/wj/code/TSP/data/classic/tsplib/berlin52.tsp,ok,1,1,1,0,0,7542.0,True,0.03505558706820011,1.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,bier127.tsp,/home/wj/code/TSP/data/classic/tsplib/bier127.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,brazil58.tsp,/home/wj/code/TSP/data/classic/tsplib/brazil58.tsp,ok,1,1,1,0,0,25395.0,True,0.10160410776734352,253.0,71.0,184.0,0.0,120.0,214.0,214.0,0.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,brg180.tsp,/home/wj/code/TSP/data/classic/tsplib/brg180.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,burma14.tsp,/home/wj/code/TSP/data/classic/tsplib/burma14.tsp,ok,1,1,1,0,0,3323.0,True,0.006172161549329758,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,ch130.tsp,/home/wj/code/TSP/data/classic/tsplib/ch130.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,ch150.tsp,/home/wj/code/TSP/data/classic/tsplib/ch150.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,d198.tsp,/home/wj/code/TSP/data/classic/tsplib/d198.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,dantzig42.tsp,/home/wj/code/TSP/data/classic/tsplib/dantzig42.tsp,ok,1,1,1,0,0,699.0,True,0.01949271187186241,5.0,2.0,3.0,0.0,100.0,4.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,dj38.tsp,/home/wj/code/TSP/data/classic/national/dj38.tsp,ok,1,1,1,0,0,6656.0,True,0.014747640118002892,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,eil101.tsp,/home/wj/code/TSP/data/classic/tsplib/eil101.tsp,ok,1,1,1,0,0,629.0,True,1.1386830043047667,1360.0,424.0,962.0,0.0,400.0,897.0,868.0,29.0,5456.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
B1-4cae3faa6215,B1,B1,eil51.tsp,/home/wj/code/TSP/data/classic/tsplib/eil51.tsp,ok,1,1,1,0,0,426.0,True,0.16782443039119244,829.0,305.0,546.0,106.0,400.0,765.0,765.0,0.0,4367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,eil76.tsp,/home/wj/code/TSP/data/classic/tsplib/eil76.tsp,ok,1,1,1,0,0,538.0,True,0.4133862145245075,921.0,313.0,628.0,0.0,364.0,728.0,718.0,10.0,4235.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B1-4cae3faa6215,B1,B1,fri26.tsp,/home/wj/code/TSP/data/classic/tsplib/fri26.tsp,ok,1,1,1,0,0,937.0,True,0.012185666710138321,1.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,gr120.tsp,/home/wj/code/TSP/data/classic/tsplib/gr120.tsp,ok,1,1,1,0,0,6942.0,True,19.589704733341932,173879.0,108749.0,105162.0,0.0,800.0,124960.0,25159.0,99801.0,134623.0,99689.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
B1-4cae3faa6215,B1,B1,gr137.tsp,/home/wj/code/TSP/data/classic/tsplib/gr137.tsp,ok,1,1,1,0,0,69853.0,True,551.3472763169557,19752059.0,13305539.0,11708066.0,48.0,800.0,13366614.0,101000.0,13265614.0,549732.0,13265611.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,gr17.tsp,/home/wj/code/TSP/data/classic/tsplib/gr17.tsp,ok,1,1,1,0,0,2085.0,True,0.01613963209092617,1.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,gr21.tsp,/home/wj/code/TSP/data/classic/tsplib/gr21.tsp,ok,1,1,1,0,0,2707.0,True,0.01446976326406002,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,gr24.tsp,/home/wj/code/TSP/data/classic/tsplib/gr24.tsp,ok,1,1,1,0,0,1272.0,True,0.017341608181595802,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,gr48.tsp,/home/wj/code/TSP/data/classic/tsplib/gr48.tsp,ok,1,1,1,0,0,5046.0,True,0.6412060912698507,105360.0,74949.0,62200.0,226.0,334.0,75537.0,1000.0,74537.0,5558.0,74530.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,gr96.tsp,/home/wj/code/TSP/data/classic/tsplib/gr96.tsp,ok,1,1,1,0,0,55209.0,True,13.271345855668187,171443.0,108189.0,103724.0,40.0,684.0,120123.0,20536.0,99587.0,117077.0,99585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B1-4cae3faa6215,B1,B1,hk48.tsp,/home/wj/code/TSP/data/classic/tsplib/hk48.tsp,ok,1,1,1,0,0,11461.0,True,0.038778748363256454,20.0,7.0,13.0,1.0,100.0,13.0,13.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,kroA100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA100.tsp,ok,1,1,1,0,0,21282.0,True,33.86299868300557,233722.0,121580.0,153643.0,1.0,649.0,167917.0,67016.0,100901.0,338402.0,99747.0,0.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B1-4cae3faa6215,B1,B1,kroA150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroA150.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,kroB100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB100.tsp,ok,1,1,1,0,0,22141.0,True,586.4393038582057,130663056.0,93808268.0,76407411.0,211340.0,745.0,93870583.0,101000.0,93769583.0,552766.0,93769577.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,kroB150.tsp,/home/wj/code/TSP/data/classic/tsplib/kroB150.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,kroC100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroC100.tsp,ok,1,1,1,0,0,20749.0,True,12.733677143231034,152734.0,105661.0,91273.0,0.0,618.0,116463.0,16837.0,99626.0,88790.0,99613.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B1-4cae3faa6215,B1,B1,kroD100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,1,1,1,0,0,21294.0,True,28.141768537461758,195306.0,111917.0,122635.0,84.0,778.0,134193.0,34564.0,99629.0,182016.0,99600.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B1-4cae3faa6215,B1,B1,kroE100.tsp,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,lin105.tsp,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,1,1,1,0,0,14379.0,True,0.23520366102457047,64.0,22.0,43.0,0.0,333.0,36.0,35.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
B1-4cae3faa6215,B1,B1,pr107.tsp,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,pr124.tsp,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1,1,1,0,0,59030.0,True,10.011369636282325,152595.0,105302.0,89551.0,46.0,341.0,113510.0,13948.0,99562.0,77358.0,99562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,pr136.tsp,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,pr144.tsp,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,pr152.tsp,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,pr76.tsp,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,qa194.tsp,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,rat195.tsp,/home/wj/code/TSP/data/classic/tsplib/rat195.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
B1-4cae3faa6215,B1,B1,rat99.tsp,/home/wj/code/TSP/data/classic/tsplib/rat99.tsp,ok,1,1,1,0,0,1211.0,True,0.5013119205832481,1730.0,813.0,1126.0,0.0,400.0,1458.0,1000.0,458.0,5402.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-4cae3faa6215,B1,B1,rd100.tsp,/home/wj/code/TSP/data/classic/tsplib/rd100.tsp,ok,1,1,1,0,0,7910.0,True,0.6615219358354807,4434.0,2746.0,2610.0,0.0,400.0,3309.0,1000.0,2309.0,5698.0,2296.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
B1-4cae3faa6215,B1,B1,si175.tsp,/home/wj/code/TSP/data/classic/tsplib/si175.tsp,timeout,1,1,0,1,0,,True,1800.0,,,,,,,,,,,,,,,,,,,
