run_id,strategy,repeat,instance,status,wall_seconds,result,root_lower_bound,initial_upper_bound,final_upper_bound,final_lower_bound,final_relative_gap,branches,nodes_expanded,pruned_by_bound,pruned_infeasible,root_fixing_calls,root_fixing_tested,root_fixing_fixed_zero,root_fixing_tree_tested,root_fixing_fixed_one,root_fixing_active_after,root_fixing_seconds,root_candidate_compaction_calls,root_candidate_edges_before,root_candidate_edges_after,root_candidate_compaction_seconds,initial_tour_seconds,initial_clk_starts,adaptive_clk_triggers,adaptive_clk_improvements,root_guided_lk_calls,root_guided_lk_improvements,root_guided_lk_reascents,root_guided_lk_seconds,root_guided_lk_total_gain,root_potential_iterations,root_ascent_seconds,root_external_potential_replacements,root_external_potential_warm_starts,lkh_provider_calls,lkh_provider_failures,lkh_provider_seconds,search_node_potential_update_candidates,search_node_potential_updates_triggered,search_node_potential_updates_skipped_strategy_none,search_node_potential_updates_skipped_update_depth_zero,search_node_potential_updates_skipped_budget_exhausted,search_node_potential_updates_skipped_numerically_unsafe,search_node_potential_updates_skipped_invalid_state,search_node_potential_updates_skipped_zero_violation,search_node_potential_updates_skipped_zero_iteration_limit,search_node_potential_updates_skipped_max_depth,search_node_potential_updates_skipped_near_leaf,search_node_potential_updates_skipped_depth_interval,search_node_potential_updates_skipped_gap_change_below_minimum,potential_update_gap_change_shallow_bypasses,search_node_potential_iterations,potential_update_seconds,potential_update_rebuild_seconds,sibling_warm_probes,sibling_warm_accepted,sibling_warm_rejected,replacement_seconds
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroD100.tsp,ok,0.25816312059760094,21294.0,21141.459999730672,21294.0,21294.0,21294.0,0.0,1012,356,700,0,1,4850,4553,100,17,379,0.000552592,1,4950,396,4.2837e-05,0.050501047,0,0,0,0,0,0,0.0,0.0,64,0.016864548,0,1,1,0,0.065488426,875,587,0,0,0,0,0,0,0,0,0,0,288,38,4829,0.1107637069999999,0.004448769000000001,0,0,0,0.0010276210000000007
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/kroE100.tsp,ok,9.815637292340398,22068.0,21799.409999721556,22068.0,22068.0,22068.0,0.0,82359,31515,54679,215,1,4850,4394,100,5,551,0.000527949,1,4950,556,3.9922e-05,0.069109227,0,0,0,0,0,0,0.0,0.0,64,0.019156665,0,1,1,0,0.143984376,73940,46814,0,0,0,0,0,0,0,0,0,0,27126,35,352748,8.855413159000058,0.3070326570000006,0,0,0,0.24753245500000065
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/lin105.tsp,ok,0.22558475099503994,14379.0,14370.479999775862,14379.0,14379.0,14379.0,0.0,4,1,3,3,1,5355,5319,105,87,39,0.000547817,1,5460,126,4.9168e-05,0.109365244,0,0,0,0,0,0,0.0,0.0,64,0.032132469,0,1,1,0,0.044721384,2,2,0,0,0,0,0,0,0,0,0,0,0,2,13,6.586299999999999e-05,0.0,0,0,0,6.0287e-05
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr107.tsp,timeout,1800.0,,40065.34082,44303.0,44303.0,40065.34082,0.09565174322280663,6518394,2640000,,,1,5564,151,107,0,5520,0.000420304,1,5671,5520,6.6894e-05,0.053025256,0,,,,,,,,,0.018085252,,,1,0,0.0394049,,,,,,,,,,,,,,,,1557.021059,170.249642,,,,24.45082099
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr124.tsp,ok,1.1715903244912624,59030.0,58060.599998730104,59030.0,59030.0,59030.0,0.0,4449,2100,2773,0,1,7502,6430,124,0,1196,0.000717924,1,7626,1196,7.0739e-05,0.069677479,0,0,0,0,0,0,0.0,0.0,64,0.024928093,0,1,1,0,0.089480711,3906,2229,0,0,0,0,0,0,0,0,0,0,1677,21,23178,0.8746718139999983,0.056735221999999995,0,0,0,0.011102896000000029
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr136.tsp,ok,832.202287375927,96772.0,95859.17999828939,96772.0,96772.0,96772.0,0.0,7447689,3743476,4518157,2304,1,9044,8316,136,0,864,0.000921412,1,9180,864,9.989e-05,0.38475982,12,0,0,0,0,0,0.0,0.0,64,0.032178579,0,1,1,0,0.230052784,5988929,2419688,0,0,0,0,0,0,0,0,0,0,3569241,29,19960077,746.9687756019825,20.261671095999574,0,0,0,48.23878925900762
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr144.tsp,ok,6.1736319698393345,58537.0,57892.66276212371,58537.0,58537.0,58537.0,0.0,28056,13414,17370,0,1,10152,8721,144,3,1572,0.00109642,1,10296,1575,0.000120257,0.069381587,0,0,0,0,0,0,0.0,0.0,64,0.033945548,0,1,1,0,0.184687871,24047,12208,0,0,0,0,0,0,0,0,0,0,11839,33,110675,5.340155715999972,0.2826966010000001,0,0,0,0.16186581100000097
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr152.tsp,timeout,1800.0,,69999.92364,73682.0,73682.0,69999.92364,0.04997253549035051,4544120,2000000,,,1,11324,4683,152,0,6793,0.000990721,1,11476,6793,0.00016382,0.147770223,0,,,,,,,,,0.039581812,,,1,0,0.312424,,,,,,,,,,,,,,,,1615.534757,111.5095846,,,,36.58340249
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/tsplib/pr76.tsp,ok,159.45422943495214,108159.0,105050.5999992225,108159.0,108159.0,108159.0,0.0,1410344,568371,934134,0,1,2774,1991,76,1,858,0.000309471,1,2850,859,2.701e-05,0.133481977,12,0,0,0,0,0,0.0,0.0,64,0.009817894,0,1,1,0,0.072955839,1224076,796882,0,0,0,0,0,0,0,0,0,0,427194,41,8077124,138.31556522700143,10.805157871000077,0,0,0,6.3519460580000775
GAPMST-P32-LKH-8971cab9e6d2,GAPMST-P32-LKH,1,/home/wj/code/TSP/data/classic/national/qa194.tsp,timeout,1800.0,,9265.17,9352.0,9352.0,9265.17,0.009284644995722832,6127411,2930000,,,1,18527,16612,194,1,2108,0.002079239,1,18721,2109,0.000176707,0.644674328,0,,,,,,,,,0.067994332,,,1,0,0.381744,,,,,,,,,,,,,,,,1646.753437,57.85129926,,,,68.04412571
