directory,selector,label,loaded_instances,numeric_fields,category,command,description,executable,executable_sha256,instance_count,kind,repeats,run_id,solver_args,strategy,timeout_seconds,workers,option:--branch-edge-order,option:--debug,option:--debug-interval,option:--exact-max-n,option:--hk-ascent,option:--hk-node-ascent,option:--hk-potential-update,option:--hk-update-budget,option:--hk-update-depth,option:--hk-update-gap-ratio,option:--hk-update-iterations,option:--hk-update-min-gap-ratio,option:-s
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/Concorde-07deea4ce57e,Concorde-07deea4ce57e,Concorde,50,wall_seconds branches,reference,/home/wj/code/TSP/concorde/TSP/concorde -s 123 -o '<solution-file>' '<instance>',Concorde exact solver with a fixed seed,/home/wj/code/TSP/concorde/TSP/concorde,ff9a290ccfd0a933f25a27cfbcac57062d096489c6aac1791318f5b0adeee3c6,50,concorde,1,Concorde-07deea4ce57e,-s 123,Concorde,1800.0,5,,,,,,,,,,,,,123
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/P32-49f44a8c66c2,P32-49f44a8c66c2,P32,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.02 --hk-update-min-gap-ratio 0.0 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',polyak-32,/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,P32-49f44a8c66c2,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.02 --hk-update-min-gap-ratio 0.0 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,P32,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.02,32,0.0,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/P33-1-d170dce6e669,P33-1-d170dce6e669,P33>1%,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.1 --hk-update-min-gap-ratio 0.01 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',gap>1%,/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,P33-1-d170dce6e669,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.1 --hk-update-min-gap-ratio 0.01 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,P33>1%,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.1,32,0.01,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/P33-2-55fad69d5115,P33-2-55fad69d5115,P33>2%,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.1 --hk-update-min-gap-ratio 0.02 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',gap>5%,/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,P33-2-55fad69d5115,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.1 --hk-update-min-gap-ratio 0.02 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,P33>2%,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.1,32,0.02,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/P33-5-6c8941d7db67,P33-5-6c8941d7db67,P33>5%,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.1 --hk-update-min-gap-ratio 0.05 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',gap>5%,/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,P33-5-6c8941d7db67,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.1 --hk-update-min-gap-ratio 0.05 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,P33>5%,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.1,32,0.05,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/gap0.005-0.01-7efa53cf72e0,gap0.005-0.01-7efa53cf72e0,gap0.005-0.01,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.01 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',"min 0.005, max 0.01",/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,gap0.005-0.01-7efa53cf72e0,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.01 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,gap0.005-0.01,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.01,32,0.005,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/gap0.005-0.015-3828a8d02941,gap0.005-0.015-3828a8d02941,gap0.005-0.015,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.015 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',"min 0.005, max 0.015",/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,gap0.005-0.015-3828a8d02941,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.015 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,gap0.005-0.015,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.015,32,0.005,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/gap0.005-0.02-d375f30be6f6,gap0.005-0.02-d375f30be6f6,gap0.005-0.02,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.02 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',"min 0.005, max 0.02",/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,gap0.005-0.02-d375f30be6f6,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.02 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,gap0.005-0.02,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.02,32,0.005,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/gap0.005-0.03-0ac682d000e0,gap0.005-0.03-0ac682d000e0,gap0.005-0.03,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.03 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',"min 0.005, max 0.03",/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,gap0.005-0.03-0ac682d000e0,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.03 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,gap0.005-0.03,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.03,32,0.005,
/Users/a/Ayanami/code/TSP/outputs/phkmst-ablation/gap0.005-0.04-69379bd73933,gap0.005-0.04-69379bd73933,gap0.005-0.04,50,wall_seconds branches nodes_expanded pruned_by_bound pruned_infeasible root_potential_iterations search_node_potential_update_candidates search_node_potential_updates_triggered search_node_potential_updates_skipped_strategy_none search_node_potential_updates_skipped_update_depth_zero search_node_potential_updates_skipped_budget_exhausted search_node_potential_updates_skipped_numerically_unsafe search_node_potential_updates_skipped_invalid_state search_node_potential_updates_skipped_zero_violation search_node_potential_updates_skipped_zero_iteration_limit search_node_potential_updates_skipped_depth_interval search_node_potential_updates_skipped_gap_below_minimum search_node_potential_updates_skipped_gap_above_maximum search_node_potential_iterations search_node_potential_updates_skipped_total,core,/home/wj/code/TSP/build/tsp_bb --hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.04 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000 '<instance>',"min 0.005, max 0.04",/home/wj/code/TSP/build/tsp_bb,152b4d4334fe06e68670e62e48dc70bf84330f8d385d92671c4e3264aff53227,50,tsp_bb,1,gap0.005-0.04-69379bd73933,--hk-ascent polyak --hk-node-ascent polyak --branch-edge-order weight --hk-potential-update subtree-adaptive --hk-update-depth 1 --hk-update-gap-ratio 0.04 --hk-update-min-gap-ratio 0.005 --hk-update-iterations 32 --hk-update-budget 0 --exact-max-n 199 --debug --debug-interval 5000000,gap0.005-0.04,1800.0,5,weight,启用,5000000,199,polyak,polyak,subtree-adaptive,0,1,0.04,32,0.005,
