instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,PSD-PSD32:status,PSD-PSD32:successful_repeats,PSD-PSD32:result,hybrid-reverse:status,hybrid-reverse:successful_repeats,hybrid-reverse:result,result_match,PSD-PSD32:matches_reference,hybrid-reverse:matches_reference,PSD-PSD32:wall_vs_Concorde_relative_change,hybrid-reverse:wall_vs_Concorde_relative_change,PSD-PSD32:wall_seconds,hybrid-reverse:wall_seconds,relative_change:wall_seconds,PSD-PSD32:branches,hybrid-reverse:branches,relative_change:branches,PSD-PSD32:nodes_expanded,hybrid-reverse:nodes_expanded,PSD-PSD32:pruned_by_bound,hybrid-reverse:pruned_by_bound,PSD-PSD32:pruned_infeasible,hybrid-reverse:pruned_infeasible,PSD-PSD32:root_potential_iterations,hybrid-reverse:root_potential_iterations,PSD-PSD32:search_node_potential_update_candidates,hybrid-reverse:search_node_potential_update_candidates,PSD-PSD32:search_node_potential_updates_triggered,hybrid-reverse:search_node_potential_updates_triggered,PSD-PSD32:search_node_potential_updates_skipped_total,hybrid-reverse:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,PSD-PSD32:search_node_potential_iterations,hybrid-reverse:search_node_potential_iterations,PSD-PSD32:search_node_potential_updates_skipped_budget_exhausted,hybrid-reverse:search_node_potential_updates_skipped_budget_exhausted,PSD-PSD32:search_node_potential_updates_skipped_depth_interval,hybrid-reverse:search_node_potential_updates_skipped_depth_interval,PSD-PSD32:search_node_potential_updates_skipped_gap_above_maximum,hybrid-reverse:search_node_potential_updates_skipped_gap_above_maximum,PSD-PSD32:search_node_potential_updates_skipped_gap_below_minimum,hybrid-reverse:search_node_potential_updates_skipped_gap_below_minimum,PSD-PSD32:search_node_potential_updates_skipped_invalid_state,hybrid-reverse:search_node_potential_updates_skipped_invalid_state,PSD-PSD32:search_node_potential_updates_skipped_numerically_unsafe,hybrid-reverse:search_node_potential_updates_skipped_numerically_unsafe,PSD-PSD32:search_node_potential_updates_skipped_strategy_none,hybrid-reverse:search_node_potential_updates_skipped_strategy_none,PSD-PSD32:search_node_potential_updates_skipped_update_depth_zero,hybrid-reverse:search_node_potential_updates_skipped_update_depth_zero,PSD-PSD32:search_node_potential_updates_skipped_zero_iteration_limit,hybrid-reverse:search_node_potential_updates_skipped_zero_iteration_limit,PSD-PSD32:search_node_potential_updates_skipped_zero_violation,hybrid-reverse:search_node_potential_updates_skipped_zero_violation
eil101.tsp,ok,0.07881497777998447,629.0,1.0,ok,1,629.0,ok,1,629.0,True,True,True,1872.8457568203637,8.578591819073024,147.68711168691516,0.7549365013837814,-0.9948882709346758,207045.0,1014.0,-0.9951025139462436,54916.0,220.0,152859.0,804.0,0.0,6.0,400.0,551.0,195490.0,680.0,189108.0,639.0,6382.0,41.0,-0.9935756816045127,2553069.0,8715.0,0.0,0.0,0.0,0.0,6382.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil51.tsp,ok,0.05758170783519745,426.0,1.0,ok,1,426.0,ok,1,426.0,True,True,True,0.5893396843832026,1.1075257495452537,0.0915168933570385,0.12135493196547031,0.3260385871275535,287.0,440.0,0.5331010452961673,93.0,153.0,197.0,291.0,32.0,34.0,400.0,463.0,260.0,415.0,260.0,415.0,0.0,0.0,0.0,4050.0,6521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,6.737952344338572,37.29010938661277,0.30091800168156624,1.489048095420003,3.9483516675606705,512.0,3192.0,5.234375,135.0,1042.0,380.0,2174.0,0.0,0.0,400.0,433.0,393.0,2960.0,383.0,2949.0,10.0,11.0,0.10000000000000009,5927.0,47624.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.03828391450215762,-0.4021325810466725,0.03060927800834179,0.017625516280531883,-0.42417732702716826,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,112.94983067613659,2795.1123801405074,18.21992784552276,447.0824178662151,23.53810035126336,15246.0,393662.0,24.82067427521973,4754.0,118496.0,10532.0,276680.0,0.0,0.0,400.0,1074.0,13725.0,372490.0,13679.0,372451.0,46.0,39.0,-0.15217391304347827,212689.0,5770837.0,0.0,0.0,0.0,0.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,149.60807488116208,196.0931948970312,50.6119033228606,66.23324634879827,0.3086495863687815,39401.0,52994.0,0.34499124387705904,13675.0,17789.0,25900.0,35382.0,1.0,0.0,400.0,604.0,36625.0,48916.0,36617.0,48910.0,8.0,6.0,-0.25,600098.0,797177.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,0.7640857242859105,0.33742704214027297,0.03202247992157936,0.02427757903933525,-0.24185824774379716,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,2.9574943249742462,1.0518258155778994,0.033710235729813576,0.01747760735452175,-0.4815341104522616,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.6252523475653171,-0.050506590183434286,0.0356089323759079,0.012878932058811188,-0.6383229937125341,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,2.996987104237735,1.5695884776412097,0.3075424525886774,0.19771330803632736,-0.35711864696364704,1677.0,1070.0,-0.36195587358378056,565.0,319.0,1115.0,754.0,0.0,0.0,323.0,311.0,1532.0,976.0,1516.0,938.0,16.0,38.0,1.375,24480.0,13263.0,0.0,0.0,0.0,0.0,15.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,9.867416270988006,17.76393592113785,2.189290778711438,3.7800808269530535,0.7266234635026028,3379.0,6120.0,0.8111867416395384,1162.0,2184.0,2238.0,3985.0,0.0,0.0,356.0,357.0,3063.0,5605.0,3063.0,5605.0,0.0,0.0,0.0,52164.0,96224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,0.053771545886576844,0.35081802064409806,0.032935258001089096,0.042219340801239014,0.2818888742223582,12.0,10.0,-0.16666666666666663,6.0,5.0,6.0,5.0,2.0,4.0,100.0,152.0,10.0,9.0,10.0,9.0,0.0,0.0,0.0,157.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1095.7270537998095,335.6753721552581,102.04302599094808,31.32536361925304,-0.6930180841360798,381632.0,45495.0,-0.8807882986751635,68484.0,11672.0,313270.0,33899.0,1.0,2.0,330.0,372.0,362244.0,42194.0,309551.0,40654.0,52693.0,1540.0,-0.9707741066175772,1789169.0,510939.0,0.0,0.0,0.0,0.0,52692.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
kroA150.tsp,ok,0.4707332830876112,26524.0,1.0,ok,1,26524.0,ok,1,26524.0,True,True,True,2221.6674832695385,263.3725958950781,1046.283561611548,124.44898002408445,-0.8810561643227953,575263.0,66191.0,-0.8849378458200857,177732.0,19992.0,399465.0,46387.0,0.0,0.0,400.0,612.0,546887.0,62856.0,546872.0,62854.0,15.0,2.0,-0.8666666666666667,8831611.0,1013266.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,314.83349286124735,438.03093355030956,57.91172727942467,80.50140427052975,0.39007085528825036,72957.0,106369.0,0.45796839234069386,24363.0,34309.0,48834.0,72354.0,14.0,0.0,400.0,396.0,67837.0,99518.0,67575.0,99492.0,262.0,26.0,-0.9007633587786259,1131580.0,1604312.0,0.0,0.0,0.0,0.0,262.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroC100.tsp,ok,0.11923562549054623,20749.0,1.0,ok,1,20749.0,ok,1,20749.0,True,True,True,113.53353417750412,114.3104180624846,13.656477587297559,13.749109823256731,0.006783025517892893,17971.0,17141.0,-0.04618552111735574,5460.0,5225.0,12541.0,11959.0,0.0,0.0,311.0,370.0,16968.0,16129.0,16811.0,16114.0,157.0,15.0,-0.9044585987261147,245368.0,240582.0,0.0,0.0,0.0,0.0,157.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroD100.tsp,ok,0.14088797196745872,21294.0,1.0,ok,1,21294.0,ok,1,21294.0,True,True,True,144.09696868746502,392.87386311765937,20.442417657002807,55.49208978563547,1.7145561115480858,23990.0,81423.0,2.3940391829929135,7349.0,19531.0,16715.0,62069.0,0.0,0.0,400.0,458.0,22403.0,76711.0,22084.0,71953.0,319.0,4758.0,13.915360501567399,345840.0,905057.0,0.0,0.0,0.0,0.0,319.0,4758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroE100.tsp,ok,0.23537259548902512,22068.0,1.0,ok,1,22068.0,ok,1,22068.0,True,True,True,174.77852863180937,627.4517097258965,41.37344851531088,147.92031005769968,2.575247299072967,47086.0,160029.0,2.3986535275878182,14849.0,50347.0,32376.0,110202.0,0.0,1.0,394.0,445.0,44421.0,152471.0,44396.0,152415.0,25.0,56.0,1.2400000000000002,689109.0,2363092.0,0.0,0.0,0.0,0.0,23.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
lin105.tsp,ok,0.08077146671712399,14379.0,1.0,ok,1,14379.0,ok,1,14379.0,True,True,True,1.8792897106855202,1.4424436611960503,0.23256445303559303,0.19727975688874722,-0.15172007452680503,106.0,54.0,-0.49056603773584906,35.0,14.0,71.0,40.0,0.0,0.0,307.0,356.0,66.0,26.0,66.0,26.0,0.0,0.0,0.0,1088.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr124.tsp,ok,0.4382678158581257,59030.0,1.0,ok,1,59030.0,ok,1,59030.0,True,True,True,15.249879101925078,7.729888952781737,7.121799021959305,3.8260293640196323,-0.4627720675320266,6326.0,3262.0,-0.48435030034777116,2171.0,1150.0,4178.0,2120.0,0.0,0.0,349.0,393.0,5817.0,3039.0,5817.0,3039.0,0.0,0.0,0.0,95247.0,49307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr144.tsp,ok,0.24983618780970573,58537.0,1.0,ok,1,58537.0,ok,1,58537.0,True,True,True,51.11017452484937,11.870175566228834,13.019007349386811,3.2154355999082327,-0.7530199105341409,7984.0,1951.0,-0.7556362725450902,3599.0,825.0,4809.0,1190.0,5.0,0.0,400.0,288.0,7008.0,1786.0,7008.0,1786.0,0.0,0.0,0.0,145900.0,35177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pr76.tsp,ok,0.21514095552265644,108159.0,1.0,ok,1,108159.0,ok,1,108159.0,True,True,True,2137.93937829503,1702.3521627474686,460.17346165142953,366.4608118850738,-0.20364635854933522,1398711.0,1061614.0,-0.24100546860645267,373854.0,297463.0,1027487.0,766558.0,97.0,116.0,400.0,340.0,1281311.0,983550.0,1206444.0,933941.0,74867.0,49609.0,-0.3373716056473479,15310869.0,12361647.0,0.0,0.0,0.0,0.0,74865.0,49608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
rat195.tsp,ok,2.86149631254375,2323.0,3.0,ok,1,2323.0,ok,1,2323.0,True,True,True,266.7585001481542,261.17197682335285,766.1899608261883,750.2041449323297,-0.02086403726384123,218756.0,217376.0,-0.006308398398215398,77555.0,76795.0,142539.0,141958.0,11.0,6.0,400.0,597.0,207546.0,206043.0,207536.0,206029.0,10.0,14.0,0.3999999999999999,3795156.0,3773436.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rat99.tsp,ok,1.160699475556612,1211.0,1.0,ok,1,1211.0,ok,1,1211.0,True,True,True,-0.7879150866952986,-0.6960704087951579,0.24616684764623642,0.3527709171175957,0.43305615882346093,173.0,375.0,1.1676300578034682,52.0,110.0,124.0,266.0,0.0,0.0,400.0,486.0,128.0,311.0,128.0,308.0,0.0,3.0,,2112.0,4710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
rd100.tsp,ok,0.0784916877746582,7910.0,1.0,ok,1,7910.0,ok,1,7910.0,True,True,True,2.317581264542036,2.2637188969391104,0.2604025527834892,0.2561748046427965,-0.01623543277706596,208.0,152.0,-0.2692307692307693,44.0,32.0,165.0,120.0,0.0,0.0,400.0,497.0,101.0,60.0,85.0,40.0,16.0,20.0,0.25,1181.0,549.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
st70.tsp,ok,0.07140777260065079,675.0,1.0,ok,1,675.0,ok,1,675.0,True,True,True,6.257175072403101,0.6465460196997368,0.518218707293272,0.11757618375122547,-0.7731147446117063,1187.0,146.0,-0.8770008424599831,377.0,48.0,821.0,100.0,0.0,0.0,400.0,358.0,1062.0,98.0,1052.0,88.0,10.0,10.0,0.0,17664.0,1718.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swiss42.tsp,ok,0.03386518731713295,1273.0,1.0,ok,1,1273.0,ok,1,1273.0,True,True,True,-0.09983337764642375,0.19408886107510637,0.030484311282634735,0.04043804295361042,0.32651981469057456,3.0,8.0,1.6666666666666665,2.0,3.0,2.0,4.0,0.0,4.0,100.0,139.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
u159.tsp,ok,0.12093745544552803,42080.0,1.0,ok,1,42080.0,ok,1,42080.0,True,True,True,597.7377353849126,215.38966871233373,72.40981819666922,26.169615918770432,-0.6385902275338925,43928.0,14593.0,-0.667797304680386,13922.0,4646.0,30136.0,9997.0,0.0,0.0,400.0,456.0,40270.0,13291.0,40241.0,13249.0,29.0,42.0,0.4482758620689655,636596.0,213321.0,0.0,0.0,0.0,0.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
ulysses16.tsp,ok,0.03193540312349796,6859.0,1.0,ok,1,6859.0,ok,1,6859.0,True,True,True,-0.005090407577309275,-0.40339969422325994,0.03177283890545368,0.019052671268582344,-0.4003472171537046,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wi29.tsp,ok,0.04551754333078861,27603.0,1.0,ok,1,27603.0,ok,1,27603.0,True,True,True,-0.46696370203516835,-0.6755721487602122,0.024262502789497375,0.014767158776521683,-0.39135880149536706,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,89.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bier127.tsp,ok,0.1989000365138054,118282.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brg180.tsp,ok,0.18208833783864975,1950.0,1.0,timeout,0,,ok,1,1950.0,,,True,,8407.507999596392,,1531.0912453494966,,,1887032.0,,,478344.0,,1418302.0,,31502.0,,358.0,,1457646.0,,1457646.0,,0.0,,,22731130.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
d198.tsp,ok,0.9902167804539204,15780.0,3.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kroB150.tsp,ok,0.46501733362674713,26130.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr107.tsp,ok,0.15831930935382843,44303.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pr136.tsp,ok,0.5037562884390354,96772.0,1.0,timeout,0,,timeout,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
