instance,Concorde:status,Concorde:wall_seconds,Concorde:result,Concorde:branches,PS-PS64:status,PS-PS64:successful_repeats,PS-PS64:result,PSD-PSD16:status,PSD-PSD16:successful_repeats,PSD-PSD16:result,result_match,PS-PS64:matches_reference,PSD-PSD16:matches_reference,PS-PS64:wall_vs_Concorde_relative_change,PSD-PSD16:wall_vs_Concorde_relative_change,PS-PS64:wall_seconds,PSD-PSD16:wall_seconds,relative_change:wall_seconds,PS-PS64:branches,PSD-PSD16:branches,relative_change:branches,PS-PS64:nodes_expanded,PSD-PSD16:nodes_expanded,PS-PS64:pruned_by_bound,PSD-PSD16:pruned_by_bound,PS-PS64:pruned_infeasible,PSD-PSD16:pruned_infeasible,PS-PS64:root_potential_iterations,PSD-PSD16:root_potential_iterations,PS-PS64:search_node_potential_update_candidates,PSD-PSD16:search_node_potential_update_candidates,PS-PS64:search_node_potential_updates_triggered,PSD-PSD16:search_node_potential_updates_triggered,PS-PS64:search_node_potential_updates_skipped_total,PSD-PSD16:search_node_potential_updates_skipped_total,relative_change:search_node_potential_updates_skipped_total,PS-PS64:search_node_potential_iterations,PSD-PSD16:search_node_potential_iterations,PS-PS64:search_node_potential_updates_skipped_budget_exhausted,PSD-PSD16:search_node_potential_updates_skipped_budget_exhausted,PS-PS64:search_node_potential_updates_skipped_depth_interval,PSD-PSD16:search_node_potential_updates_skipped_depth_interval,PS-PS64:search_node_potential_updates_skipped_gap_above_maximum,PSD-PSD16:search_node_potential_updates_skipped_gap_above_maximum,PS-PS64:search_node_potential_updates_skipped_gap_below_minimum,PSD-PSD16:search_node_potential_updates_skipped_gap_below_minimum,PS-PS64:search_node_potential_updates_skipped_invalid_state,PSD-PSD16:search_node_potential_updates_skipped_invalid_state,PS-PS64:search_node_potential_updates_skipped_numerically_unsafe,PSD-PSD16:search_node_potential_updates_skipped_numerically_unsafe,PS-PS64:search_node_potential_updates_skipped_strategy_none,PSD-PSD16:search_node_potential_updates_skipped_strategy_none,PS-PS64:search_node_potential_updates_skipped_update_depth_zero,PSD-PSD16:search_node_potential_updates_skipped_update_depth_zero,PS-PS64:search_node_potential_updates_skipped_zero_iteration_limit,PSD-PSD16:search_node_potential_updates_skipped_zero_iteration_limit,PS-PS64:search_node_potential_updates_skipped_zero_violation,PSD-PSD16:search_node_potential_updates_skipped_zero_violation
att48.tsp,ok,0.08958465978503227,10628.0,1.0,ok,1,10628.0,ok,1,10628.0,True,True,True,-0.41773946854541055,-0.37680370167640576,0.05216161161661148,0.05582882836461067,0.07030489730557554,48.0,35.0,-0.27083333333333337,18.0,12.0,31.0,23.0,2.0,2.0,100.0,100.0,42.0,28.0,42.0,28.0,0.0,0.0,0.0,376.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayg29.tsp,ok,0.023851288482546806,1610.0,1.0,ok,1,1610.0,ok,1,1610.0,True,True,True,-0.2776226091195334,-0.31761483719369443,0.017229631543159485,0.016275765374302864,-0.055361959799733795,2.0,3.0,0.5,1.0,1.0,1.0,2.0,3.0,1.0,100.0,100.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bays29.tsp,ok,0.04078455828130245,2020.0,1.0,ok,1,2020.0,ok,1,2020.0,True,True,True,-0.29111826278382813,-0.3228038052354939,0.028911428526043892,0.027619147673249245,-0.04469792461588462,10.0,12.0,0.19999999999999996,3.0,3.0,6.0,8.0,2.0,1.0,100.0,100.0,7.0,10.0,7.0,10.0,0.0,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berlin52.tsp,ok,0.05695320665836334,7542.0,1.0,ok,1,7542.0,ok,1,7542.0,True,True,True,-0.1372372003092569,-0.2987320990093052,0.04913710802793503,0.039939455687999725,-0.18718342835126411,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brazil58.tsp,ok,0.09078448079526424,25395.0,1.0,ok,1,25395.0,ok,1,25395.0,True,True,True,-0.3740360574135003,-0.5188474566659391,0.056827811524271965,0.0436811838299036,-0.23134143901975268,86.0,71.0,-0.17441860465116277,28.0,21.0,59.0,50.0,0.0,2.0,100.0,100.0,82.0,60.0,82.0,60.0,0.0,0.0,0.0,734.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
burma14.tsp,ok,0.023742059245705605,3323.0,1.0,ok,1,3323.0,ok,1,3323.0,True,True,True,-0.1840448389394953,-0.11043625500836662,0.019372455775737762,0.02112007513642311,0.09021155505096479,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ch150.tsp,ok,0.3328863438218832,6528.0,1.0,ok,1,6528.0,ok,1,6528.0,True,True,True,1679.6457379109356,317.79800257384585,559.4640149530023,106.12350149452686,-0.8103121940676707,421296.0,78972.0,-0.8125498461889028,133187.0,25409.0,290578.0,54042.0,0.0,0.0,400.0,400.0,402315.0,75665.0,402195.0,75645.0,120.0,20.0,-0.8333333333333334,3690548.0,703004.0,0.0,0.0,0.0,0.0,119.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
dantzig42.tsp,ok,0.043297743424773216,699.0,1.0,ok,1,699.0,ok,1,699.0,True,True,True,-0.10906304109058784,-0.05322796665252616,0.038575559854507446,0.04099309258162975,0.06267006198329539,5.0,4.0,-0.19999999999999996,1.0,1.0,4.0,3.0,0.0,0.0,100.0,100.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dj38.tsp,ok,0.03762975335121155,6656.0,1.0,ok,1,6656.0,ok,1,6656.0,True,True,True,-0.24042936652820068,-0.17904864391812425,0.028582455590367317,0.03089219704270363,0.08080976265435802,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil101.tsp,ok,0.07881497777998447,629.0,1.0,ok,1,629.0,ok,1,629.0,True,True,True,89.6118300061855,2345.7582653173627,7.141569368541241,184.95970053598285,24.899027369353032,11690.0,344662.0,28.483490162532078,3795.0,100105.0,7993.0,247287.0,0.0,6.0,400.0,500.0,10699.0,324471.0,10635.0,318088.0,64.0,6383.0,98.734375,103185.0,2855700.0,0.0,0.0,0.0,0.0,64.0,6382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
eil51.tsp,ok,0.05758170783519745,426.0,1.0,ok,1,426.0,ok,1,426.0,True,True,True,1.4516972664503758,0.7290436315728592,0.14117291569709778,0.09956128522753716,-0.29475647126849047,791.0,438.0,-0.4462705436156763,263.0,134.0,533.0,307.0,32.0,47.0,400.0,400.0,730.0,392.0,730.0,392.0,0.0,0.0,0.0,6467.0,3566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eil76.tsp,ok,0.038888582959771156,538.0,1.0,ok,1,538.0,ok,1,538.0,True,True,True,21.761494852824356,7.560373575262826,0.8851622808724642,0.33290079794824123,-0.6239098692500589,2612.0,791.0,-0.697166921898928,869.0,248.0,1772.0,555.0,0.0,0.0,400.0,400.0,2382.0,654.0,2371.0,643.0,11.0,11.0,0.0,22675.0,6369.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
fri26.tsp,ok,0.029480643570423126,937.0,1.0,ok,1,937.0,ok,1,937.0,True,True,True,0.008374896539523391,0.08619113809683276,0.029727540910243988,0.03202161379158497,0.07716995120004877,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr120.tsp,ok,0.15989429503679276,6942.0,1.0,ok,1,6942.0,ok,1,6942.0,True,True,True,1482.763764600036,168.4209581918981,237.24536114186049,27.089444674551487,-0.8858167571995079,314985.0,35455.0,-0.8874390844008445,100794.0,11465.0,216976.0,24235.0,0.0,0.0,800.0,400.0,293371.0,31918.0,293324.0,31872.0,47.0,46.0,-0.021276595744680882,2685178.0,290978.0,0.0,0.0,0.0,0.0,46.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
gr137.tsp,ok,0.33605039678514004,69853.0,1.0,ok,1,69853.0,ok,1,69853.0,True,True,True,318.50262427573995,486.66439572218343,107.36898366175592,163.8798136804253,0.5263236000882268,126184.0,189390.0,0.5009034425917707,44575.0,69148.0,82645.0,122035.0,2.0,16.0,400.0,400.0,116138.0,175968.0,116131.0,175960.0,7.0,8.0,0.1428571428571428,1086697.0,1668243.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
gr17.tsp,ok,0.018152451142668724,2085.0,1.0,ok,1,2085.0,ok,1,2085.0,True,True,True,0.46421233626969016,-0.04475388339856157,0.02657904289662838,0.017340058460831642,-0.34760410567563094,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr21.tsp,ok,0.008518075570464134,2707.0,1.0,ok,1,2707.0,ok,1,2707.0,True,True,True,2.7330055911659183,1.751695947634726,0.031798023730516434,0.023439154028892517,-0.2628738745673035,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr24.tsp,ok,0.013564003631472588,1272.0,1.0,ok,1,1272.0,ok,1,1272.0,True,True,True,1.3623287397528108,0.6010213510655347,0.03204263560473919,0.02171625941991806,-0.32226987543102825,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gr48.tsp,ok,0.07694356888532639,5046.0,1.0,ok,1,5046.0,ok,1,5046.0,True,True,True,4.542675399341409,2.6185620078102554,0.4264732263982296,0.27842507511377335,-0.3471452417653359,4375.0,2062.0,-0.5286857142857142,1335.0,721.0,3067.0,1352.0,4.0,2.0,389.0,323.0,3982.0,1850.0,3651.0,1834.0,331.0,16.0,-0.9516616314199395,29496.0,17213.0,0.0,0.0,0.0,0.0,331.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gr96.tsp,ok,0.20145457983016968,55209.0,1.0,ok,1,55209.0,ok,1,55209.0,True,True,True,29.43844314550333,28.743294565182982,6.131963774561882,5.991922909393907,-0.022837849393195553,14704.0,14079.0,-0.04250544069640916,5218.0,5151.0,9656.0,9105.0,1.0,1.0,395.0,356.0,13467.0,12842.0,13465.0,12840.0,2.0,2.0,0.0,128098.0,125257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
hk48.tsp,ok,0.03125464729964733,11461.0,1.0,ok,1,11461.0,ok,1,11461.0,True,True,True,-0.019835621721971286,0.28485651510922927,0.030634691938757896,0.04015773721039295,0.31085820254607643,16.0,12.0,-0.25,6.0,5.0,10.0,7.0,0.0,0.0,100.0,100.0,13.0,9.0,13.0,9.0,0.0,0.0,0.0,94.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroA100.tsp,ok,0.09304322861135006,21282.0,1.0,ok,1,21282.0,ok,1,21282.0,True,True,True,1629.963132036439,1181.890520964611,151.7500755507499,110.05995316430926,-0.2747288410574674,801204.0,419072.0,-0.47694719447231915,143666.0,80639.0,658008.0,338851.0,0.0,1.0,800.0,330.0,761556.0,397351.0,639202.0,344659.0,122354.0,52692.0,-0.5693479575657518,2724311.0,1789644.0,0.0,0.0,0.0,0.0,122354.0,52692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kroB100.tsp,ok,0.1833615768700838,22141.0,1.0,ok,1,22141.0,ok,1,22141.0,True,True,True,814.1768428308237,848.2813984736539,149.4721113294363,155.72557643055916,0.04183700253848843,275891.0,288210.0,0.044651692153785394,93599.0,99495.0,183791.0,190564.0,0.0,14.0,400.0,400.0,256049.0,267405.0,256045.0,267142.0,4.0,263.0,64.75,2402306.0,2557901.0,0.0,0.0,0.0,0.0,2.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
