repeat,configuration,instance,lower_bound,upper_bound,instance_wall_seconds,root_ascent_seconds,root_potential_iterations
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000335666,8.33e-07,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000404416,8.9834e-05,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.00049675,0.000175083,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.0005985,0.000288416,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000738375,0.000417209,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9900040650682,1610.0,0.00085775,0.000529958,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000439208,0.000125042,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000590416,0.00017825,25.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000472917,0.000166959,25.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.00058675,0.000280166,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000726875,0.000418792,57.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9799999981672,1610.0,0.000929917,0.000618,89.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bayg29.tsp,1607.9853691203934,1610.0,0.001177792,0.000891291,137.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.2999999969581,2020.0,0.000343542,6.25e-07,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.2999999969581,2020.0,0.000436875,9.9167e-05,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.2999999969581,2020.0,0.000512958,0.00018175,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.2999999969581,2020.0,0.00063525,0.000300791,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.3093165840414,2020.0,0.000801084,0.000441542,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.4675193202895,2020.0,0.0009315,0.000597334,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.399999996958,2020.0,0.000442125,9.375e-05,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.4249999969581,2020.0,0.000476167,0.000143459,25.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.4249999969581,2020.0,0.000480542,0.00013225,25.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.399999996958,2020.0,0.000608209,0.000263583,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.4249999969581,2020.0,0.000835041,0.000483667,57.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.4249999969581,2020.0,0.000967958,0.000618333,89.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bays29.tsp,2013.3953357260446,2020.0,0.001245375,0.000943667,125.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.00115875,1.334e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001137209,5.025e-05,1.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001143042,4.9709e-05,1.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001144416,5.325e-05,1.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001156417,5.0959e-05,1.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001152166,4.8833e-05,1.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.00115,4.8959e-05,1.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001152958,5.0333e-05,1.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001147625,4.95e-05,1.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001175542,8.7459e-05,2.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001172709,7.4583e-05,2.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.999999973971,7542.0,0.001162209,7.6125e-05,2.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/berlin52.tsp,7541.9999999735055,7542.0,0.003596833,0.0025295,57.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.026333375,5.709e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.032321375,0.00284125,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.032941292,0.005295083,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.037202708,0.01049625,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.047917791,0.0205605,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.059061209,0.031586084,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.033081208,0.005033208,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.035247583,0.007775708,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.043385709,0.01543975,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.035456333,0.009353375,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.04727875,0.018733541,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117430.62999807068,118282.0,0.065341375,0.036047166,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/bier127.tsp,117426.26026219816,118282.0,0.111171125,0.083736458,262.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.001814541,2e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.00222925,0.000474167,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.002752042,0.001000208,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.003486583,0.001706,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.0046055,0.002804917,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.412493850654,25395.0,0.005341708,0.0035345,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.002256834,0.000486292,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.002829083,0.000838958,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.379999786164,25395.0,0.003227875,0.001455166,54.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.003256417,0.001483958,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.239999786165,25395.0,0.004345625,0.00253175,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25354.379999786164,25395.0,0.005976833,0.004135833,118.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brazil58.tsp,25316.887550529744,25395.0,0.011959708,0.010211625,220.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.021748792,1.0208e-05,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.025021209,0.0031795,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.03159075,0.008711167,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.5175955212753,1950.0,0.041370417,0.018761,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.6639375154116,1950.0,0.07492925,0.041475,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.6891562111866,1950.0,0.090474333,0.067120333,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.029241292,0.006440875,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.037157458,0.013801334,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.051218541,0.027551208,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.3499976926923,1950.0,0.038054833,0.01466875,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.5175955212753,1950.0,0.056182875,0.032751708,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.6639375154116,1950.0,0.093643458,0.069897042,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/brg180.tsp,1949.6783331475706,1950.0,0.20510725,0.180749458,334.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000133625,6.25e-07,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000126125,6.292e-06,1.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000131416,6.791e-06,1.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000121584,6.5e-06,1.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000125875,6.25e-06,1.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000129,5.917e-06,1.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000131584,6.292e-06,1.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.00012125,6.375e-06,1.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000118417,6.167e-06,1.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000120417,8.125e-06,2.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000120375,8.291e-06,2.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998899,3323.0,0.000124458,7.75e-06,2.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/burma14.tsp,3322.999999998799,3323.0,0.000152459,5.8042e-05,28.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.03040125,6.334e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.033303166,0.003039459,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.036411666,0.006115458,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.042415125,0.012147375,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.054378791,0.024039667,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.696006520507,6110.0,0.066954542,0.036594042,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.036334584,0.006036792,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.042534,0.012186125,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.056035,0.025030583,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.044418959,0.01273625,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.057173167,0.025294125,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.619999904337,6110.0,0.08185875,0.050173541,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch130.tsp,6074.45119536792,6110.0,0.156261,0.123383584,294.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.044897584,8.792e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.049544083,0.004608583,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.068399166,0.010487708,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.067337167,0.01949375,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.086412459,0.038668,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6487.022148850932,6528.0,0.103669792,0.057010542,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.056446375,0.009805667,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.065838959,0.018889917,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.085020416,0.038035208,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.066447375,0.019032417,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.084603417,0.037900125,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.5499998695095,6528.0,0.121276,0.07431625,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/ch150.tsp,6486.591891255397,6528.0,0.223203916,0.175354792,300.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.162005667,1.5708e-05,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.170919167,0.008377083,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.179117583,0.016617,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.19504725,0.032706083,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.223919166,0.062572417,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14600.874732004819,15780.0,0.283674167,0.123358417,128.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.175610667,0.016235417,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.193143834,0.032678666,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.221536166,0.061382042,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.190159417,0.031513208,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.220879875,0.062943833,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14572.879998886685,15780.0,0.280642542,0.123161,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/d198.tsp,14528.554124756021,15780.0,0.801602708,0.646434167,694.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.000840916,1.417e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001058,0.000233959,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001269875,0.000450375,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001681333,0.000832416,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.002011125,0.001197458,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.9907443108993,699.0,0.002369834,0.001560375,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001321458,0.000453375,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001735125,0.000875291,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001917584,0.001049042,39.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.001771792,0.0009095,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.002719041,0.001743833,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.959999997658,699.0,0.003077583,0.002229625,103.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/dantzig42.tsp,696.9533830654316,699.0,0.005326792,0.004538292,225.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000523125,1.083e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000538,3.1125e-05,1.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000527375,3.0209e-05,1.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000548041,3.6084e-05,1.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000529375,3.0125e-05,1.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000537833,3.1125e-05,1.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000534042,3.05e-05,1.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000538541,3.0083e-05,1.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.0005105,3e-05,1.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000522666,4.3958e-05,2.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000581875,4.5208e-05,2.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999981781,6656.0,0.000514791,4.05e-05,2.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/national/dj38.tsp,6655.999999980996,6656.0,0.001479,0.001000708,43.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.012095917,4.5e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.014586875,0.00188125,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.016486583,0.003726333,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.020277292,0.007466584,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.027064875,0.014270875,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3520248689144,629.0,0.034667667,0.021902584,100.0
1,helsgaun16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.016460208,0.003717084,16.0
1,helsgaun32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.020425208,0.007661042,32.0
1,helsgaun64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.027598959,0.014859,64.0
1,hybrid-reverse16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.020137125,0.007432125,32.0
1,hybrid-reverse32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.027580583,0.014820084,64.0
1,hybrid-reverse64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3099999934485,629.0,0.042010416,0.029113667,128.0
1,local-full,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil101.tsp,627.3195944421121,629.0,0.0663025,0.053430125,267.0
1,replace,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,422.4399999987474,426.0,0.001160875,1.583e-06,0.0
1,polyak8,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,422.4399999987474,426.0,0.001528666,0.000387167,8.0
1,polyak16,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,422.4399999987474,426.0,0.00203025,0.000795458,16.0
1,polyak32,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,422.4399999987474,426.0,0.002770875,0.001576334,32.0
1,polyak64,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,422.4399999987474,426.0,0.004189625,0.002919166,64.0
1,polyak128,/Users/a/Ayanami/code/TSP/data/classic/tsplib/eil51.tsp,422.4399999987474,426.0,0.005286334,0.004076125,100.0
